IPCC-Annex,World Region,ISO_A3,Name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,,
Non-Annex_I,Rest Central America,GTM,Guatemala,36.78921789,36.84816065,37.87345946,39.00087003,40.07955253,45.60147389,48.22379122,48.94933907,48.72605084,49.12442029,45.87160263,47.12268845,48.85715378,47.78227855,48.62040562,49.64542612,51.07755929,52.29385576,53.18881424,54.33357361,56.90397062,58.7887709,61.16120434,61.22699373,59.82319442,64.46602834,65.12089474,67.52144261,70.59416403,77.05563654,78.05691892,78.40220374,79.15378509,76.89639296,80.67178966,80.44087991,68.1550209,73.52933293,74.43464877,77.88431187,97.74664098,99.70343483,102.543735,110.7465666,118.2815073,119.4293011,,
Non-Annex_I,Rest Central America,HND,Honduras,18.39439245,18.40607598,18.82558416,19.1026581,19.49354057,20.00936333,20.40898143,21.16842198,21.7541585,22.21618146,23.36041026,23.7095319,24.03394625,24.68131127,24.94766224,25.08455623,25.32829011,25.99660964,26.27598124,26.98995796,27.75649089,27.64383461,27.83931128,28.09134105,28.38702789,28.76206348,29.85244062,32.75325134,33.25712502,26.86271061,28.34103992,28.96016039,30.08649601,32.88904292,34.6678522,37.12002951,38.68453003,41.95790146,40.72250443,41.67358413,41.31840308,43.53136783,46.47644284,45.37910287,45.1168532,48.24729439,,
Non-Annex_I,Rest Central America,HTI,Haiti,24.41083913,24.45141381,25.20720671,25.62693816,26.3220414,26.9499081,27.71415401,28.4273405,29.43806883,30.46192054,31.40824454,26.36409983,26.76117783,27.09149523,26.98884892,27.12352882,21.21398519,21.3393783,21.66479217,21.57891779,20.74769376,21.2794056,22.26187467,22.27923374,22.61156881,22.94377846,25.91560068,25.80930338,26.05484492,25.39056233,23.83527342,24.22614981,26.20260686,25.3366161,25.36804166,46.58639587,48.00293938,49.84650572,50.25045081,51.99308542,53.76341221,55.50629432,56.70553549,58.24026116,58.17335206,58.07993238,,
Non-Annex_I,Rest Central America,JAM,Jamaica,7.283850524,7.292541989,7.738359441,8.690870623,8.888337417,6.67866929,6.323355409,6.129099775,6.386468956,5.993495391,5.853127876,5.710126924,5.207722071,5.092333987,6.134954346,5.796442097,5.673408628,5.638533677,6.086724085,6.634239953,9.313044779,9.477777821,9.241195046,8.814333696,9.083787768,8.720983118,9.345149269,9.367410718,8.8693588,9.368643525,11.57293621,11.72233472,11.42922239,11.38656135,12.36127193,11.67767273,12.88111135,13.06303707,12.18925001,12.19658418,9.757246086,10.48213394,10.42144811,10.8102316,11.0502685,10.92085037,,
Non-Annex_I,Rest Central America,KNA,Saint Kitts and Nevis,0.352830061,0.323553978,0.30897611,0.29081673,0.293961908,0.29359164,0.350700567,0.364681878,0.370243651,0.381864774,0.364933326,0.357394205,0.364100512,0.324537174,0.336539371,0.317867294,0.316260606,0.316150918,0.323522814,0.31314243,0.269115727,0.248272497,0.293286669,0.296520047,0.309828111,0.276965083,0.253939529,0.336038066,0.302085751,0.249863428,0.24668291,0.246413772,0.247007455,0.266739275,0.288774873,0.20119872,0.015925144,0.021233839,0.021733796,0.022505393,0.023197261,0.022658797,0.039279955,0.038064635,0.038146637,0.038807375,,
Non-Annex_I,Rest Central America,LCA,Saint Lucia,0.058754206,0.058270557,0.050512405,0.050230748,0.052446531,0.049739928,0.050712459,0.048986774,0.053310093,0.053380958,0.053384864,0.05031674,0.054033071,0.049113403,0.049793345,0.054414988,0.057418501,0.054577857,0.053741002,0.053129206,0.102040257,0.08510951,0.083705287,0.083721701,0.088666266,0.088786009,0.090755673,0.090315976,0.094111634,0.095603165,0.118485123,0.117316461,0.114536824,0.11608789,0.117736487,0.10604282,0.102727951,0.109637269,0.095453926,0.105791176,0.106038852,0.110281244,0.134493142,0.124639227,0.123637991,0.125972093,,
Non-Annex_I,Rest Central America,MSR,Montserrat,0.000872055,0.000875595,0.000933214,0.0010408,0.001018921,0.001159327,0.001130957,0.001120648,0.001177586,0.00111442,0.001211632,0.001325657,0.001290684,0.001342319,0.00136261,0.001513228,0.001520547,0.002029888,0.002351389,0.002198287,0.002722764,0.002817665,0.003272376,0.003682077,0.003684949,0.003720363,0.003467839,0.00346261,0.004613228,0.004966291,0.005042459,0.004865826,0.004682271,0.004500588,0.004828235,0.005101638,0.005146792,0.00531334,0.005411437,0.005596803,0.005781341,0.005655979,0.009852377,0.008123571,0.008112139,0.009014001,,
Non-Annex_I,Rest Central America,MTQ,Martinique,0.378733099,0.398035224,0.377913653,0.35435554,0.336522737,0.3325052,0.319354724,0.332118642,0.320675925,0.299033074,0.299651091,0.295234156,0.286398973,0.300511288,0.300112104,0.312753387,0.320667738,0.32656349,0.342772767,0.37248174,0.384489326,0.375716878,0.379233412,0.429895994,0.417569099,0.410968213,0.416919528,0.399941688,0.439558448,0.456410463,0.470599111,0.486173784,0.481769607,0.435106096,0.467966139,0.4428031,0.409392202,0.464114481,0.408779095,0.453183079,0.46679423,0.458021023,0.592135755,0.598625311,0.587809842,0.634111407,,
Non-Annex_I,Rest Central America,NIC,Nicaragua,12.22967594,12.29426821,12.18457317,12.57059531,13.29396472,13.76589997,14.37093084,14.7944161,14.99659088,14.51457255,14.49646661,15.21701538,15.90063951,15.74793962,16.43214955,16.77187043,16.27773792,16.59102328,16.13288481,16.44078542,17.11967415,17.68268307,17.55908169,17.72477953,18.06471359,18.95203489,19.77509873,20.25874727,20.26171981,20.20754177,20.71472915,19.9872003,20.88632248,20.77843649,20.87534537,20.95761163,20.63557525,20.86823133,20.84161337,21.39790079,21.84085851,22.59340007,23.9614444,24.12794981,24.72833066,24.69554591,,
Non-Annex_I,Rest Central America,PAN,Panama,6.829310931,6.927956871,6.894424457,7.170129603,7.511751126,7.794366982,8.171558073,8.594895599,8.827862411,8.947116392,8.795756497,8.664669313,8.868477725,8.819591359,8.754575367,8.500611354,8.23522177,8.328708927,7.923500155,8.195889376,8.303995223,8.884153755,9.550697599,9.723766148,9.294533437,8.708185651,9.83363255,9.580232341,9.919507006,9.955052572,9.815894846,10.45368118,10.27012781,10.2596701,9.874072785,10.07660797,10.63109779,9.324631984,11.02950543,10.83347744,8.150961141,9.910066394,10.65837408,11.0588392,10.86135501,10.89731275,,
Non-Annex_I,Rest Central America,PRI,Puerto Rico,3.487742897,2.914003758,2.849506062,2.494669613,2.480116745,2.362660835,2.392604048,2.106135814,1.950083947,1.686264019,1.645549254,1.527173374,1.232896213,1.094761372,1.005552355,1.039911292,0.994028788,1.09009973,1.219335052,1.17116464,1.008968314,1.049068141,0.976562523,1.044854184,0.924070957,0.896846232,0.844651736,0.787979993,0.763458235,0.664601298,0.652745803,0.628144006,0.639670913,0.651037246,0.664749618,0.688930724,0.677727784,0.629167122,0.601131401,0.476022975,0.16609974,0.170602417,0.828539949,0.893815395,0.928468062,0.961092872,,
Non-Annex_I,Rest Central America,SLV,El Salvador,20.41614695,20.67274862,21.33371604,22.08815787,23.09180581,24.10639638,24.45242806,25.48432034,26.34203108,26.74348559,24.13537994,23.97724998,24.25979769,25.29067447,26.00708142,26.32687852,21.69564438,22.67676036,20.07961576,19.99734534,20.78281494,22.96525536,24.4653497,22.99971386,23.18399444,23.653722,24.52679631,25.59464788,26.10386668,25.36394026,24.52311739,25.20525356,25.28516461,24.98058474,25.58669899,25.74687714,26.51663446,18.05940696,18.67071755,15.08554646,14.85853003,15.16024932,12.89314399,12.1485733,12.43457853,12.04615829,,
Non-Annex_I,Rest Central America,TCA,Turks and Caicos Islands,0.001622574,0.001613352,0.001500825,0.001577192,0.001603796,0.001535514,0.001554626,0.001528505,0.00166796,0.001664926,0.001756926,0.001834141,0.001902048,0.001953782,0.002173083,0.002308568,0.002458298,0.002552657,0.002637019,0.00266033,0.002474604,0.002098436,0.002809676,0.003313741,0.003483443,0.003520424,0.003551517,0.00377102,0.004248323,0.003672509,0.005007834,0.00521256,0.005057279,0.004844254,0.005195627,0.003739447,0.003377442,0.008162617,0.012768923,0.013741992,0.019770323,0.019588067,0.032614284,0.031337013,0.029452184,0.029416621,,
Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,2.307001653,2.178417859,2.342785857,2.024591706,2.104388707,1.881319999,2.246570109,2.133743174,2.051109154,2.112901351,2.14025499,1.880420083,2.009137867,1.996943646,2.007702759,2.173841192,2.415634265,2.392521137,2.41612294,2.4576238,2.707084667,2.716426251,2.625450569,2.538517384,2.798200377,2.76250905,2.888999048,2.940398845,2.828343626,2.980933392,3.018206906,2.898576849,3.303148579,2.995843765,2.871307022,3.135549457,3.576954029,4.013071817,3.312969395,3.193311393,3.41043069,3.359604913,3.036021403,3.022125104,3.012136215,3.087362773,,
Non-Annex_I,Rest Central America,VCT,Saint Vincent and the Grenadines,0.060681427,0.060339704,0.054274809,0.059097384,0.060988836,0.056244187,0.055641988,0.05371474,0.057524501,0.06277381,0.065358522,0.075599273,0.079042565,0.080821977,0.098785781,0.111902006,0.113969187,0.081623303,0.095082929,0.076205857,0.113565032,0.093874606,0.088872965,0.090630249,0.094132587,0.092024333,0.092333203,0.090630161,0.094923706,0.091277577,0.097739399,0.096340339,0.101143777,0.096562161,0.102492511,0.095222159,0.093938605,0.096493413,0.085486811,0.093186721,0.088922779,0.093781757,0.10491053,0.097936275,0.095129618,0.096077581,,
Non-Annex_I,Rest Central America,VGB,Virgin Islands_British,0.000752006,0.000752348,0.000800517,0.000909859,0.000835998,0.000950322,0.000932985,0.00097784,0.001059756,0.000989811,0.001092787,0.001707847,0.001630805,0.00172823,0.00166044,0.001811603,0.001950802,0.00285372,0.003236203,0.003256703,0.003271175,0.003623143,0.004192395,0.004719696,0.004803976,0.004300396,0.004730719,0.004504336,0.005650952,0.006019228,0.006080065,0.005914627,0.005787384,0.005619681,0.00697267,0.006012018,0.005895841,0.010921402,0.011157823,0.011731741,0.012352661,0.011991533,0.020529738,0.020005718,0.024504551,0.024968204,,
Non-Annex_I,Rest Central America,VIR,Virgin Islands_USA,0.000400029,0.000485684,0.000579752,0.000580514,0.000581999,0.000593458,0.000596134,0.00060806,0.000646989,0.000668534,0.000672631,0.000683611,0.000681367,0.000637049,0.000603301,0.000587551,0.00050995,0.00056126,0.000564218,0.000473822,0.00019897,0.000337046,0.000383545,0.000382586,0.000383222,0.00038327,0.000383303,0.000383331,0.000383264,0.000383284,0.000383292,0.000383293,0.000383288,0.00038328,0.00038327,0.000383264,0.000383249,0.000429546,0.000429997,0.000429983,0.000429979,0.000430204,0.000429967,0.000429964,0.000449071,0.0004666,,
Non-Annex_I,Brazil,BRA,Brazil,737.5398266,737.4175597,757.3652533,775.6530654,813.5459334,823.0742904,840.1910355,844.8238956,832.2396759,863.2975978,900.3427383,895.5455277,902.508361,928.9827319,990.525348,1019.200982,1004.077395,1045.581179,1026.213089,1017.951082,927.3527915,913.4567974,933.4571852,916.1917851,980.9154574,973.0916875,966.561068,995.5426246,1013.292192,1048.018249,1010.383169,1066.567436,1123.861794,1228.878082,1289.27312,1294.571902,1369.481529,1471.125095,1556.143063,1518.610804,1629.441292,1633.535883,1651.444774,1715.679789,1718.114875,1728.170884,,
Non-Annex_I,Rest South America,ARG,Argentina,106.8475551,110.2638276,104.8519575,109.9175053,114.7439377,108.460758,112.465858,105.4323471,115.8998396,111.1957759,105.1187926,114.4071685,121.5288726,119.2668652,121.2642438,110.7183898,106.1993522,105.8991994,109.0923859,95.06775832,100.9847763,111.3000924,114.6034275,114.2601909,117.2430677,129.2778212,127.1424855,150.4753842,164.7269749,157.910656,159.8721892,165.3833302,163.4627974,173.6364548,167.3148734,182.3481767,183.3966249,198.2269315,203.2576805,161.98751,195.6342012,215.7171416,202.0162824,209.1935632,221.4860329,225.0571532,,
Non-Annex_I,Rest South America,BOL,Bolivia,7.165591771,7.025725776,7.634838271,8.108299907,8.234282408,8.971908722,9.961533389,10.21971592,10.48290327,10.46114609,16.6748992,18.17551859,18.78074077,18.59172211,19.38256985,19.88848422,19.83324015,15.54571444,16.5105592,16.28612898,18.04611637,19.08405268,18.54846983,20.34102149,21.31400119,22.6511608,21.21518695,20.55066413,21.06132806,21.55952457,22.5468609,22.53658848,23.04156009,23.76109243,24.48988374,25.55617121,27.10130799,27.97319557,28.89852587,31.063862,31.71339177,32.90757004,35.05844091,37.74077514,37.67477111,39.19200501,,
Non-Annex_I,Rest South America,CHL,Chile,39.38804304,39.51462961,37.93276815,36.96733891,38.31273729,36.91372645,36.3038422,38.66983086,40.120157,42.09460593,43.9485284,44.05140019,40.94054497,44.46788617,50.17332166,50.38816864,52.30593376,53.70657911,60.18506517,67.4100465,78.82741335,78.41313571,79.48340564,77.90486042,82.77938772,89.53371509,101.3212673,110.0876056,111.9747102,114.813902,108.6765207,100.3083904,102.2074022,99.43752879,108.5146378,110.0512504,117.7473619,123.2845957,133.3154865,130.5130352,133.6153117,151.3082685,176.5702161,193.902457,153.0683346,158.3962142,,
Non-Annex_I,Rest South America,COL,Colombia,103.3016441,104.0395835,96.21590286,92.18091953,94.51723454,106.9980812,109.2574039,110.0540462,120.6941754,122.8990986,124.2282463,121.866683,123.6068382,123.6105112,125.874599,131.4481168,133.4997134,136.4161999,138.6898115,143.0896547,144.8477378,147.1495753,142.4327348,148.8549563,153.3211899,157.4722623,153.5316872,120.8966564,120.9255609,118.0616726,128.4303635,122.1891719,128.0375401,135.4447457,117.4822268,120.8697563,119.0222797,123.3807458,118.3283817,126.8370567,119.9601595,119.8659137,116.0131419,121.874652,134.5445845,138.9999151,,
Non-Annex_I,Rest South America,ECU,Ecuador,24.4746671,24.07246765,23.80008544,23.00642709,23.80792182,24.55590177,23.40459658,24.10071657,23.28689931,25.5847618,27.08350804,28.37817083,29.62837624,30.41427852,33.24304626,33.365703,33.4942161,35.17254237,35.62946345,33.77474276,32.64751856,32.76224681,30.5288371,30.35819699,31.44433527,31.48008908,35.8665987,34.29784206,34.93659227,27.23497346,28.31518975,28.16688041,27.87384667,28.28289159,29.91007331,24.88787368,27.26450491,27.41403791,29.3302128,30.93069157,31.80042303,31.93878774,32.53567526,33.82477892,35.63988324,38.42238951,,
Non-Annex_I,Rest South America,FLK,Falkland Islands (Malvinas),0.002380083,0.002379862,0.002245437,0.002256994,0.002245033,0.002114303,0.002121168,0.002090606,0.002173402,0.002151035,0.002143188,0.002139544,0.002120378,0.002131056,0.00232402,0.002538084,0.002593964,0.00273251,0.003981559,0.003736617,0.005048493,0.004787407,0.004220848,0.006053283,0.006231711,0.006273543,0.006489579,0.006740481,0.006896092,0.005293769,0.005374541,0.005549601,0.005372779,0.005167478,0.005347269,0.005574521,0.005317437,0.006386318,0.006030684,0.006513204,0.00644679,0.00675332,0.00976384,0.009167646,0.008872284,0.009161459,,
Non-Annex_I,Rest South America,GUF,French Guiana,0.144470908,0.145084613,0.126425816,0.127976287,0.135685698,0.127705374,0.130856045,0.127510292,0.141389861,0.145451047,0.146222639,0.146399471,0.158038311,0.159534771,0.166071652,0.179886407,0.197276392,0.198791779,0.207142688,0.218733615,0.463035045,0.407094472,0.39434402,0.444297711,0.45289327,0.470388252,0.521635236,0.554496337,0.61730408,0.63016016,0.735220785,0.770667795,0.790790023,0.797771089,0.885976211,0.843101133,0.845699402,0.875289072,0.764144568,0.898294695,0.927131432,0.996457093,1.075259907,0.98976825,0.977930489,0.981317133,,
Non-Annex_I,Rest South America,GUY,Guyana,9.049379577,9.251577658,7.846461112,7.630215647,8.471747789,7.862852123,7.920721189,7.485854243,8.270673567,7.904494808,7.708177524,7.746967879,7.568283083,6.839553425,6.67943639,6.557001479,6.762837591,6.092365999,5.708963495,5.351064958,4.468710361,4.613647162,5.780015004,6.054412866,6.074757353,6.267962706,6.537506759,6.463104765,6.241656398,6.340008225,6.399367331,6.721158362,7.278681547,7.025547979,7.430471496,6.266206539,6.251770302,6.289002455,5.802089206,5.949737194,5.872250626,6.557385044,5.962029398,5.792630174,5.700828813,5.859905037,,
