IPCC-Annex,World Region,ISO_A3,Name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,,
Non-Annex_I,Rest Central America,BMU,Bermuda,2.060944665,2.06081139,2.222229986,2.493862606,2.011957962,2.537943968,2.393301535,2.554682867,2.848106958,2.57180576,2.475018845,2.280123548,2.11685378,2.298463259,2.525836831,2.466757527,2.601810783,3.918305701,4.552305176,4.733134185,3.345969732,3.301944556,2.538299393,2.592850239,2.468545309,2.575006497,2.91754523,2.611332709,2.324902485,2.119883277,2.125215631,1.826559619,2.105665999,2.126879087,2.501453325,2.164871803,2.084643923,2.849916103,2.010790202,2.583858037,2.639324135,2.982339124,5.177457501,3.173949522,3.249519008,3.693912253,,
Non-Annex_I,Rest Central America,BRB,Barbados,3.672548871,3.660431534,3.904237288,4.255222129,3.525581553,4.484982161,4.392290137,4.632489948,5.170671196,4.628080214,4.622887471,5.06130879,4.675342374,4.777483655,5.117255782,6.415620547,7.062870359,6.964304957,6.549557055,6.480400036,6.622171964,7.766928383,7.959799572,7.017732185,6.369860307,6.640998272,5.897084063,6.692443491,6.164702315,5.807859391,6.552143046,6.152008419,6.192455121,6.239531652,4.440251595,5.330717862,4.905334738,4.536223192,4.279117274,5.445211892,5.289984616,6.170849563,10.63295895,13.00491812,12.67428424,13.50764269,,
Non-Annex_I,Rest Central America,CRI,Costa Rica,10.21207666,10.17348631,11.73641248,13.12654965,12.10278103,13.23589159,13.13990596,17.7404211,18.96317381,18.56034909,15.19821267,14.61057272,12.2488469,12.1211738,12.77446515,13.55343321,13.97739417,15.21002486,15.07477411,16.88335009,16.88552968,17.37154269,18.952276,17.32416177,22.32693286,22.44007359,18.57767243,17.17728092,18.04594137,16.51138684,17.54051822,19.04186213,15.6939199,16.61768461,17.69213816,15.94995706,19.90136291,23.16416224,20.76093254,17.57524426,19.4300067,22.80722529,23.61590645,27.49274328,26.19535633,14.13740228,,
Non-Annex_I,Rest Central America,CUB,Cuba,265.9579621,265.0498467,258.6537073,270.9136984,293.2017466,296.7794443,307.0587408,338.3576473,366.9596818,376.5294943,383.6243958,388.443283,394.0877198,422.5689453,428.5998124,412.3685832,428.9256849,452.0955945,473.4108985,490.3888631,464.2456263,392.2905236,333.5465908,314.4395788,343.8201012,359.2498449,382.0376447,391.576429,385.7073729,376.4018848,381.5417871,355.4540465,395.3953071,380.7242875,366.8785151,366.4879687,354.0738708,359.746318,359.9401878,408.2950146,468.0799386,428.2007432,437.9252306,425.5701251,417.8306269,430.3359901,,
Non-Annex_I,Rest Central America,CYM,Cayman Islands,0.2695024,0.269479576,0.312288796,0.328307214,0.262535291,0.356169009,0.310999852,0.336634332,0.359572705,0.320019296,0.326206468,0.65990262,0.600274874,0.582084579,0.689914432,0.758391266,0.808777492,0.836234882,1.739669899,1.559280171,1.59360676,1.718920317,1.739169146,1.492107087,1.420036594,1.903884095,1.878330618,1.694849786,1.424878163,1.288415469,1.299137891,1.280521103,1.296266789,1.311704223,1.647808022,1.427033634,1.606949361,1.895920471,2.481798334,2.055537343,2.147293629,2.389719201,4.116951785,4.333262738,4.050544431,4.238892482,,
Non-Annex_I,Rest Central America,DMA,Dominica,0.100311851,0.100116052,0.105344776,0.114643719,0.09525255,0.120956624,0.114927515,0.120720717,0.135177191,0.120713,0.120198964,0.162143677,0.150671405,0.144328057,0.163953223,0.206220733,0.21625637,0.242602493,0.324244961,0.299920987,0.311787784,0.345612665,0.35494299,0.329693436,0.355162341,0.371423291,0.369033894,0.33217576,0.295898297,0.268554626,0.272889744,0.268343078,0.532842449,0.538564069,0.564477925,0.248335331,0.470668648,0.482578795,0.509272762,0.523547206,0.535238545,0.603145626,1.040592267,1.062070049,0.994447997,1.050758618,,
Non-Annex_I,Rest Central America,DOM,Dominican Republic,41.62933023,41.6272159,61.95906505,61.68411499,64.11002765,64.19370319,65.17202414,73.06246042,72.73150829,79.34721109,83.2091217,80.45119821,74.45173621,94.56684881,95.1207466,75.92975163,93.39692913,92.55389233,96.2658751,92.95310182,80.07157242,83.50634762,98.089625,89.62455116,113.3830336,114.2769423,115.0584957,129.6313789,165.3223426,164.4365944,179.7857131,194.6888651,217.8626915,165.5596783,148.3065364,162.8004777,168.6715261,168.3562273,169.2964961,149.2152466,152.8191451,149.5161341,145.0771322,156.5011313,163.119048,175.6421547,,
Non-Annex_I,Rest Central America,GLP,Guadeloupe,2.098900219,2.093552637,2.32124872,2.487025354,2.0201633,2.61739058,2.349904584,2.519502302,2.697960231,2.437278957,2.432166629,3.488886144,4.13486492,3.984803451,5.279384096,5.052566592,5.424030291,6.550296937,7.76167616,7.835202491,8.400095954,9.701846266,9.316438435,9.455000299,9.437412886,9.914449451,9.894367968,9.054366075,7.399176548,6.983421648,7.431385575,7.29664032,7.787997257,8.084731388,8.27740732,7.52302278,7.519479362,8.805720588,9.283329835,8.088141898,8.685693903,9.267989674,16.4676189,20.31362117,18.90119484,19.17684663,,
Non-Annex_I,Rest Central America,GRD,Grenada,0.208703621,0.208244703,0.233364665,0.249326414,0.203408587,0.262424635,0.233431978,0.250442127,0.263582059,0.238415996,0.236428434,0.280147221,0.286693497,0.266729591,0.313854408,0.352716612,0.426467648,0.451581154,0.470159749,0.42821127,0.872496883,0.939935921,0.956306062,0.821767026,0.785273703,0.842193585,0.842707666,1.156185092,0.910798225,0.855398691,0.571235694,0.835930922,0.862311324,0.867538397,1.175761043,1.006459519,0.977023287,1.017625146,1.036779867,1.087651075,1.177233236,1.251423455,2.129191457,2.930046008,2.365831674,2.513507888,,
Non-Annex_I,Rest Central America,GTM,Guatemala,24.04386404,24.03975275,26.65777306,27.9186813,26.87906547,31.23607549,31.8041174,37.0106892,39.36494356,45.18346757,49.75261067,42.50262647,37.26293685,28.77123558,33.28180602,33.66960982,18.14329567,21.64268436,22.47638357,22.6019141,23.49790491,25.72815486,32.90402963,40.46441451,42.02402844,48.11147512,44.75046513,46.31752071,69.35184543,65.72539659,72.11201,74.73639377,83.35890303,80.92180686,76.31517954,75.13986208,72.31739326,82.42702819,73.26840021,81.17402254,62.25517429,64.08141447,63.71219236,80.04406491,99.69046929,87.49032454,,
Non-Annex_I,Rest Central America,HND,Honduras,9.570070822,9.536848123,9.705723861,10.25945666,10.66670483,11.53164889,12.22846069,13.46259657,12.5301927,13.1394773,13.88665197,13.46252308,13.17216584,13.92645431,14.41956768,12.12495078,12.21362511,13.25277839,14.56616256,15.82217793,14.93912459,14.64676007,16.73582033,16.18184158,18.68292499,27.80808179,29.32089892,30.74856675,35.54634484,30.57134695,35.66052613,42.63756175,44.57042999,48.28373572,62.87196464,64.94976042,55.77454372,79.64466452,78.59426018,69.18604813,68.39332999,82.56087168,69.95899925,73.22090666,86.70912919,89.51834568,,
Non-Annex_I,Rest Central America,HTI,Haiti,4.983175262,4.974211017,4.744654138,4.726058405,5.146162695,5.044922085,6.296123595,6.418074251,6.778479527,6.902632572,6.817334317,5.540604417,7.304463357,8.129785577,8.336559807,8.446833822,7.829940082,8.677223462,9.041653342,8.939804587,8.955548731,8.633929277,7.504784201,5.599577408,2.814615048,6.51288802,8.011879535,11.72591762,9.241713621,8.832543793,8.176786954,8.287511882,9.723943907,8.999930112,8.417418324,9.259468539,9.417380511,11.39009777,11.09977795,11.18693721,11.72191978,12.05571024,15.15479923,16.62018205,22.01687824,22.06178512,,
Non-Annex_I,Rest Central America,JAM,Jamaica,58.6371846,58.42302363,68.76927657,87.67276555,83.30647142,77.92920226,67.42907915,73.70333526,76.56623951,75.77549844,73.05336908,72.14476647,61.51173642,63.83787428,60.17152183,54.54389359,50.50882622,55.1203474,57.05588395,70.16928678,69.72688021,69.72382996,100.0271957,116.1217132,102.4698365,121.4606208,122.1850015,124.9235837,132.4556937,133.4035353,134.8106533,135.2859918,135.428616,138.2234757,112.9949456,108.1026369,101.2496204,96.12743401,81.22108821,69.97726107,66.36853286,69.10549071,66.42781673,69.09030511,65.47241798,66.95683942,,
Non-Annex_I,Rest Central America,KNA,Saint Kitts and Nevis,0.257835374,0.254995517,0.2569441,0.271508011,0.241690483,0.2856062,0.289936833,0.298668424,0.3314231,0.303321267,0.304245635,0.316043324,0.336292875,0.281737469,0.30785254,0.334653836,0.33862816,0.363736154,0.430007274,0.381837083,0.388084692,0.436947429,0.455699516,0.421038338,0.422576817,0.429348429,0.409923779,0.394462335,0.371091285,0.324816977,0.327668937,0.325520679,0.327425021,0.592780052,0.616921651,0.544600462,0.677257886,0.923775287,0.985009546,1.010123568,1.024084097,1.181163846,2.048763811,2.078154176,1.976042174,2.013203127,,
Non-Annex_I,Rest Central America,LCA,Saint Lucia,0.427235673,0.427005925,0.437344018,0.484570817,0.396031521,0.511707315,0.503225784,0.525847944,0.619593605,0.544666177,0.542311879,0.279691824,0.516669104,0.252162643,0.283317405,0.6352645,0.63983234,0.682668296,0.728537207,0.627642155,0.651557058,0.737554647,1.137631268,0.678166661,0.96945038,1.019800069,1.012909242,0.905674788,0.860008736,0.772477674,1.301092812,1.280854582,1.289674138,1.568804326,1.377240045,1.198907295,1.155308002,1.414984584,1.502712642,1.542702339,1.5584599,1.786226037,3.099592165,3.129432592,3.054014673,3.148841688,,
Non-Annex_I,Rest Central America,MSR,Montserrat,0.067593599,0.067587539,0.073303073,0.082157962,0.065415024,0.082208788,0.076787262,0.082542991,0.093563439,0.085062386,0.08094922,0.094748216,0.087794787,0.084552967,0.092879364,0.113334015,0.119170992,0.142827889,0.170523174,0.152508551,0.207009309,0.213113758,0.254390548,0.21919044,0.209475751,0.257406572,0.238715018,0.230119171,0.201744892,0.186769161,0.195021464,0.193444555,0.194899517,0.198248504,0.205586091,0.233211641,0.231550922,0.237215816,0.251972325,0.259418307,0.263312679,0.301873459,0.51947201,0.445522594,0.438631244,0.490616878,,
Non-Annex_I,Rest Central America,MTQ,Martinique,2.148519354,2.149948074,2.213614264,2.483262724,1.995227737,2.49227114,2.432691375,2.576541797,3.043825527,2.731220873,2.620433338,2.740651196,2.559352607,2.482673656,2.424349495,3.449233853,3.890004469,4.524835611,5.667171942,7.1101335,8.031537345,7.463951794,8.44365406,10.10929503,9.658210469,10.43886957,10.42907512,9.341968291,8.237287723,7.692986537,7.550538524,7.466958958,7.815603809,8.196390118,8.794822647,8.142395459,7.843653437,8.28219343,7.738008232,9.54508983,9.696237383,11.00911878,18.95567726,20.44640486,20.61356766,21.03313144,,
Non-Annex_I,Rest Central America,NIC,Nicaragua,14.27058511,14.24057888,14.31746516,14.15573903,16.65984216,17.15694628,20.29746683,28.38321051,25.83392006,15.36527374,16.80855775,17.99764658,18.67732648,19.09354236,16.22680652,16.84696867,20.94433016,20.94035478,18.81626965,17.84191291,18.98673526,18.90901557,22.76717431,21.664832,24.26300651,26.66725917,29.71248385,30.56806789,36.6036857,35.45677732,38.78463188,41.95262775,41.93147561,41.5030791,43.07468578,40.98172551,43.78944459,44.11491932,43.59965989,46.27283771,46.30768996,49.12729739,45.84812716,40.86046895,42.57746703,47.11139011,,
Non-Annex_I,Rest Central America,PAN,Panama,26.88481137,26.87596751,29.25040007,31.93878489,32.86916449,33.3469064,34.54404398,32.68286478,27.81655391,32.2609752,29.53010167,23.01385965,32.04789496,36.26230997,25.82713472,21.4873032,22.07290085,25.15552101,17.09122939,18.10872804,17.40227703,21.81862463,26.7340703,26.319676,28.35416595,30.00269572,29.99903073,30.45013245,40.97046835,31.45211691,34.92187519,53.77241093,36.63920332,43.53593317,41.00363974,55.09380765,62.2299553,52.34464049,47.71988073,65.88536554,71.87364921,72.43432374,72.74191889,71.72883587,75.23991216,80.02465273,,
Non-Annex_I,Rest Central America,PRI,Puerto Rico,3.538140964,3.528496139,3.800822443,3.617896311,3.366072978,3.300873112,3.460025705,3.401584299,3.320122392,2.306525631,2.129949464,2.013212544,1.871629247,2.164208809,2.243210911,1.870376125,1.74930805,1.779098685,1.826059826,1.943722572,0.995785455,1.05505901,1.041236726,1.062136774,1.092134185,1.098645193,1.177911703,1.22061612,1.147053907,1.518022463,1.563466662,1.283172244,1.162273387,1.043682726,0.835731338,0.678511026,0.570322029,0.58714534,0.556523023,0.520329644,0.53704218,0.545851345,0.545283903,0.599025677,0.608055895,0.632292539,,
Non-Annex_I,Rest Central America,SLV,El Salvador,12.5024468,12.51934181,15.90290283,17.37796713,17.96492065,20.15617068,19.35726929,18.87031532,16.82968625,12.55486644,10.86884511,10.77576186,10.68979688,10.30077058,10.30378459,11.13604448,10.04235633,15.63272689,14.57861171,12.85570972,12.77766062,21.6449009,23.31576715,24.18460651,28.36290918,30.93623554,27.94573164,40.01569817,42.2364797,34.83168994,36.15687228,41.60497917,44.38921129,44.95170442,42.51828715,46.79732561,52.56474518,56.75753973,48.35159772,45.28999884,39.71014197,42.34856636,45.28336068,43.59917399,44.07344955,44.27013679,,
Non-Annex_I,Rest Central America,TCA,Turks and Caicos Islands,0.053455909,0.053449089,0.059021035,0.064428196,0.051712645,0.067491851,0.061844554,0.06619982,0.072709062,0.064971976,0.064204029,0.066613578,0.061647986,0.058976105,0.066945328,0.074588169,0.079519367,0.083389897,0.088058534,0.078736156,0.080700878,0.088884297,0.090890113,0.079256911,0.07568263,0.080139404,0.080134457,0.072494585,0.06670037,0.062426102,0.115666274,0.113947157,0.116370136,0.117264114,0.120534241,0.046205155,0.042881612,0.262459174,0.544026915,0.565900098,0.89822593,0.978947788,1.687878639,1.81258154,1.59235068,1.588092508,,
Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,12.53016831,12.50173916,11.98878445,13.38689527,13.7198405,11.96909227,12.60495342,18.44356649,13.85022556,9.396929333,6.120311261,5.521472961,6.315848026,4.998272941,5.617362929,3.78202838,4.191321995,4.178382104,5.171507052,4.882082945,5.455145082,6.061732734,5.758473262,5.648013037,5.187926387,5.080154607,5.480195787,5.606932589,5.996052506,4.023210485,4.499771993,4.3313459,4.415629511,6.46792077,3.599363946,8.447486188,6.696029501,7.660557362,6.083264903,6.346089981,6.21417283,5.745473126,5.018958136,6.246025534,5.555834305,6.014155938,,
Non-Annex_I,Rest Central America,VCT,Saint Vincent and the Grenadines,0.148620016,0.148417168,0.158576618,0.1740565,0.141385603,0.178254765,0.166421138,0.17686492,0.200444615,0.181284482,0.17684612,0.169705372,0.170131554,0.163983831,0.171341073,0.213487677,0.220992625,0.245372109,0.315335679,0.362205245,0.37377344,0.41536797,0.423219322,0.367954619,0.693130548,0.7398774,0.738870045,0.66490052,0.581505688,0.555413354,0.536943812,0.532367315,0.800886887,0.814702544,0.831303435,0.726955755,0.702017183,0.718677281,0.760258158,0.783584012,0.796239494,0.912849924,1.569819393,1.604666067,1.549687294,1.595118691,,
Non-Annex_I,Rest Central America,VGB,Virgin Islands_British,0.067361462,0.067353519,0.069354871,0.076946752,0.062532628,0.081498614,0.080085554,0.083843671,0.099443864,0.087445578,0.086959816,0.14002932,0.131064809,0.126881422,0.133438549,0.156532115,0.172758298,0.213122835,0.243895156,0.225484548,0.232880602,0.264229351,0.290019988,0.251803554,0.242406021,0.260052239,0.289823016,0.260752843,0.235326029,0.218271365,0.215171802,0.213154869,0.214752071,0.219101152,0.271242652,0.237379304,0.229027923,0.469344178,0.497959209,0.512563338,0.522196702,0.597265976,1.032509394,1.055857884,1.270211466,1.294413969,,
Non-Annex_I,Rest Central America,VIR,Virgin Islands_USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
Non-Annex_I,Brazil,BRA,Brazil,669.0430331,668.5170519,682.9450925,796.0395556,859.402963,898.3050518,988.7604583,1027.92171,1138.053224,1193.850883,1191.475473,1088.30473,1076.527622,1023.359867,1012.273795,1069.123128,1213.651273,1196.771044,1172.692054,1126.799501,1067.825271,1084.455021,1107.391444,1120.137954,1163.943347,1217.746935,1303.54807,1360.050654,1353.714767,1464.302403,1447.940825,1408.558883,1286.276225,1220.923679,1240.210806,1215.234491,1247.507924,1341.575209,1371.01978,1259.38111,1402.845364,1413.416834,1494.939352,1649.006459,1796.748531,1706.18678,,
Non-Annex_I,Rest South America,ARG,Argentina,685.9568753,685.9164599,690.2017163,683.5808468,647.1352641,621.6153479,648.4037632,675.9326198,638.7098502,667.860474,571.0211913,528.6571454,467.3251058,457.039922,425.9749963,343.7104183,387.7992092,422.0817183,447.6200036,362.1810237,288.4356154,345.2599075,329.2520685,310.3917954,283.4942834,236.6682016,253.0696126,271.2909527,285.8632576,279.4856765,256.1039774,216.0810243,176.4853172,186.5773478,270.4900563,276.6554255,323.2926903,348.5452757,416.7241379,397.6292193,415.7261345,440.511933,461.4642976,417.2285581,452.5689775,488.2122554,,
Non-Annex_I,Rest South America,BOL,Bolivia,11.52156564,11.49388262,12.47162438,12.77562396,13.68629282,15.30490548,16.10950603,15.49696399,16.11766056,16.10724999,16.84679625,17.94528791,19.40241897,18.10795412,16.34565961,14.73781758,13.21684699,12.27060731,11.10464108,11.2589555,12.99808751,11.73006333,11.64502032,11.08387633,11.58268391,13.60400329,11.88825714,11.4586008,11.7468166,11.58618325,12.62272619,12.05189178,11.89281973,11.95350898,13.7326433,12.625418,14.40507312,14.69309216,16.54673166,16.43398714,18.43631965,19.63185505,28.90996817,22.18760371,25.85046541,28.12040688,,
Non-Annex_I,Rest South America,CHL,Chile,313.7528243,308.7758871,307.8143073,294.4515499,309.5538292,281.8469754,320.59867,334.9829527,349.0974852,364.5674944,369.1316294,367.2162854,353.7131645,357.0183546,375.0725904,360.2266315,365.5517791,357.7915948,408.0458509,464.771359,466.2754325,423.0668894,404.7761193,405.2652901,417.2699827,439.6536438,498.5489236,541.3561235,499.1241496,490.8713696,390.8332569,325.4019322,304.2987387,278.3438575,336.5118511,374.2757063,425.391389,524.0559633,567.3650914,531.2818146,548.3229851,588.6337262,639.7039699,693.2303046,664.0707197,725.1600158,,
Non-Annex_I,Rest South America,COL,Colombia,147.0897845,147.0817005,135.9322588,146.8954558,159.9765077,122.0932748,130.1256985,140.4231168,145.9652008,143.1424337,143.0609009,144.2813934,134.497993,136.1592415,140.3970605,150.2953774,151.7134054,157.1317648,156.5340512,169.4415286,171.5914016,180.6645328,198.0884294,199.3576776,197.8001816,200.1873246,189.7419399,195.4068292,186.2760651,158.9532183,162.8292678,154.0618837,153.5913855,149.9664816,128.3606093,131.7229669,128.5426404,132.4801545,128.0881452,145.7331632,147.3491984,146.9182929,139.8286434,158.8639613,170.5289688,176.0050996,,
Non-Annex_I,Rest South America,ECU,Ecuador,29.27558367,29.11121232,28.91334001,32.0390724,43.10215123,46.71335876,53.23141211,62.35941372,72.14316061,84.58561063,89.89829367,109.1435001,108.879922,100.2585564,92.90772957,95.07963292,91.49168173,90.44016306,86.04114305,80.75998951,94.10349401,100.6455659,111.8275425,97.93432774,103.4854267,125.8678005,140.6048791,152.55517,152.5526338,116.2069955,121.5464967,131.0821797,131.5954805,122.9086269,143.2330506,157.1383826,171.040979,184.8138657,184.4906539,212.5593508,225.1371379,231.4738888,242.1395845,255.4313024,277.0014242,258.8867851,,
Non-Annex_I,Rest South America,FLK,Falkland Islands (Malvinas),0.042187065,0.042179376,0.04608437,0.050018701,0.039889562,0.052140085,0.048167249,0.051586763,0.058462349,0.052006362,0.051473442,0.052375334,0.048190394,0.046298378,0.051581735,0.071760766,0.073071258,0.076285437,0.162364303,0.127465126,0.115982744,0.132234213,0.134285297,0.116266566,0.111441647,0.134580466,0.148890705,0.146247629,0.110089177,0.100887532,0.099597965,0.098697653,0.099039692,0.101121004,0.105424424,0.12339468,0.129060664,0.151109767,0.164455068,0.166692311,0.16800991,0.194982864,0.335193486,0.315665161,0.309331505,0.324071729,,
Non-Annex_I,Rest South America,GUF,French Guiana,1.423306659,1.422835406,1.633634597,1.735609945,1.395357876,1.852532783,1.628825442,1.761268319,1.872359667,1.68111869,1.688747953,1.385556592,1.884477479,1.811628518,1.764692671,1.93135733,2.077384029,2.588911482,3.122862415,3.210093206,4.105883519,4.866126086,4.041458803,4.730576613,4.530298529,5.208162242,5.15473733,4.725156678,4.21838378,3.703989303,3.863583584,3.796029397,3.915147911,4.196977899,4.142957596,3.761929568,3.647874079,3.559032771,3.36821709,3.007078196,4.115541611,3.444484431,5.851794669,7.014060717,6.152350967,6.115405569,,
Non-Annex_I,Rest South America,GUY,Guyana,7.731738271,7.733336402,8.228058266,8.470960063,7.209163532,9.120695831,8.157694791,8.552537939,9.097173786,8.105334222,8.262803243,9.259367872,7.36866511,6.190556902,8.119527572,8.779584792,8.959109339,7.499181799,7.691406889,4.992594989,4.501971921,5.804420406,6.705744977,7.280180324,7.023745891,6.571977411,7.032345767,6.906530491,7.366954281,6.802973825,7.715510033,7.934036377,8.340071253,7.961843806,7.863364551,7.113805743,6.700316302,6.921525565,7.194784956,7.45252944,7.655861938,8.565984594,13.39596847,17.42994881,15.3432989,15.50880072,,
