IPCC-Annex,World Region,ISO_A3,Name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,,
Non-Annex_I,Rest Central America,GRD,Grenada,0.225759308,0.224863197,0.215114901,0.228633713,0.208448283,0.257025295,0.262498084,0.270055795,0.314992926,0.281898178,0.281772535,0.322238158,0.347096102,0.331082943,0.375473202,0.431073129,0.468364671,0.512610599,0.542336517,0.482117168,0.968334824,1.110434111,1.167672515,1.035649478,1.023300537,1.110365229,1.137374389,1.569472994,1.707815751,1.624156083,1.168863428,1.701102942,1.699739095,1.741430179,2.41691794,2.228728316,2.175430724,2.244201168,2.339649563,2.423724691,2.475363036,2.693658105,4.427405075,5.450881455,4.665032279,4.950717857,,
Non-Annex_I,Rest Central America,GTM,Guatemala,35.91621076,36.01279136,38.82853942,41.12193446,41.56531544,45.45856694,46.36404069,49.96031998,50.3413081,52.95522844,54.89779636,51.96280784,50.6918283,46.67599041,49.4496052,50.69844983,45.0255932,48.5964644,50.67890522,51.19913179,53.46796717,57.72681998,65.33665991,78.96919295,79.69930777,93.07568238,90.66334614,94.82736784,128.4919588,109.689358,118.1402108,120.4558486,126.4346127,133.2791996,133.3636264,131.4567012,98.25501933,106.2398699,97.48333253,115.6946355,97.57842988,101.991409,103.5690656,116.2670357,130.1976026,118.4423612,,
Non-Annex_I,Rest Central America,HND,Honduras,16.14910747,16.17617429,16.57838193,18.16455533,17.96924291,18.79697599,19.73709278,21.58495593,20.70908636,21.38694851,22.84629295,23.48715545,24.33191291,25.36077264,25.95075509,23.47347956,23.98595977,25.4358657,26.55772335,28.13913451,27.62894735,26.91865238,30.45717734,33.77067447,40.02588469,55.2013053,51.60237344,56.779411,70.46480746,62.99998709,68.09096976,77.99449469,84.22157119,91.2927049,111.6731355,115.1336068,97.91438818,138.7577621,132.2348109,122.3554609,120.0141126,137.7006859,120.4242165,125.3440723,156.6213363,162.6538184,,
Non-Annex_I,Rest Central America,HTI,Haiti,12.26777316,12.41421536,11.59934997,11.49668657,11.72624777,11.96685144,12.96269263,13.831461,14.4088481,15.43387219,15.46344147,15.1898824,16.4626911,17.46375402,17.78732932,17.79849709,16.70384457,18.24171974,19.21204503,19.73117363,19.0423438,18.28870743,17.00971371,14.07918967,9.559744954,17.78215756,21.09799102,24.76894482,24.31655286,23.74780265,24.1201712,25.02677086,28.01070802,26.04793852,28.80712162,30.98391082,31.67308245,36.06338012,34.64623429,34.97715612,33.80778787,34.39666079,42.92002913,42.11763565,49.78150718,56.45200078,,
Non-Annex_I,Rest Central America,JAM,Jamaica,39.66448927,41.86781374,44.58344202,51.54384214,48.93931402,37.50405157,33.88076374,33.47960404,33.22421311,33.2764252,32.41468701,32.95212796,30.55903146,29.74937331,30.47945912,28.57319263,27.10159494,29.85495264,32.22557405,37.07547258,41.8267035,42.04020622,62.20118192,74.91215216,71.01110161,87.70728823,90.55069978,96.84674245,99.62416787,102.0820278,102.0432554,101.8773023,101.4374979,104.7717865,90.16145563,88.22191621,88.29953131,87.55922883,73.35944299,67.04569876,62.0976631,64.9763604,61.53137542,64.45001014,64.46069982,64.17906004,,
Non-Annex_I,Rest Central America,KNA,Saint Kitts and Nevis,0.71355498,0.69278506,0.681224391,0.686366674,0.664959918,0.721651242,0.766550125,0.786430422,0.836187754,0.807917903,0.797227534,0.812029357,0.853888724,0.762971282,0.803742026,0.831069361,0.826824442,0.872026231,0.96387067,0.898916799,0.881370592,0.9099399,0.972833481,0.964398551,1.023939887,0.986716579,0.918130206,0.977651972,0.984546528,0.862667907,0.867460598,0.866716173,0.865735682,1.383708194,1.417726904,1.274009019,1.326257164,1.826771497,1.937995259,1.987587919,2.022960228,2.238171734,3.715472703,3.714721246,3.484487272,3.549679524,,
Non-Annex_I,Rest Central America,LCA,Saint Lucia,0.516346858,0.515567174,0.507055112,0.555637444,0.493927636,0.645250889,0.658278563,0.685719684,0.809915468,0.713775918,0.715839288,0.390319192,0.721988713,0.376051727,0.419882993,0.897292152,0.888769912,0.956219779,1.01724875,0.900668207,0.944896541,1.087734173,1.675753523,1.005616818,1.462801312,1.592941956,1.61968542,1.493323091,1.556399072,1.4410989,2.390535525,2.386623746,2.375364645,2.906282855,2.548666679,2.334538761,2.27267221,2.799423983,2.944135152,3.028168645,3.080204989,3.41437354,5.632437591,5.637040913,5.327173103,5.493507847,,
Non-Annex_I,Rest Central America,MSR,Montserrat,0.066296543,0.06655278,0.066159409,0.072492332,0.064479568,0.08415519,0.085713539,0.089272013,0.105093735,0.09253541,0.093210757,0.104697765,0.102757059,0.100451795,0.11304036,0.138028822,0.136903948,0.167802769,0.20003962,0.176757193,0.240033609,0.255418651,0.314744931,0.275108323,0.273065424,0.34079861,0.320889755,0.314915034,0.358024064,0.329783456,0.35448839,0.35388434,0.352662392,0.36202628,0.378212731,0.446610304,0.446562969,0.461281102,0.48733554,0.501827102,0.510079364,0.565094572,0.934895663,0.786614826,0.734516066,0.820341369,,
Non-Annex_I,Rest Central America,MTQ,Martinique,2.20726309,2.224230363,2.316615524,2.655681606,2.367935423,3.003802505,3.075092141,3.199194955,3.731366302,3.276840235,3.300547377,3.342881994,3.255689868,3.225907398,3.233925038,4.50345065,4.731397469,5.521415118,6.815337677,8.461553972,9.596324553,9.084801665,10.20286509,12.0256194,11.95645937,13.65853566,13.79569349,12.6384914,13.50848005,12.48378654,12.63245548,12.61562536,13.01412129,13.74902409,14.84161954,14.41247722,14.00334806,14.89147218,13.9011961,17.13174226,17.44360811,19.27881552,31.9784518,33.73169963,32.37396558,33.06559704,,
Non-Annex_I,Rest Central America,NIC,Nicaragua,16.0629681,16.01386359,16.24907467,17.66814177,19.23990332,19.65120539,21.67839005,24.63728755,23.40655753,17.82911356,19.46530118,20.17693207,20.28124576,20.56667247,20.05279695,20.10782213,21.49863065,21.62421167,19.85512829,18.36668711,19.47285889,20.26915035,22.406246,23.08378738,25.29600254,27.67959002,29.75309951,34.42700669,38.06706913,44.08483898,47.88935681,48.83589508,50.06208742,50.12631708,50.96705229,49.68266751,52.809027,55.25373904,53.45957573,55.78281072,56.09492174,59.35871697,59.92585721,57.55385985,60.3361113,67.35351571,,
Non-Annex_I,Rest Central America,PAN,Panama,16.18580041,16.24401841,18.03009829,19.49478632,19.84500782,20.47659588,24.01443785,23.97843867,23.02882932,24.10640829,24.98332349,22.934893,26.32543607,29.34876511,25.50179036,23.69178372,23.56302494,25.20183951,21.69431357,22.45968348,22.69226345,25.46063749,30.47574666,31.00761279,31.8196174,32.31033943,32.67775965,33.96188473,44.2297945,39.75711674,39.99674341,49.24995714,41.36215331,47.67734329,42.91944665,50.32843338,55.277147,51.2797134,50.47687525,61.18551236,65.87237168,67.89041074,64.79005904,65.83314354,71.42600193,71.76851895,,
Non-Annex_I,Rest Central America,PRI,Puerto Rico,4.368663766,3.941834066,3.941636838,3.67667364,3.597253579,3.589846889,3.690916514,3.561965574,3.426571266,3.029488864,2.934918057,2.863979824,2.705930456,2.748942876,2.879466912,2.754540918,2.702817774,2.717552544,2.673450812,4.546458209,4.317288797,4.338185728,3.697807378,3.640542373,4.148103225,3.517521812,3.960145424,4.028552908,3.981797132,3.992255308,3.992525141,3.932611082,3.937936741,4.459017342,4.104795047,4.111116281,4.21256028,4.379320287,4.72551013,4.556410604,4.668226361,4.554596222,4.651737822,4.701145565,4.798777504,4.855728268,,
Non-Annex_I,Rest Central America,SLV,El Salvador,16.90597278,17.04079156,19.08712267,20.23274654,21.02872995,23.02596559,24.04169797,25.28767491,26.31771497,25.33548644,21.12827503,20.65272274,20.54840164,21.14058582,21.61785617,23.17788594,22.26881204,26.7520183,26.8281072,26.32063675,26.89296735,35.00815943,38.16766359,38.17523428,42.21003707,51.15166063,47.30497111,56.21531844,57.65190175,51.88112411,51.58978709,58.02665856,58.30401805,59.61022556,58.39568175,59.50404185,66.23109049,67.35753247,62.46088637,61.31318185,56.11875642,58.04634556,54.46436364,54.24872835,55.45601013,57.69843929,,
Non-Annex_I,Rest Central America,TCA,Turks and Caicos Islands,0.009004258,0.009004086,0.009239355,0.010230037,0.00894766,0.011473911,0.011121677,0.011721314,0.012988058,0.011597793,0.012943284,0.013504715,0.01319097,0.013525137,0.015144804,0.016812776,0.017344971,0.019724431,0.021013752,0.019812057,0.019636991,0.021114238,0.022312998,0.022993731,0.022634956,0.022446821,0.02248596,0.021485129,0.026478632,0.027434384,0.04708354,0.044678859,0.041682127,0.040768356,0.04231964,0.017247694,0.016269163,0.092922417,0.190047815,0.199190087,0.311163311,0.321349441,0.576042734,0.567583682,0.522919679,0.522027245,,
Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,15.87348043,15.74945444,16.34675052,19.37063872,17.69883355,16.75716623,18.19156708,22.10587532,21.96508721,22.76858821,22.11077732,21.95756674,25.75145131,25.47748145,26.51791528,26.7602682,27.00743459,26.7431515,24.95834515,24.65049274,25.22627394,25.97835569,25.80382185,23.96849359,25.66679742,26.15376068,27.08125402,28.49219613,29.86801568,29.68472246,30.43897059,31.61596311,33.62734199,35.3859722,35.26283923,41.16705915,42.16755133,48.77414493,47.93524526,46.47956859,49.80547491,48.99061456,48.19419495,48.52518781,49.26770276,49.32689414,,
Non-Annex_I,Rest Central America,VCT,Saint Vincent and the Grenadines,0.181654898,0.181807264,0.177187106,0.196111738,0.180418625,0.220597327,0.223445886,0.230903489,0.268250334,0.245483198,0.24905682,0.246676389,0.260664565,0.258417522,0.284015348,0.35173654,0.352571965,0.363160969,0.461724317,0.494670427,0.513913032,0.581177331,0.60725137,0.538164487,0.991756037,1.073050761,1.085593101,0.997052977,1.058646527,0.980089714,0.998118309,0.995852711,1.452246611,1.485885318,1.555436568,1.425026792,1.388128383,1.437268128,1.516635708,1.552861341,1.576352177,1.741213474,2.847368448,2.840826474,2.642149595,2.717372472,,
Non-Annex_I,Rest Central America,VGB,Virgin Islands_British,0.079962163,0.080137768,0.079725586,0.087756963,0.077638995,0.102405487,0.10448666,0.108908657,0.128796829,0.112941155,0.113681422,0.180404037,0.176888355,0.172407272,0.178698005,0.208937722,0.224831986,0.283097943,0.322351591,0.302046136,0.312512903,0.36142567,0.403876191,0.351752331,0.349535201,0.380037931,0.428696561,0.393097368,0.419622751,0.386065067,0.390183462,0.38955369,0.388198458,0.398674275,0.497079999,0.45528503,0.441428196,0.90826809,0.9603762,0.989388828,1.006535876,1.115868846,1.855374435,1.857998499,2.179941773,2.220928804,,
Non-Annex_I,Rest Central America,VIR,Virgin Islands_USA,0.007427826,0.006818225,0.00725142,0.007347278,0.007704445,0.008521288,0.00859486,0.009054352,0.009322673,0.009605279,0.010453475,0.011066176,0.011183138,0.011391069,0.01121595,0.011036097,0.010652265,0.008359613,0.009743397,0.009747271,0.009431898,0.009596063,0.009840067,0.00977207,0.009906621,0.009956983,0.009969927,0.010105112,0.006437876,0.0064369,0.006468702,0.006485179,0.006512238,0.006551036,0.006559021,0.006564873,0.006564983,0.006649675,0.006709916,0.006710028,0.006710429,0.006740791,0.006710655,0.006710767,0.006831698,0.006747668,,
Non-Annex_I,Brazil,BRA,Brazil,905.8109074,905.6847248,974.8274463,1094.358774,1207.106756,1267.585086,1375.821651,1395.956554,1494.368465,1581.987972,1581.887678,1567.864614,1607.194718,1608.547154,1681.892818,1793.428152,1929.77997,1960.34306,1964.102902,1974.337513,1920.015674,1960.213229,2013.997035,2061.35049,2178.528631,2255.90281,2364.347924,2409.009499,2464.530445,2504.147776,2407.884824,2494.64667,2561.672421,2584.403886,2739.777852,2748.059343,2872.235791,3110.179643,3336.725156,3291.835552,3611.5657,3653.748941,3829.245914,4058.001122,4197.261009,4093.627081,,
Non-Annex_I,Rest South America,ARG,Argentina,534.2472543,535.5802,551.0999033,558.7511255,556.3723944,546.0908977,559.0716127,580.3395621,573.7649703,605.7718633,581.7381693,572.6899,575.5092912,582.2521917,562.4897379,474.6607666,511.5055913,522.7435169,525.9412307,502.1034873,492.0717924,526.6904127,542.0899685,553.3863027,601.3898658,620.574205,648.8841814,698.9630975,736.0921206,722.987359,679.2278317,637.093223,593.3679241,620.7561767,665.6722504,682.8162406,723.7335692,756.7705977,795.8396628,724.8905033,793.79314,865.228984,864.903656,837.4284411,843.9483603,865.9430315,,
Non-Annex_I,Rest South America,BOL,Bolivia,26.1418461,26.54585344,28.55080575,29.63587286,31.31616282,34.75477262,36.2620304,38.09026689,41.36930587,41.62326301,41.69238296,42.96741492,39.27683847,40.76796352,40.12826367,39.31078015,38.80253926,39.15259852,38.81522013,41.27610704,45.66306055,43.34413824,44.8561905,48.64572107,51.79987615,57.00437766,55.59710193,54.31044435,56.56759812,51.30389861,54.9585703,53.64996474,54.9452884,57.58872137,60.07911305,63.08105359,68.43197447,74.4976912,80.88149144,86.42455875,92.75462853,98.94533433,106.5333535,113.3216646,119.3438851,121.576455,,
Non-Annex_I,Rest South America,CHL,Chile,127.6489722,128.972505,124.1571749,119.3423583,116.9472621,103.936461,108.900536,111.1068921,120.529691,124.7906285,130.1883599,131.4581542,117.4354843,120.6741787,126.023429,123.4083351,127.4548996,131.0328938,153.4003595,177.0384985,188.335034,184.2518603,189.6462101,201.7616277,215.4391712,237.3119859,268.8500813,293.4918415,305.3212687,281.9639209,260.8942864,236.498358,242.8054083,240.2808676,268.7602147,285.3129443,287.5171142,359.5689673,376.8893297,357.4914244,354.1655465,373.1660174,439.786346,454.2683415,430.0879136,447.650482,,
Non-Annex_I,Rest South America,COL,Colombia,167.2527422,168.4450603,169.9999257,174.9670165,188.3123114,200.600028,211.1768386,219.0467778,231.3052408,238.4669018,242.2291587,243.5350642,248.0709138,257.5959782,262.8402017,267.5321314,271.7659488,280.1399944,289.8559613,293.7986189,303.7230841,324.6366636,338.1308347,355.4638855,352.0140591,384.4524052,385.2453804,374.672674,367.6934567,332.8305561,335.2064988,336.0019444,320.1585004,325.6394346,315.1740999,323.8067758,331.1892778,339.7753377,338.4730525,343.1114138,354.9906064,390.0824961,394.7379062,417.3825676,458.1187517,460.5259297,,
Non-Annex_I,Rest South America,ECU,Ecuador,39.30495423,39.81075869,42.18356493,46.22049524,52.51464636,58.42994674,66.05624102,76.41060251,85.05267128,97.33076618,104.762817,122.1405607,123.9095526,119.3343047,123.5647276,125.7601688,122.1281779,119.9276087,129.7488197,123.6057306,140.500088,145.1900655,154.2576783,146.0802501,153.9643797,163.3621502,189.6958616,202.5963955,198.2610421,143.7878518,148.8107552,153.3849893,154.136954,148.3307182,163.7744348,167.7274356,184.301595,189.9377913,188.4087264,205.7506797,246.0305001,247.7841458,252.7476783,270.6267353,287.8994138,294.8798754,,
Non-Annex_I,Rest South America,FLK,Falkland Islands (Malvinas),0.130568004,0.1311261,0.130532713,0.129436162,0.123396722,0.135920034,0.139999411,0.142451907,0.154626422,0.146990243,0.147979956,0.144687609,0.143014643,0.145885506,0.15487239,0.181639264,0.186733199,0.188448201,0.309245195,0.268188672,0.252573059,0.27564308,0.27815652,0.252774188,0.261122653,0.298842439,0.31290304,0.315962332,0.283139991,0.264382702,0.268873002,0.267887315,0.267592034,0.274189056,0.282133609,0.323231741,0.336394179,0.384316334,0.407809144,0.4133539,0.419056642,0.455856334,0.710625199,0.665570838,0.633577833,0.65987997,,
Non-Annex_I,Rest South America,GUF,French Guiana,1.259490958,1.259852017,1.239762334,1.362048213,1.209195383,1.585782411,1.617828195,1.683271357,2.000778628,1.7593981,1.769714806,1.471051692,2.119458794,2.07048047,1.956705856,2.223775904,2.211253476,2.829414982,3.492216055,3.49456144,3.709877197,4.664664055,4.056653293,4.335902886,4.293623483,4.972054124,5.048149692,4.678414102,5.389366173,5.094457851,5.189463503,5.187133015,5.172629589,5.620816028,5.571275999,5.403052736,5.283371062,5.122699296,4.998555439,4.466435027,5.646662471,5.032833951,8.008020655,8.594773621,8.139593726,8.096859168,,
Non-Annex_I,Rest South America,GUY,Guyana,8.152539888,8.346942254,8.563910557,8.940530063,9.227357902,9.865345367,11.51612955,11.35883505,12.77117884,11.85649154,11.65039418,12.38916871,11.12315001,9.977770402,10.95289207,11.76476486,11.7517306,10.44505444,10.5484742,8.150455404,7.075496779,8.939907682,11.27863311,12.05393345,12.27367067,12.06296933,12.99679562,12.84649533,14.66052734,14.32489407,15.62623617,16.30546626,17.34250848,16.61604473,16.97743209,15.26498441,14.75480686,14.97269867,15.24384713,15.42310726,15.098871,17.48219496,22.92463171,25.63605598,24.12371122,24.510796,,
