IPCC-Annex,World Region,ISO_A3,Name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,,
Non-Annex_I,Rest Central America,BLZ,Belize,2.492524366,2.477296745,2.291324511,2.340516479,2.48064611,2.420079692,2.334000082,2.527621654,2.753766915,2.632389087,2.822966034,2.833763013,3.010426682,3.059079562,3.083472779,3.087233088,3.221487818,3.029746299,2.790663595,3.099715234,5.284840522,4.685391075,4.514640524,4.517809929,4.636230618,4.645304168,4.640471464,5.009489097,5.316064806,7.812306551,6.608641575,7.284464534,7.100780917,6.874652741,7.223525955,6.777388137,6.877409743,6.919025435,5.302259168,5.473618023,5.695938042,5.765514434,6.850267339,6.430242532,6.313944518,6.389013242,,
Non-Annex_I,Rest Central America,BMU,Bermuda,0.716265911,0.72239821,0.733203442,0.804091334,0.800326154,0.994587696,1.022268933,1.121918376,1.087225196,0.982134559,1.416220939,1.332537289,1.428085113,1.736309023,1.948059074,1.755449412,1.585854845,2.422039155,2.730879895,3.078304997,2.226730208,2.048719952,1.710124581,1.849310653,1.785477941,1.753877933,1.967918892,2.019569963,2.429889792,2.666898649,2.660202102,2.322777292,2.34713514,2.298344687,2.450246796,2.324281658,2.238706336,2.750249698,2.028131282,2.539961991,2.607684509,2.698933597,4.273846579,2.620937942,2.507464841,2.790724948,,
Non-Annex_I,Rest Central America,BRB,Barbados,3.271366791,3.134748177,3.058959292,3.198896944,3.12110292,3.388417599,3.471201706,3.743453615,3.610048689,3.589722282,4.459070218,4.523312461,4.639660552,5.013665877,5.341789197,5.692599142,5.620391181,5.887930747,5.703544389,6.032960289,5.927097376,6.13205789,6.201249589,5.941803961,5.662504268,5.569696688,5.434664853,7.13173473,7.712876981,8.231162248,9.076718481,8.435486651,7.715776655,7.571521318,5.952644679,7.023904332,6.584615119,5.932908265,5.64317168,6.678741276,6.539077325,6.924983055,10.02497897,10.96179029,10.10645669,10.60316188,,
Non-Annex_I,Rest Central America,CRI,Costa Rica,33.78942676,33.85007393,36.79386154,40.26197957,39.43219017,41.04433004,42.76918571,44.8888062,47.92651969,46.7217819,44.37328465,41.54229339,40.57835324,42.19651565,44.77026792,44.5681078,46.05272455,49.87744006,51.85519129,52.60260461,52.01900248,55.12306075,87.13212639,84.62065487,83.97606044,81.78080819,85.85197236,80.72642832,84.98327012,88.0338518,88.66657778,90.87509955,98.43746546,99.01465672,96.94481594,97.29181016,104.6617623,104.4733027,105.9577045,104.6763835,109.2121669,108.308214,106.4987818,108.7447219,110.4899766,115.8832245,,
Non-Annex_I,Rest Central America,CUB,Cuba,340.1315276,321.1037082,310.4244264,337.3322117,336.3976225,352.1251605,360.1149774,376.9863905,404.9773812,410.4390743,398.4753111,423.0709973,410.876918,408.1994705,436.0610565,412.3547575,421.8073184,421.0401911,448.5809499,467.0907302,444.426061,357.0236805,301.1917954,234.1691064,231.2501583,219.7542146,247.5074756,255.110683,240.9088574,243.2941748,249.3410281,246.0490729,226.02436,209.8500409,211.0926811,191.0272578,187.6910008,190.6413708,187.7474227,177.0557739,156.0864376,157.4778779,159.2761808,160.4485803,167.3583446,165.5970578,,
Non-Annex_I,Rest Central America,CYM,Cayman Islands,0.101496222,0.103944814,0.107698043,0.119692315,0.120257155,0.149274021,0.15596529,0.173228327,0.17383095,0.164359883,0.22225308,0.371462388,0.400141214,0.441149455,0.495469552,0.49925987,0.45478497,0.525315887,0.979852581,0.958359327,0.950956733,0.971053849,1.023755208,0.983622602,0.954246852,1.140652789,1.16050988,1.198786244,1.462087473,1.613921237,1.617660763,1.581418037,1.434088663,1.409380006,1.595494972,1.513807199,1.663274082,1.815238632,2.266768461,1.96598143,2.025742507,2.106805581,3.388382011,3.227598072,2.919981966,3.048461325,,
Non-Annex_I,Rest Central America,DMA,Dominica,0.305582225,0.308581867,0.299590972,0.303468116,0.308470496,0.313869682,0.319178595,0.322933231,0.331416245,0.329973987,0.35262544,0.375470615,0.384242862,0.391055094,0.407864105,0.426492109,0.422214522,0.451499534,0.505844279,0.517540031,0.619480391,0.59788924,0.613056577,4.797536832,6.030282685,6.243369758,7.485151497,6.795697822,0.956828755,6.498024477,6.488883273,5.916443455,5.586728941,5.866759512,5.714825847,4.927381936,5.36429363,4.997510021,5.268658413,4.486390236,3.254325202,3.27469641,2.769790619,2.649843276,2.452278043,2.550563091,,
Non-Annex_I,Rest Central America,DOM,Dominican Republic,127.5343461,128.5388173,133.5848926,140.8807563,148.9203931,154.7277736,157.5048452,158.3165496,153.5864519,162.0784336,150.5239459,147.0548749,143.4562861,152.1452159,160.7199918,151.303584,149.9032342,169.9560134,142.0606816,170.6413508,120.9732032,119.0654511,120.0564939,126.4990178,132.0705858,138.9656757,146.9694074,155.5390125,171.5285606,179.3093127,173.5815442,179.210645,198.0592226,182.8775154,182.2410891,180.9406951,176.646324,177.1743318,162.2264309,166.4075034,172.4245687,186.0347198,191.1267786,173.6303875,162.6557237,175.2051699,,
Non-Annex_I,Rest Central America,GLP,Guadeloupe,2.696590848,2.651392871,2.164694561,2.429543775,2.292075064,2.339429394,2.438919258,2.470326037,2.483518107,2.475581347,2.715979202,3.028440615,3.563993736,3.645758634,4.245215934,4.035175701,3.885313892,4.692152615,5.40237499,5.733647759,5.62198264,6.246959489,6.204527364,6.888325711,7.026686813,6.759284274,6.714923603,6.827321252,7.640114272,8.143311382,8.224512437,7.253255527,6.841994195,6.603061847,6.459095651,6.366564988,6.304184808,6.844502371,7.040275266,6.468268845,6.572301784,6.863422774,10.1728666,10.61678861,9.893607449,10.02432378,,
Non-Annex_I,Rest Central America,GRD,Grenada,0.398318013,0.400351116,0.394414611,0.397268378,0.391711101,0.396664684,0.397034348,0.399399614,0.397092407,0.3924256,0.423288247,0.441896241,0.472176443,0.489054646,0.526381474,0.539905646,0.544854879,0.589365857,0.605752738,0.605887392,0.972700626,0.950108838,0.989198046,0.98653941,1.008153576,1.014366298,1.044412444,1.462683484,1.838639318,2.043684653,1.574516223,2.127573587,1.991022096,1.997629562,2.553706047,2.470093888,2.456411158,2.481169147,2.484597635,2.679823613,2.772284454,2.795212957,4.496945613,5.206803621,4.361143301,4.607503851,,
Non-Annex_I,Rest Central America,GTM,Guatemala,129.1377322,128.993186,136.43877,142.9022491,151.4477126,167.6312182,165.4748695,171.4636698,180.9319783,185.5059109,165.5327545,161.4187752,161.5715166,160.6117485,162.7309292,162.9750336,161.6876932,167.5427308,170.615527,173.7634251,178.3489426,175.4223401,182.3115553,191.5722965,187.2863442,198.8890699,224.9525262,210.0270545,223.1046706,240.2540008,241.494199,242.0708308,255.7434467,242.1848328,239.0986722,240.3647071,238.8891246,250.2713626,255.3394894,263.2599728,301.170543,301.5902843,302.5211377,324.1331284,343.7994958,367.5318783,,
Non-Annex_I,Rest Central America,HND,Honduras,65.77230425,65.75018693,67.6510123,70.02444826,69.38037614,70.54326049,72.03120665,74.76543542,77.51615838,79.70138493,79.85776057,80.54118773,81.41070767,85.29823635,87.1324749,87.98014753,91.61513984,95.62920047,97.86499407,102.5342733,102.8725284,103.222288,109.0557894,115.8966416,125.2164552,128.8133497,136.3317918,150.0542994,156.3583245,150.0385753,151.599429,158.6233658,160.7924904,172.9496102,181.2690273,185.1806202,184.2303385,220.361098,209.2692569,219.2256534,217.4437565,227.6272745,232.8006653,233.7000041,241.3742654,264.332936,,
Non-Annex_I,Rest Central America,HTI,Haiti,81.82123769,81.58183631,83.85770002,85.93862699,88.32553667,90.73930603,93.93800293,96.83376437,100.4808272,103.5805405,105.8700986,89.89166063,90.62090485,91.5017311,91.34377717,91.3093461,73.54489937,75.00185025,76.3772572,77.1495597,77.55069031,80.3688458,82.02649052,87.40790591,85.95715483,98.15536209,109.6679169,107.494715,120.8057695,124.2625007,120.2095937,128.6157899,128.0319659,124.8932871,146.5394268,307.5254893,317.4171287,330.8118804,338.6247814,348.5521968,341.544938,353.7850726,363.4598313,369.8197202,378.0706794,383.2596785,,
Non-Annex_I,Rest Central America,JAM,Jamaica,82.5504539,82.90721918,72.11278065,71.30286167,65.84719488,68.31048383,66.18054041,61.45498724,60.46405295,59.43832896,54.28812664,56.56627879,58.89647068,56.85227498,56.37965828,55.29911622,55.59672927,59.98773722,64.51996797,65.49762832,75.3688193,74.28806217,80.8080748,84.88324494,86.4149039,99.97289047,113.1934809,119.229078,126.2288119,131.6967456,149.4082912,146.6537935,157.6801192,157.8012787,161.9224755,167.7229991,166.4539679,162.7818017,164.0841275,161.3733659,144.1369108,146.4113617,134.1212297,136.5304652,138.7049108,139.2138151,,
Non-Annex_I,Rest Central America,KNA,Saint Kitts and Nevis,0.464828093,0.426509748,0.408232913,0.391546676,0.393889569,0.410998977,0.486516437,0.513103153,0.516865434,0.522180077,0.53527352,0.532921489,0.565834072,0.502326207,0.53610801,0.511848621,0.493779993,0.521096039,0.564192641,0.547201506,0.486506943,0.515757345,0.587732801,0.55239739,0.541111168,0.524914954,0.520883162,0.606557613,0.601407263,0.572596796,0.552516281,0.5195291,0.494553345,0.648584385,0.66942095,0.535639941,0.542624694,0.676738304,0.694735838,0.722966987,0.735145213,0.775297868,1.187637731,1.131937825,1.016050665,1.033471747,,
Non-Annex_I,Rest Central America,LCA,Saint Lucia,0.498677177,0.50671268,0.501523207,0.524884562,0.527486296,0.572946278,0.587075468,0.615446355,0.624222286,0.60717327,0.710219816,0.59573342,0.752282787,0.633098161,0.667651102,0.855376952,0.830201373,0.894805078,0.925759481,0.922751388,1.024004672,1.009806297,1.248341984,1.035171192,1.255963259,1.248910254,1.238566729,1.253155466,1.380449048,1.415559687,1.87183001,1.701918014,1.573248144,1.68574139,1.494215367,1.426779912,1.404713308,1.562224548,1.550341018,1.61230904,1.629217312,1.704163879,2.325299803,2.215294653,2.045742197,2.093129644,,
Non-Annex_I,Rest Central America,MSR,Montserrat,0.037864356,0.037947639,0.038429608,0.040786329,0.040123141,0.046504393,0.047066518,0.050109979,0.049221591,0.045939126,0.058313064,0.062788229,0.065328998,0.069309804,0.076393434,0.080671499,0.074552453,0.092776,0.105470532,0.10333639,0.126910624,0.123593866,0.14944616,0.145143331,0.145823419,0.159620557,0.144081904,0.151501393,0.187566916,0.194685049,0.191161338,0.164560344,0.143544061,0.134020147,0.126226039,0.146639485,0.147964477,0.147891017,0.151623308,0.158270498,0.160924272,0.170726679,0.274129738,0.220874685,0.195368818,0.216857309,,
Non-Annex_I,Rest Central America,MTQ,Martinique,1.791363418,1.83825347,1.837980544,1.889410422,1.849691884,2.055067576,2.069059258,2.187385822,2.125274283,1.935876093,2.351857224,2.39671805,2.47339797,2.637669637,2.682892641,3.072248448,3.013758123,3.545230665,4.093530392,5.266178456,5.58326818,4.964335884,5.645672092,6.994110153,7.022819397,7.08723496,6.91975932,6.9725131,8.173454291,8.519690102,8.106070657,7.444444472,6.615765534,6.309908187,6.164554566,6.027974111,5.886244935,6.04067138,5.621115011,6.698017923,6.828381047,7.167524304,10.84793037,10.82415997,9.834276563,10.03058382,,
Non-Annex_I,Rest Central America,NIC,Nicaragua,60.42948951,60.52873657,62.41994431,67.76359417,70.5705487,73.32557428,78.6695746,83.18363685,80.71176036,70.13177222,73.92059729,74.32973489,73.68821265,73.80537943,74.31766786,74.47584035,76.73188276,78.39198275,73.38554401,68.86525073,71.39182175,76.06092769,80.93199633,81.59954093,81.80371369,86.08225191,88.02185795,91.04802329,96.05539404,100.3288058,102.700986,103.2561107,107.5619639,106.5385285,106.2243044,105.7565706,105.1785806,107.3231202,105.4096355,110.1688755,112.9165959,115.9466328,123.1024835,124.3340862,126.7636851,140.3056421,,
Non-Annex_I,Rest Central America,PAN,Panama,56.70753035,56.91540373,58.10123069,61.46865319,62.96812901,64.00748984,66.24558663,66.81480224,69.23952456,66.92360802,65.24279375,62.28856383,61.47324333,61.14484382,61.01343702,60.07088864,60.62531354,61.73058585,56.41795555,56.80211394,57.82840842,59.71296699,63.43965432,66.76599978,68.52135137,68.88078481,72.05177319,73.85333246,77.48250988,79.18871938,77.41723821,74.69004712,75.86798612,75.51935055,76.46602566,72.77280174,77.11701226,75.91656649,84.56168391,90.05663745,88.1213863,91.18597208,93.73756126,95.17215935,100.3294281,110.3187027,,
Non-Annex_I,Rest Central America,PRI,Puerto Rico,18.12443434,17.59730241,17.75222178,17.51155202,17.70690341,18.04252231,18.50184596,18.50791792,18.62622431,18.65848975,18.90335447,18.99831519,18.83814114,18.93573219,19.0820689,19.48626831,19.6618114,20.08476312,20.72660953,20.74091798,20.77826154,21.22133866,21.34583128,21.65646247,21.69399686,21.78719693,21.88757085,21.86574116,22.12496331,22.09448753,22.03241525,22.16560765,22.27756369,22.31928788,22.14286917,22.67588009,22.76981712,22.93746131,23.03751684,23.10653569,23.33324976,23.44909182,23.50892955,23.57861074,23.61727119,23.67822824,,
Non-Annex_I,Rest Central America,SLV,El Salvador,77.17474874,77.37882133,81.00638253,83.83059309,85.33119327,89.58161722,94.13070569,98.45342233,104.0202507,104.932398,93.16436794,90.17108743,91.2173298,93.35365751,93.7987903,95.03195416,83.06665596,85.07993029,80.36130265,80.23708194,79.75308398,82.57980599,90.42184265,91.74014951,92.9073905,96.68331447,98.56637907,98.23425107,103.1505368,110.5610139,100.7604364,100.9188946,102.0463182,104.2674533,108.3459897,109.0664679,108.4170022,93.57412751,91.18251766,87.14286259,85.49190579,89.12452073,82.76633266,82.41418293,89.56088773,97.19506248,,
Non-Annex_I,Rest Central America,TCA,Turks and Caicos Islands,0.020300053,0.020597906,0.020927093,0.022949056,0.02306606,0.027376092,0.028141252,0.030568256,0.030071119,0.028377083,0.038012724,0.039521342,0.042355734,0.04616066,0.051933837,0.052941,0.050304385,0.056906563,0.059890097,0.060699703,0.060961816,0.062684411,0.068334705,0.070025553,0.073013328,0.073986285,0.07458201,0.077470693,0.091891376,0.093849531,0.135208309,0.125535436,0.118917864,0.117640561,0.117791063,0.090049711,0.090556598,0.197054341,0.327642191,0.344229335,0.486770147,0.514161384,0.801685448,0.760604507,0.645578998,0.646088473,,
Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,97.18990449,96.41063644,105.840283,121.4630841,121.3761764,127.9449838,131.3212096,141.2353819,143.3836424,139.6163008,141.3024435,133.9075624,132.409888,125.8281859,130.6877,132.1121552,129.0262009,121.17964,110.3555869,105.7963849,102.7924944,101.1765096,98.64671093,90.06041212,90.46960371,88.81844283,87.34291906,102.3809223,86.23737961,81.0881292,82.50943324,77.42803571,81.11805496,79.22309158,75.70872731,76.93353374,98.95732047,80.42607296,84.03072113,82.62318545,80.52492575,80.71703367,73.90476541,77.3856638,77.57688767,78.81473882,,
Non-Annex_I,Rest Central America,VCT,Saint Vincent and the Grenadines,0.36988571,0.374784934,0.368692488,0.384056634,0.390745963,0.400350116,0.406076572,0.413044566,0.421096161,0.424620673,0.457798719,0.472459256,0.494180684,0.509425228,0.544175886,0.577393457,0.57415121,0.559292937,0.612286997,0.631074951,0.714811108,0.684870508,0.688386203,0.688114862,0.900753324,0.892127754,0.881908628,0.886863858,0.974174996,0.984432101,0.972793376,0.905269272,1.022483275,0.972457325,0.95170572,0.907146845,0.898855047,0.912819001,0.90951676,0.948821059,0.952367935,0.99600622,1.304342388,1.246068081,1.139242577,1.159046456,,
Non-Annex_I,Rest Central America,VGB,Virgin Islands_British,0.057399253,0.058151438,0.059137783,0.062619705,0.06211334,0.070210293,0.071175197,0.075205102,0.074297941,0.070661733,0.087039948,0.113453896,0.120170446,0.129670723,0.137408012,0.14279368,0.142958526,0.179664182,0.198214813,0.207787489,0.207637794,0.215683648,0.237623737,0.23334775,0.236646193,0.234053754,0.247850754,0.251435,0.288699597,0.301014744,0.28893592,0.262176058,0.241371175,0.232580128,0.250042208,0.239593457,0.238824495,0.374579098,0.384897116,0.401287602,0.40941373,0.431000326,0.640093105,0.614106856,0.66400172,0.676271072,,
Non-Annex_I,Rest Central America,VIR,Virgin Islands_USA,0.347797208,0.372188255,0.398380967,0.424029103,0.44862305,0.470836023,0.489593588,0.505719965,0.520002251,0.532471862,0.543637226,0.55408432,0.563593151,0.571094144,0.576713678,0.580440812,0.580344477,0.58021171,0.578113409,0.57504467,0.570464371,0.575623049,0.581130045,0.587086853,0.593380371,0.599100833,0.604113226,0.608644151,0.612677282,0.616068649,0.619171117,0.621585277,0.62336139,0.624645555,0.625604602,0.626394802,0.62718015,0.628737235,0.629479521,0.630217711,0.630476295,0.630161006,0.629859142,0.629583954,0.629727624,0.629944515,,
Non-Annex_I,Brazil,BRA,Brazil,2722.417566,2719.990174,2875.842448,3059.753259,3180.68932,3268.423807,3271.909309,3196.263319,3224.821458,3326.723748,3280.892725,3172.081076,3127.835829,3078.459392,3197.633202,3211.894351,3288.169257,3243.976869,3195.527037,3271.735732,3107.578344,3094.810507,3096.521405,3137.836353,3320.413396,3416.729101,3516.100738,3631.737282,3655.599536,3666.504091,3636.785428,3655.585611,3751.949593,3941.70659,4074.15973,4110.609184,4239.176837,4407.084618,4542.042612,4415.735366,4757.145822,5002.276491,5191.576125,5239.331256,5379.336422,5300.210862,,
Non-Annex_I,Rest South America,ARG,Argentina,819.5941713,821.4287613,838.9535254,864.9307685,875.4595247,768.0359252,773.7856221,823.0548158,875.3660835,923.9979917,970.068044,977.8499803,957.5552966,954.531107,928.5109416,827.3820098,825.8519362,825.0536561,781.2117413,759.0802162,779.9276755,781.823766,833.2943738,854.3782808,896.2948631,903.848938,904.7870041,893.6121442,903.1282425,864.7924389,822.4559031,798.8363559,771.4596846,783.6816248,764.597045,795.3033009,831.0993874,869.5878108,889.1043774,862.7464287,910.1820978,935.7746001,944.0983878,960.4348844,967.5968337,993.1407139,,
Non-Annex_I,Rest South America,BOL,Bolivia,61.6293371,62.61854685,68.33689133,71.16742839,69.90572567,72.90962163,76.47852551,77.29611356,79.42333627,78.24983684,91.29069191,92.28632062,87.86043151,90.81879617,89.55478497,90.53602775,88.68814348,83.42640755,86.85466959,88.33395823,91.27052217,96.68123012,94.93834951,100.9292584,105.3032441,107.681251,109.7939859,112.557837,117.1031991,114.0916878,106.0664998,103.9866873,104.0553401,105.8372702,110.8667577,114.1824219,120.8875498,129.5140756,138.8987406,145.4434293,158.4454279,165.5386204,173.3196077,184.8382905,190.1446276,196.166195,,
Non-Annex_I,Rest South America,BVT,Bouvet Island,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
Non-Annex_I,Rest South America,CHL,Chile,253.5758413,256.5448478,255.5349701,239.2872586,220.6432233,200.3630523,202.9520204,205.6397894,214.669393,222.0911113,232.7854873,239.6324256,234.4208207,233.411307,235.4065565,231.6287364,238.0390382,246.849388,263.0983061,276.8169339,306.2844018,328.5079573,350.4940921,355.102204,377.9710821,392.5131416,410.3463026,420.7374402,436.5987724,434.0056209,417.7257926,401.3069634,398.6520383,389.2771905,395.057114,390.7841877,389.7068218,396.5151114,405.631712,413.8238515,423.2252981,436.6445134,502.9041248,487.6559883,414.4557989,406.6045389,,
Non-Annex_I,Rest South America,COL,Colombia,544.8843498,545.6199208,526.948945,529.0969329,553.5087615,578.1027275,594.6734716,605.9755275,630.9354227,646.5634406,655.5343756,659.7253541,680.9703808,696.6759894,718.0386248,720.943905,762.8560243,804.0854593,827.2255961,838.1218397,841.860196,836.7017374,869.2284161,868.2264687,833.0002265,926.2654256,923.548023,880.2873039,891.9506742,861.0333147,841.7369523,753.4656679,786.1416008,776.8645058,765.4559686,757.9764926,751.8573954,741.697336,773.7676792,757.2262963,778.7974622,826.8623205,836.2682276,866.9529949,893.4054103,899.6442296,,
Non-Annex_I,Rest South America,ECU,Ecuador,110.0353716,109.24262,138.0507855,190.4956678,177.0609069,181.9484911,196.1784877,209.9386064,223.1264118,219.9226789,226.2164405,232.4789405,235.6095867,236.9454004,247.4948835,249.922667,254.1158267,214.3223065,277.4985453,270.0322901,270.3475431,279.7898898,275.2417212,278.8821379,281.8147099,272.8396827,284.415672,283.4579597,280.2479408,264.3709897,281.5794961,279.9097754,280.6043044,284.3546227,287.2883446,280.6641941,281.4411251,274.0696082,281.7810672,285.1569784,326.5362547,331.2467876,341.8290852,358.5588216,375.1349349,390.3958223,,
Non-Annex_I,Rest South America,FLK,Falkland Islands (Malvinas),0.02367888,0.023549647,0.023082129,0.02423305,0.023515022,0.025169616,0.025175097,0.02676598,0.026108422,0.024730595,0.029255321,0.029543557,0.030515331,0.03214222,0.035168404,0.039336419,0.03672731,0.040490897,0.068230525,0.062813977,0.061123216,0.063169658,0.066727879,0.070002084,0.072647911,0.078670412,0.084751352,0.092459625,0.091282315,0.090698632,0.089812894,0.084259196,0.078898721,0.077040364,0.074673258,0.085083363,0.086398338,0.09621302,0.098625298,0.101192333,0.101073563,0.108483339,0.156594241,0.142026586,0.127044306,0.131762676,,
