Report generated on: 11-25-2020 09:44:36
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"INTL.4411-2-BEN-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00008140235466462931","0.000038774654048315004","0.000002493753761457703","0.0000012294206043986476","0.000064568521767039","0.00003874400581458669","0.000031716956840325484","0.0009610009295273771","0.0010379112132226336","0.0019857511827111544","0.0029925045137492437"
"INTL.4413-2-BEN-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-2-BEN-QBTU.A","        Petroleum and other liquids (quad Btu)","0.006127321490589228","0.00611058017504117","0.004073720118680565","0.00611058017504117","0.006127321490589228","0.00712901020458931","0.0069380749425","0.0053657373011","0.006788054868","0.00696139096","0.0080792385","0.0095039138","0.0105171564","0.011638828","0.012208374","0.0131974875","0.0144177282","0.015673629761","0.017020826","0.007750556","0.022140849849999995","0.025205827109999985","0.02903386246999999","0.03366987459","0.03541103467000002","0.03306320109","0.045915429170000036","0.05453960705999996","0.05558249343000008","0.06132560937999999","0.07029162265000001","0.06521094327000004","0.06144052565000005","0.06274558568000012","0.06609126180999987","0.07305374","0.092433","0.090177"
"INTL.4419-2-BEN-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.000399204","0.000464032","0.000566392","0.000620984","0.00054592","0.000569804","0.00056298","0.000576628","0.00058004","0.00063122","0.000644868","0.000692636","0.000812056","0.00081888","0.000825704","0.00087006","0.00094192","0.000941666","0.000890454","0.001044052","0.001282842","0.001453706","0.00151139","0.00179449","0.001982152","0.002040139","0.002062675","0.002015084","0.00229816","0.002974312","0.003451984","0.003472376","0.00376882","0.003703347","0.003232398","0.003641009","0.0038089112","0.003848026552"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-BEN-QBTU.A","            Renewables and other (quad Btu)","0.000399204","0.000464032","0.000566392","0.000620984","0.00054592","0.000569804","0.00056298","0.000576628","0.00058004","0.00063122","0.000644868","0.000692636","0.000812056","0.00081888","0.000825704","0.00087006","0.00094192","0.000941666","0.000890454","0.001044052","0.001282842","0.001453706","0.00151139","0.00179449","0.001982152","0.002040139","0.002062675","0.002015084","0.00229816","0.002974312","0.003451984","0.003472376","0.00376882","0.003703347","0.003232398","0.003641009","0.0038089112","0.003848026552"
"","Bermuda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-BMU-QBTU.A","    Consumption (quad Btu)","0.00797728438997217","0.006908713724217375","0.007327423644712525","0.007746133571489325","0.00755742731900991","0.007327423644712525","0.006898957783","0.009947154543","0.0108560622984","0.013118413243","0.00931056746","0.0081570565","0.006372844704","0.00740497327","0.00713615077","0.00731936471","0.007552188204","0.00753197721","0.00753197721","0.007531992","0.008231780299999993","0.008349479159999989","0.008786658230000001","0.008766686430000004","0.009077513060000004","0.009558814459999995","0.010795871429999992","0.012539086520000006","0.011995108021999993","0.009438427081239997","0.011113201946459983","0.007182209989030001","0.007767437733919987","0.007802240645299997","0.010104615864980017","0.008497225140939998","0.010815029526","0.011126"
"INTL.4411-2-BMU-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-2-BMU-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-2-BMU-QBTU.A","        Petroleum and other liquids (quad Btu)","0.00797728438997217","0.006908713724217375","0.007327423644712525","0.007746133571489325","0.00755742731900991","0.007327423644712525","0.006898957783","0.009947154543","0.0108560622984","0.013118413243","0.00931056746","0.0081570565","0.006372844704","0.00740497327","0.00713615077","0.00731936471","0.007552188204","0.00753197721","0.00753197721","0.007531992","0.008231780299999993","0.008349479159999989","0.008786658230000001","0.008766686430000004","0.009077513060000004","0.009558814459999995","0.010795871429999992","0.012539086520000006","0.011995108021999993","0.009438427081239997","0.011113201946459983","0.007182209989030001","0.007767437733919987","0.007802240645299997","0.010104615864980017","0.008497225140939998","0.010815029526","0.011126"
"INTL.4419-2-BMU-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-BMU-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Bhutan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-BTN-QBTU.A","    Consumption (quad Btu)","0.000135023158530357","0.0004948274228887095","0.0005097129703293492","0.0005009029879743213","0.0005178377423159699","0.0005590070431515984","0.002725977241375641","0.009396005576371226","0.011865332853276692","0.012070488022261204","0.012728916231745716","0.01296099676748023","0.013163572196983123","0.013214941063601826","0.014124970727679808","0.015084046910080326","0.01653709021309536","0.01666332233711041","0.016294721318608825","0.016461968006409138","0.01696895971320945","0.01873253628124471","0.020721910062897395","0.023079998392121985","0.0222113384942867","0.025168439310461664","0.04076972576354951","0.05094320674298677","0.052648295777424185","0.054599036145204415","0.05846519975943129","0.05688867478726921","0.05527380844310697","0.06122690952053905","0.05908513678771504","0.06213521352594271","0.06250230364370912","0.062360269436488314"
"INTL.4411-2-BTN-QBTU.A","        Coal (quad Btu)","0.00001721758366854701","0.00001805833641568454","0.000019070883856324168","0.000019968901501296233","0.00001943399533205991","0.00002065295667857347","0.000026639415125641036","0.0003149294901212254","0.00033176140027669116","0.0003547079360112039","0.0003776544717457166","0.00040060100748022927","0.00042110169298312326","0.00044282530360182656","0.0007532379676798077","0.0007916431500803261","0.0007997269090953607","0.0008078106681104105","0.0008255275196088242","0.001016087906409136","0.0012066482932094479","0.001237796261244709","0.0013400082618973928","0.0012513207001219838","0.0014889859472867004","0.0016914678894616628","0.001718812094549509","0.0017178628639867705","0.001716913633424184","0.0016344818252044186","0.001743088838431286","0.0016371575332692063","0.001531226228106975","0.0015584393375390646","0.0016519065616150438","0.001728534525942707","0.002172303643709127","0.003081125436488316"
"INTL.4413-2-BTN-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-2-BTN-QBTU.A","        Petroleum and other liquids (quad Btu)","0.00003841757486181","0.000383126086473025","0.000383126086473025","0.000383126086473025","0.00038417574698391","0.000383126086473025","0.00040147782625","0.00047722408625","0.000477207453","0.00047722408625","0.00107128376","0.00107128376","0.001074006504","0.00107128376","0.00122202876","0.00162637576","0.001630619304","0.001720511669","0.001877082799","0.0018771161","0.0021838554200000007","0.0023672550200000003","0.002469351801000001","0.002729651692","0.0028645245469999994","0.0030663434209999996","0.003172599669","0.003296259878999999","0.0032026241439999993","0.0035707663199999948","0.004526028921000003","0.005330612054","0.006054345014999994","0.006386860482999988","0.0059850972261000016","0.006696","0.006905","0.005367"
"INTL.4419-2-BTN-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.000079388","0.000093643","0.000107516","0.000097808","0.000114228","0.000155228","0.00229786","0.008603852","0.011056364","0.011238556","0.011279978","0.011489112","0.011668464","0.011700832","0.012149704","0.012666028","0.014106744","0.014135","0.013592111","0.013568764","0.013578456","0.015127485","0.01691255","0.019099026","0.017857828","0.020410628","0.035878314","0.045929084","0.047728758","0.049393788","0.052196082","0.0499209052","0.0476882372","0.0532816097","0.051448133","0.053710679","0.053425","0.053912144"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-BTN-QBTU.A","            Renewables and other (quad Btu)","0.000079388","0.000093643","0.000107516","0.000097808","0.000114228","0.000155228","0.00229786","0.008603852","0.011056364","0.011238556","0.011279978","0.011489112","0.011668464","0.011700832","0.012149704","0.012666028","0.014106744","0.014135","0.013592111","0.013568764","0.013578456","0.015127485","0.01691255","0.019099026","0.017857828","0.020410628","0.035878314","0.045929084","0.047728758","0.049393788","0.052196082","0.0499209052","0.0476882372","0.0532816097","0.051448133","0.053710679","0.053425","0.053912144"
"","Bolivia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-BOL-QBTU.A","    Consumption (quad Btu)","0.07454812859909185","0.08553261724650123","0.07447220085975007","0.07737355085975006","0.07459565321336231","0.06715473727091953","0.0681741535","0.067039287","0.0770111682","0.087252345","0.092257592","0.0907810785","0.09802281727679754","0.09670871955622602","0.1080200772843838","0.12378859679069039","0.12125650935197115","0.13599290976024078","0.12614413279023837","0.14170047372059685","0.1487269500178822","0.12727649494445614","0.13882688020665548","0.18663023862119363","0.19355496409129339","0.1896239784314856","0.208718731021382","0.22426165936671785","0.23018696704494526","0.2268654888459627","0.23057388498729053","0.23859187985048494","0.2826844091563987","0.28716765830932245","0.28965024136918843","0.3033955262743999","0.315379532912","0.343428104466"
"INTL.4411-2-BOL-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-2-BOL-QBTU.A","        Natural gas (quad Btu)","0.013062","0.019593","0.012","0.015","0.014","0.011","0.014","0.014","0.019","0.026","0.03","0.026","0.032","0.03002","0.03496","0.04500384","0.03874938375","0.0494515945","0.03210663225","0.0332137575","0.0464992605","0.0302614235","0.0376422585","0.082665352","0.0789749345","0.07786780925","0.08857002","0.09262947925","0.105951886425","0.10443881525","0.100379356","0.08857002","0.11772431825","0.12436706975","0.11801955165","0.0996412725","0.117650356912","0.117502741466"
"INTL.4415-2-BOL-QBTU.A","        Petroleum and other liquids (quad Btu)","0.04989668459909185","0.05374118324650123","0.04976035485975006","0.04976035485975006","0.04790081721336231","0.043789112270919535","0.0419977395","0.040904747","0.0446244402","0.047826753","0.049005776","0.0500530705","0.0516964752","0.052169388096","0.0587578095","0.065182065","0.067089447","0.0701247125","0.0782313625","0.089769268","0.0816987761656701","0.07464093564722005","0.07841594356058393","0.08347155356506396","0.09269804114225608","0.09174814211665404","0.0983764074015639","0.10832560694300009","0.10074305952737599","0.09906039165101602","0.10796058741870597","0.1262565238224201","0.1417314063694702","0.13700165008929188","0.1485308793160559","0.17903094677439993","0.1788682","0.202423"
"INTL.4419-2-BOL-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.011589444","0.012198434","0.012711846","0.012613196","0.012694836","0.012365625","0.012176414","0.01213454","0.013386728","0.013425592","0.013251816","0.014728008","0.014326342076797536","0.014519331460226019","0.0143022677843838","0.013602691790690395","0.01541767860197115","0.016416602760240775","0.015806138040238376","0.018717448220596847","0.020528913352212106","0.02237413579723608","0.02276867814607156","0.020493333056129662","0.021881988449037305","0.020008027064831558","0.02177230361981809","0.02330657317371776","0.02349202109256928","0.02336628194494669","0.022233941568584555","0.023765336028064833","0.02322868453692853","0.025798938470030536","0.023099810403132543","0.024723307","0.018860976","0.023502363"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-BOL-QBTU.A","            Renewables and other (quad Btu)","0.011589444","0.012198434","0.012711846","0.012613196","0.012694836","0.012365625","0.012176414","0.01213454","0.013386728","0.013425592","0.013251816","0.014728008","0.014326342076797536","0.014519331460226019","0.0143022677843838","0.013602691790690395","0.01541767860197115","0.016416602760240775","0.015806138040238376","0.018717448220596847","0.020528913352212106","0.02237413579723608","0.02276867814607156","0.020493333056129662","0.021881988449037305","0.020008027064831558","0.02177230361981809","0.02330657317371776","0.02349202109256928","0.02336628194494669","0.022233941568584555","0.023765336028064833","0.02322868453692853","0.025798938470030536","0.023099810403132543","0.024723307","0.018860976","0.023502363"
"","Bosnia and Herzegovina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-BIH-QBTU.A","    Consumption (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.14875837318868548","0.1074561828368605","0.11304082436277285","0.187431329724962","0.11658896343791945","0.16631173757300025","0.19641388902293366","0.19924239729478382","0.22067625952710138","0.21953870955859695","0.22065393192945468","0.1926839594710672","0.1988266911494855","0.1837299146701026","0.187789604921119","0.1793823350718164","0.20281360737568188","0.24385990602237942","0.2610473732750184","0.25292896604472037","0.2460446831896484","0.24984336153606898","0.24186524035244295","0.24255466003935403","0.24800639635046326","0.24564170678853375"
"INTL.4411-2-BIH-QBTU.A","        Coal (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.022893480388685484","0.019841016336860473","0.02136724836277285","0.025030205224961993","0.02579332123791945","0.08322543237300026","0.10737042302293365","0.10335643279478383","0.11350587576710136","0.11182702053859694","0.11953449226945467","0.10174946593308175","0.09032041002771521","0.07817968732869345","0.08351434524878147","0.08867555084587592","0.10017354276533857","0.12597692821884757","0.1305748950828985","0.14465629199948782","0.13684049631373754","0.1304759523157367","0.13579887209193292","0.13445199485182646","0.13639511288950854","0.14568148316770202"
"INTL.4413-2-BIH-QBTU.A","        Natural gas (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.01753856","0.014046396000000025","0.01451296","0.08582784","0.0049045472","0.0049045472","0.007006496","0.007006496","0.010509744","0.010509744","0.0056051968","0.0056051968","0.010509744","0.014352016","0.014352016","0.0114816128","0.0111228124","0.0075348084","0.0082524092","0.0093288104","0.0086112096","0.0086112096","0.00606372676","0.007176008","0.0074989256168","0.0081447608504"
"INTL.4415-2-BIH-QBTU.A","        Petroleum and other liquids (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.0730912248","0.0474528835","0.041156232","0.0403059645","0.038834247","0.038957618","0.043804015","0.0448443745","0.04852322476000001","0.04791965602000001","0.046263015860000006","0.04345350337999999","0.050856163469999945","0.04800205508999995","0.05189812158999999","0.05526984961800006","0.06351949536165205","0.07064580799711791","0.071583654100452","0.07317985631223198","0.06610718062219398","0.06186931397692809","0.06301685320646794","0.0643326576144","0.074407","0.070363"
"INTL.4419-2-BIH-QBTU.A","        Nuclear, renewables, and other (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.035235108","0.026115887","0.036004384","0.03626732","0.047056848","0.03922414","0.038232955","0.044035094","0.048137415","0.049282289","0.049251227","0.041875793357985455","0.047140373651770345","0.04319615625140921","0.03802512208233755","0.023955321807940425","0.027997756848691262","0.039702361406413936","0.05063641489166793","0.02576400733300056","0.03448579665371686","0.048886885643404196","0.036985788294042095","0.036593999573127575","0.029705357844154703","0.021452462770431734"
"INTL.4417-2-BIH-QBTU.A","            Nuclear (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-BIH-QBTU.A","            Renewables and other (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.035235108","0.026115887","0.036004384","0.03626732","0.047056848","0.03922414","0.038232955","0.044035094","0.048137415","0.049282289","0.049251227","0.041875793357985455","0.047140373651770345","0.04319615625140921","0.03802512208233755","0.023955321807940425","0.027997756848691262","0.039702361406413936","0.05063641489166793","0.02576400733300056","0.03448579665371686","0.048886885643404196","0.036985788294042095","0.036593999573127575","0.029705357844154703","0.021452462770431734"
"","Botswana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-BWA-QBTU.A","    Consumption (quad Btu)","0.014837054567260515","0.015538215093735543","0.014496198014924957","0.014564292329926723","0.0145377524531211","0.01896601038916971","0.020171171610885788","0.021299447783974208","0.024545135376604788","0.027702770994088282","0.03061584213678904","0.03202152241708588","0.03881098728515145","0.03766327422626293","0.037495279609691776","0.03795714426737133","0.035968421198153314","0.037086516633963215","0.03975173692085202","0.03761594474931121","0.049027297329148095","0.051539131731158296","0.05407712282513614","0.05527353238211269","0.05437842107174076","0.05784890778418359","0.06178074857163079","0.06344337937429938","0.0659508186570414","0.06175391110140037","0.06356436079776732","0.06666321335699288","0.06587256303256371","0.06541503010129898","0.08409611909721477","0.08829706072636205","0.08644302860840507","0.08885308738986389"
"INTL.4411-2-BWA-QBTU.A","        Coal (quad Btu)","0.00874881844536419","0.009432493496762433","0.010168679616876331","0.009970637931878098","0.009844296371790151","0.010919212473189171","0.012229736255035789","0.01250632504692421","0.014699850258604789","0.015820518494088283","0.017771190136789038","0.017143763917085882","0.021866544285151453","0.020837313226262925","0.020154106609691774","0.02051361126737133","0.017303135998153318","0.015866958524013212","0.018689083684902023","0.01600393980931121","0.020920469209148078","0.020390115361158295","0.02122250507513614","0.0191135726821127","0.019675794381740757","0.022003189014183595","0.02280463435163081","0.020654192114299388","0.018524238307041425","0.01693210067140038","0.016185153237767327","0.01738133798699287","0.01515522861256371","0.014271369711299015","0.03528097652721476","0.035844606726362055","0.03641928860840507","0.04093455738986389"
"INTL.4413-2-BWA-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-2-BWA-QBTU.A","        Petroleum and other liquids (quad Btu)","0.006088236121896324","0.00607160159697311","0.004047734398048625","0.004047734398048625","0.00405882408133095","0.00728592191598054","0.00712255535585","0.00854745873705","0.009599621118","0.0116604725","0.012558044","0.0145160865","0.016671483","0.016283453","0.016283453","0.016283453","0.0163280652","0.01866738210995","0.01871178523595","0.01871180494","0.024742596120000016","0.027112620370000003","0.02782874175","0.029765871699999988","0.028185706690000003","0.02910701877","0.031445830219999985","0.034194359259999994","0.03811864434999998","0.03529209442999999","0.03719438756","0.03857160737000001","0.03955327042","0.04150615038999996","0.04305031457000002","0.047425","0.044297","0.044686"
"INTL.4419-2-BWA-QBTU.A","        Nuclear, renewables, and other (quad Btu)","7e-42","0.00003412","0.000279784","0.00054592","0.000634632","0.000760876","0.00081888","0.000245664","0.000245664","0.00022178","0.000286608","0.000361672","0.00027296","0.000542508","0.00105772","0.00116008","0.00233722","0.002552176","0.002350868","0.0029002","0.003364232","0.004036396","0.005025876","0.006394088","0.00651692","0.0067387","0.007530284","0.008594828","0.009307936","0.009529716","0.01018482","0.010710268","0.011164064","0.00963751","0.005764828","0.005027454","0.00572674","0.00323253"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-BWA-QBTU.A","            Renewables and other (quad Btu)","7e-42","0.00003412","0.000279784","0.00054592","0.000634632","0.000760876","0.00081888","0.000245664","0.000245664","0.00022178","0.000286608","0.000361672","0.00027296","0.000542508","0.00105772","0.00116008","0.00233722","0.002552176","0.002350868","0.0029002","0.003364232","0.004036396","0.005025876","0.006394088","0.00651692","0.0067387","0.007530284","0.008594828","0.009307936","0.009529716","0.01018482","0.010710268","0.011164064","0.00963751","0.005764828","0.005027454","0.00572674","0.00323253"
"","Brazil","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-BRA-QBTU.A","    Consumption (quad Btu)","3.94472229069947","3.833665549326104","3.895980717387028","3.9050935977472383","4.2504649877482334","4.538542207961102","4.916338255749181","5.058444350028529","5.235287677101421","5.406134185707103","6.10290169297389","6.0243841964764675","6.14356388548548","6.374484178917707","6.689698477820287","7.111007293258331","7.557896931458299","7.953102269697006","8.21522939517891","8.390119973264554","8.630239501080805","8.412037377769835","8.581105267527805","8.711257627945024","9.103454940368845","9.390393352380467","9.63493452190409","10.231020486821448","10.71083012399631","10.609982628203003","11.610838083251092","12.049359047359083","12.327584718427524","12.693416263945924","12.983708474219902","12.791198710533328","12.387030607275593","12.435094085936912"
"INTL.4411-2-BRA-QBTU.A","        Coal (quad Btu)","0.171893267551493","0.18401020885454786","0.1940073414215923","0.2140866653722994","0.2626356030294966","0.3191385045517868","0.32673607854878167","0.32888760500607167","0.315930487949395","0.31892597576723425","0.3080905510922399","0.33438115503811433","0.32128169671411266","0.32306199023619375","0.3266184550524608","0.341964563664321","0.3556319374841637","0.360965125656433","0.3489815002335248","0.3843836187719807","0.4019058332932217","0.39763590411645244","0.3578466013103108","0.3652066315294459","0.3988583610075818","0.3944268504773123","0.3997721694463669","0.41430700438036","0.4132180478114686","0.34835987895324405","0.43475577279024885","0.4573459190072595","0.46168529418103077","0.5016712116210941","0.5341143459064579","0.5163513526550289","0.49326987173352055","0.513013483624334"
"INTL.4413-2-BRA-QBTU.A","        Natural gas (quad Btu)","0.056616","0.056616","0.050922","0.063099","0.081918","0.101844","0.09963","0.116235","0.107379","0.136161","0.113975","0.1396605","0.1529866989","0.15184","0.158288","0.1656408","0.18547438","0.202736352","0.21302008","0.240198504","0.346708544","0.412083672","0.491782564","0.519328264","0.632449272","0.6953304547","0.7226056418","0.7420345422","0.8836413355","0.6994404144","0.941554404","0.9363235462","1.1302389175","1.33457864113","1.41169643041","1.4717392053","1.2561832538982","1.2832901450936"
"INTL.4415-2-BRA-QBTU.A","        Petroleum and other liquids (quad Btu)","2.3470764503457184","2.212212617928434","2.1632788825971963","1.9981275258707532","2.1119599069765442","2.1999791840927707","2.522126275","2.571449455","2.652796914","2.67365785","3.38855342","3.11331057","3.190327206","3.310666435","3.507212365","3.755538655","4.012347102","4.27541071","4.424202595","4.51341991","4.485033017899999","4.445431331045","4.417579196225","4.29727144915","4.459103404525","4.550029283249999","4.620906693885","4.930463370874999","5.2697502167","5.276100600715002","5.6981974935299995","5.85822658706","6.0991454992700005","6.3719877305349995","6.648106148274992","6.497555","6.051311","6.054245"
"INTL.4419-2-BRA-QBTU.A","        Nuclear, renewables, and other (quad Btu)","1.3691365728022584","1.3808267225431226","1.487772493368239","1.6297804065041857","1.7939514777421925","1.9175805193165447","1.9678459022003985","2.0418722900224573","2.1591812751520254","2.277389359939869","2.2922827218816506","2.437031971438353","2.4789682838713674","2.5889157536815137","2.697579657767826","2.8478632745940105","3.0044435119741353","3.1139900820405733","3.2290252199453855","3.252117940492573","3.396592105887583","3.156886470608382","3.3138969059924945","3.5294512832655776","3.613043902836263","3.7506067639531566","3.891650016772722","4.1442155693660885","4.14422052398484","4.286081734134759","4.536330412930845","4.797462995091824","4.6365150074764925","4.48517868065983","4.389791549628453","4.3055531525783","4.586266481643872","4.5845454572189785"
"INTL.4417-2-BRA-QBTU.A","            Nuclear (quad Btu)","","","0.000519996","0.00178002","0.028002318","0.029928566","0.001195623","0.009379665","0.00317998","0.015520354","0.019859488","0.01403702","0.017039098","0.00430332","0.000532792","0.02446732","0.023578528","0.030760376","0.03202716","0.038596048","0.05046704","0.147773676","0.14334088","0.1387838","0.1201412","0.095253329","0.134475288","0.12065905","0.136805613","0.126603968","0.142657318","0.153231815","0.15711569","0.151678265","0.149793291","0.143879444","0.15504905422","0.15384629581"
"INTL.4418-2-BRA-QBTU.A","            Renewables and other (quad Btu)","1.3691365728022584","1.3808267225431226","1.487252497368239","1.6280003865041857","1.7659491597421926","1.8876519533165448","1.9666502792003986","2.0324926250224573","2.1560012951520253","2.2618690059398685","2.2724232338816504","2.422994951438353","2.461929185871367","2.5846124336815137","2.697046865767826","2.8233959545940106","2.9808649839741355","3.0832297060405733","3.1969980599453853","3.2135218924925733","3.346125065887583","3.009112794608382","3.1705560259924948","3.3906674832655774","3.492902702836263","3.6553534349531565","3.757174728772722","4.023556519366089","4.00741491098484","4.159477766134758","4.393673094930845","4.644231180091824","4.479399317476492","4.33350041565983","4.239998258628452","4.1616737085782995","4.431217427423872","4.430699161408978"
"","British Virgin Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-VGB-QBTU.A","    Consumption (quad Btu)","0.00042440770386261","0.0006348721799867","0.0006348721799867","0.0006348721799867","0.00042440770386261","0.000423248119972275","0.0002564248735","0.0006607718735","0.0006624784464","0.0006607718735","0.0006607718735","0.0006607718735","0.0006624784464","0.0006607718735","0.0006607718735","0.0006607718735","0.0008547382464","0.0008525063735","0.0008525063735","0.0008525230999999999","0.0014927348304657531","0.0015277653699999993","0.001616027960000001","0.0017263924000000001","0.0018146549899999993","0.0018668003899999991","0.0020336556800000013","0.002108205125","0.0022652347019999986","0.002374254049999999","0.0024465736650000017","0.0025036973099999992","0.00249478641","0.0024948139100000005","0.0025346405749999985","0.0025449851749999993","0.002578915516","0.0032049769"
"INTL.4411-2-VGB-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-2-VGB-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-2-VGB-QBTU.A","        Petroleum and other liquids (quad Btu)","0.00042440770386261","0.0006348721799867","0.0006348721799867","0.0006348721799867","0.00042440770386261","0.000423248119972275","0.0002564248735","0.0006607718735","0.0006624784464","0.0006607718735","0.0006607718735","0.0006607718735","0.0006624784464","0.0006607718735","0.0006607718735","0.0006607718735","0.0008547382464","0.0008525063735","0.0008525063735","0.0008525230999999999","0.0014927348304657531","0.0015277653699999993","0.001616027960000001","0.0017263924000000001","0.0018146549899999993","0.0018668003899999991","0.0020336556800000013","0.002108205125","0.0022652347019999986","0.002374254049999999","0.0024358420650000016","0.0024930097099999994","0.00248431881","0.0024843188100000008","0.0025241795749999987","0.0025328704749999994","0.002566913916","0.003193"
"INTL.4419-2-VGB-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000107316","0.0000106876","0.0000104676","0.0000104951","0.000010461","0.0000121147","0.0000120016","0.0000119769"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-VGB-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000107316","0.0000106876","0.0000104676","0.0000104951","0.000010461","0.0000121147","0.0000120016","0.0000119769"
"","Brunei","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
