Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QL","Livestock Primary","5000","World","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2009","2009","1000 Head","55394628","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2010","2010","1000 Head","56643368","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2011","2011","1000 Head","58260235","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2012","2012","1000 Head","59489556","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2013","2013","1000 Head","60408983","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2014","2014","1000 Head","61827376","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2015","2015","1000 Head","63814249","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2016","2016","1000 Head","65326782","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","66708647","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2018","2018","1000 Head","68785221","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1961","1961","Head","376366821","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1962","1962","Head","400614529","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1963","1963","Head","438317204","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1964","1964","Head","453715727","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1965","1965","Head","491740573","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1966","1966","Head","507144931","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1967","1967","Head","525627737","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1968","1968","Head","528933603","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1969","1969","Head","518408918","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1970","1970","Head","537222595","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1971","1971","Head","595074277","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1972","1972","Head","617789219","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1973","1973","Head","614783238","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1974","1974","Head","630845691","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1975","1975","Head","627303069","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1976","1976","Head","621545118","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1977","1977","Head","643453717","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1978","1978","Head","664926432","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1979","1979","Head","721459781","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1980","1980","Head","756014033","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1981","1981","Head","748905037","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1982","1982","Head","744368269","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1983","1983","Head","770247913","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1984","1984","Head","790755032","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1985","1985","Head","815034118","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1986","1986","Head","836061010","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1987","1987","Head","855731670","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1988","1988","Head","884321746","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1989","1989","Head","901139877","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1990","1990","Head","917442681","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1991","1991","Head","925602267","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1992","1992","Head","946222814","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1993","1993","Head","966111850","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1994","1994","Head","992176051","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1995","1995","Head","1001073647","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1996","1996","Head","999774984","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1997","1997","Head","997933665","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1998","1998","Head","1055147800","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","1999","1999","Head","1088254196","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","2000","2000","Head","1100384024","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","2001","2001","Head","1101657969","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","2002","2002","Head","1133500519","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","2003","2003","Head","1173025584","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"QL","Livestock Primary","5000","World","5320","Producing Animals/Slaughtered","1035","Meat, pig","2004","2004","Head","1185557429","A","Aggregate, may include official, semi-official, estimated or calculated data",""
