product,year,variable,value,units
"Tangerines, mandarins, clementines, satsumas",1979,production_quantity,8.840236,megatonnes
"Tangerines, mandarins, clementines, satsumas",1980,production_quantity,8.655254,megatonnes
"Tangerines, mandarins, clementines, satsumas",1981,production_quantity,8.638538,megatonnes
"Tangerines, mandarins, clementines, satsumas",1982,production_quantity,9.325417999999999,megatonnes
"Tangerines, mandarins, clementines, satsumas",1983,production_quantity,10.045842,megatonnes
"Tangerines, mandarins, clementines, satsumas",1984,production_quantity,8.602661,megatonnes
"Tangerines, mandarins, clementines, satsumas",1985,production_quantity,10.01971,megatonnes
"Tangerines, mandarins, clementines, satsumas",1986,production_quantity,10.536883,megatonnes
"Tangerines, mandarins, clementines, satsumas",1987,production_quantity,11.563119,megatonnes
"Tangerines, mandarins, clementines, satsumas",1988,production_quantity,10.782722,megatonnes
"Tangerines, mandarins, clementines, satsumas",1989,production_quantity,13.05685,megatonnes
"Tangerines, mandarins, clementines, satsumas",1990,production_quantity,12.542391,megatonnes
"Tangerines, mandarins, clementines, satsumas",1991,production_quantity,13.735109,megatonnes
"Tangerines, mandarins, clementines, satsumas",1992,production_quantity,14.099048999999999,megatonnes
"Tangerines, mandarins, clementines, satsumas",1993,production_quantity,14.5701,megatonnes
"Tangerines, mandarins, clementines, satsumas",1994,production_quantity,15.116691000000001,megatonnes
"Tangerines, mandarins, clementines, satsumas",1995,production_quantity,16.201097,megatonnes
"Tangerines, mandarins, clementines, satsumas",1996,production_quantity,15.922092000000001,megatonnes
"Tangerines, mandarins, clementines, satsumas",1997,production_quantity,19.152894,megatonnes
"Tangerines, mandarins, clementines, satsumas",1998,production_quantity,17.718898,megatonnes
"Tangerines, mandarins, clementines, satsumas",1999,production_quantity,20.167274,megatonnes
"Tangerines, mandarins, clementines, satsumas",2000,production_quantity,18.443182999999998,megatonnes
"Tangerines, mandarins, clementines, satsumas",2001,production_quantity,21.006144,megatonnes
"Tangerines, mandarins, clementines, satsumas",2002,production_quantity,21.35865,megatonnes
"Tangerines, mandarins, clementines, satsumas",2003,production_quantity,22.078646,megatonnes
"Tangerines, mandarins, clementines, satsumas",2004,production_quantity,23.559852,megatonnes
"Tangerines, mandarins, clementines, satsumas",2005,production_quantity,24.102098,megatonnes
"Tangerines, mandarins, clementines, satsumas",2006,production_quantity,26.055865,megatonnes
"Tangerines, mandarins, clementines, satsumas",2007,production_quantity,20.53866,megatonnes
"Tangerines, mandarins, clementines, satsumas",2008,production_quantity,21.48043,megatonnes
"Tangerines, mandarins, clementines, satsumas",2009,production_quantity,22.452092999999998,megatonnes
"Tangerines, mandarins, clementines, satsumas",2010,production_quantity,24.082287,megatonnes
"Tangerines, mandarins, clementines, satsumas",2011,production_quantity,27.395899,megatonnes
"Tangerines, mandarins, clementines, satsumas",2012,production_quantity,27.896834000000002,megatonnes
"Tangerines, mandarins, clementines, satsumas",2013,production_quantity,28.944827000000004,megatonnes
"Tangerines, mandarins, clementines, satsumas",2014,production_quantity,31.022244,megatonnes
"Tangerines, mandarins, clementines, satsumas",2015,production_quantity,33.149996,megatonnes
"Tangerines, mandarins, clementines, satsumas",2016,production_quantity,32.304732,megatonnes
"Tangerines, mandarins, clementines, satsumas",2017,production_quantity,32.679544,megatonnes
"Tangerines, mandarins, clementines, satsumas",2018,production_quantity,34.39343,megatonnes
Taro (cocoyam),1961,production_quantity,4.487124,megatonnes
Taro (cocoyam),1962,production_quantity,5.063497,megatonnes
Taro (cocoyam),1963,production_quantity,5.35834,megatonnes
Taro (cocoyam),1964,production_quantity,5.145493,megatonnes
Taro (cocoyam),1965,production_quantity,5.186452,megatonnes
Taro (cocoyam),1966,production_quantity,5.233601,megatonnes
Taro (cocoyam),1967,production_quantity,5.55885,megatonnes
Taro (cocoyam),1968,production_quantity,5.469848000000001,megatonnes
Taro (cocoyam),1969,production_quantity,5.925884,megatonnes
Taro (cocoyam),1970,production_quantity,5.807187,megatonnes
Taro (cocoyam),1971,production_quantity,5.233642,megatonnes
Taro (cocoyam),1972,production_quantity,5.537058,megatonnes
Taro (cocoyam),1973,production_quantity,5.548044,megatonnes
Taro (cocoyam),1974,production_quantity,5.399294,megatonnes
Taro (cocoyam),1975,production_quantity,4.9788,megatonnes
Taro (cocoyam),1976,production_quantity,4.650417,megatonnes
Taro (cocoyam),1977,production_quantity,4.409148,megatonnes
Taro (cocoyam),1978,production_quantity,3.99249,megatonnes
Taro (cocoyam),1979,production_quantity,4.0905260000000006,megatonnes
Taro (cocoyam),1980,production_quantity,4.074712,megatonnes
Taro (cocoyam),1981,production_quantity,4.060276999999999,megatonnes
Taro (cocoyam),1982,production_quantity,4.093097,megatonnes
Taro (cocoyam),1983,production_quantity,4.19829,megatonnes
Taro (cocoyam),1984,production_quantity,4.397526,megatonnes
Taro (cocoyam),1985,production_quantity,4.36222,megatonnes
Taro (cocoyam),1986,production_quantity,4.777348,megatonnes
Taro (cocoyam),1987,production_quantity,4.729902,megatonnes
Taro (cocoyam),1988,production_quantity,5.075278,megatonnes
Taro (cocoyam),1989,production_quantity,5.211873000000001,megatonnes
Taro (cocoyam),1990,production_quantity,5.029866,megatonnes
Taro (cocoyam),1991,production_quantity,5.544436,megatonnes
Taro (cocoyam),1992,production_quantity,5.559727,megatonnes
Taro (cocoyam),1993,production_quantity,6.0418330000000005,megatonnes
Taro (cocoyam),1994,production_quantity,5.975315,megatonnes
Taro (cocoyam),1995,production_quantity,6.243612000000001,megatonnes
Taro (cocoyam),1996,production_quantity,6.507821,megatonnes
Taro (cocoyam),1997,production_quantity,7.208525,megatonnes
Taro (cocoyam),1998,production_quantity,9.300038,megatonnes
Taro (cocoyam),1999,production_quantity,9.70551,megatonnes
Taro (cocoyam),2000,production_quantity,9.769719,megatonnes
Taro (cocoyam),2001,production_quantity,9.955322,megatonnes
Taro (cocoyam),2002,production_quantity,10.534054,megatonnes
Taro (cocoyam),2003,production_quantity,10.810396,megatonnes
Taro (cocoyam),2004,production_quantity,10.992123,megatonnes
Taro (cocoyam),2005,production_quantity,11.520016,megatonnes
Taro (cocoyam),2006,production_quantity,11.916298,megatonnes
Taro (cocoyam),2007,production_quantity,11.634824,megatonnes
Taro (cocoyam),2008,production_quantity,12.148859,megatonnes
Taro (cocoyam),2009,production_quantity,9.626534,megatonnes
Taro (cocoyam),2010,production_quantity,9.457469999999999,megatonnes
Taro (cocoyam),2011,production_quantity,9.550596,megatonnes
Taro (cocoyam),2012,production_quantity,9.866695,megatonnes
Taro (cocoyam),2013,production_quantity,9.643257,megatonnes
Taro (cocoyam),2014,production_quantity,10.125358,megatonnes
Taro (cocoyam),2015,production_quantity,10.170691999999999,megatonnes
Taro (cocoyam),2016,production_quantity,10.220607000000001,megatonnes
Taro (cocoyam),2017,production_quantity,10.529092,megatonnes
Taro (cocoyam),2018,production_quantity,10.63985,megatonnes
Tea,1961,production_quantity,0.983785,megatonnes
Tea,1962,production_quantity,0.98735,megatonnes
Tea,1963,production_quantity,1.021949,megatonnes
Tea,1964,production_quantity,1.063199,megatonnes
Tea,1965,production_quantity,1.092631,megatonnes
Tea,1966,production_quantity,1.144061,megatonnes
Tea,1967,production_quantity,1.161581,megatonnes
Tea,1968,production_quantity,1.2164409999999999,megatonnes
Tea,1969,production_quantity,1.238984,megatonnes
Tea,1970,production_quantity,1.286757,megatonnes
Tea,1971,production_quantity,1.308424,megatonnes
Tea,1972,production_quantity,1.405269,megatonnes
Tea,1973,production_quantity,1.465134,megatonnes
Tea,1974,production_quantity,1.492601,megatonnes
Tea,1975,production_quantity,1.549347,megatonnes
Tea,1976,production_quantity,1.591872,megatonnes
Tea,1977,production_quantity,1.771,megatonnes
Tea,1978,production_quantity,1.805757,megatonnes
Tea,1979,production_quantity,1.8341319999999999,megatonnes
Tea,1980,production_quantity,1.893527,megatonnes
Tea,1981,production_quantity,1.885907,megatonnes
Tea,1982,production_quantity,1.9617810000000002,megatonnes
Tea,1983,production_quantity,2.062325,megatonnes
Tea,1984,production_quantity,2.202636,megatonnes
Tea,1985,production_quantity,2.307534,megatonnes
Tea,1986,production_quantity,2.293102,megatonnes
Tea,1987,production_quantity,2.358977,megatonnes
Tea,1988,production_quantity,2.448034,megatonnes
Tea,1989,production_quantity,2.472861,megatonnes
Tea,1990,production_quantity,2.52467,megatonnes
Tea,1991,production_quantity,2.755374,megatonnes
Tea,1992,production_quantity,2.747611,megatonnes
Tea,1993,production_quantity,2.880564,megatonnes
Tea,1994,production_quantity,2.887673,megatonnes
Tea,1995,production_quantity,2.862765,megatonnes
Tea,1996,production_quantity,2.957706,megatonnes
Tea,1997,production_quantity,3.0634919999999997,megatonnes
Tea,1998,production_quantity,3.259674,megatonnes
Tea,1999,production_quantity,3.3559010000000002,megatonnes
Tea,2000,production_quantity,3.231081,megatonnes
Tea,2001,production_quantity,3.358453,megatonnes
Tea,2002,production_quantity,3.417524,megatonnes
Tea,2003,production_quantity,3.485121,megatonnes
Tea,2004,production_quantity,3.6209279999999997,megatonnes
Tea,2005,production_quantity,3.873996,megatonnes
Tea,2006,production_quantity,3.851694,megatonnes
Tea,2007,production_quantity,4.172871,megatonnes
Tea,2008,production_quantity,4.266571,megatonnes
Tea,2009,production_quantity,4.311758,megatonnes
Tea,2010,production_quantity,4.621942,megatonnes
Tea,2011,production_quantity,4.8397,megatonnes
Tea,2012,production_quantity,5.04247,megatonnes
Tea,2013,production_quantity,5.328737,megatonnes
Tea,2014,production_quantity,5.509943,megatonnes
Tea,2015,production_quantity,5.7903150000000005,megatonnes
Tea,2016,production_quantity,5.859841,megatonnes
Tea,2017,production_quantity,6.048081,megatonnes
Tea,2018,production_quantity,6.337968,megatonnes
"Tobacco, unmanufactured",1961,production_quantity,3.573815,megatonnes
"Tobacco, unmanufactured",1962,production_quantity,3.935808,megatonnes
"Tobacco, unmanufactured",1963,production_quantity,4.265315,megatonnes
"Tobacco, unmanufactured",1964,production_quantity,4.6608089999999995,megatonnes
"Tobacco, unmanufactured",1965,production_quantity,4.355632,megatonnes
"Tobacco, unmanufactured",1966,production_quantity,4.591428,megatonnes
"Tobacco, unmanufactured",1967,production_quantity,4.891506,megatonnes
"Tobacco, unmanufactured",1968,production_quantity,4.766053,megatonnes
"Tobacco, unmanufactured",1969,production_quantity,4.675244999999999,megatonnes
"Tobacco, unmanufactured",1970,production_quantity,4.663176,megatonnes
"Tobacco, unmanufactured",1971,production_quantity,4.5674589999999995,megatonnes
"Tobacco, unmanufactured",1972,production_quantity,4.9345300000000005,megatonnes
"Tobacco, unmanufactured",1973,production_quantity,4.949319,megatonnes
"Tobacco, unmanufactured",1974,production_quantity,5.299462999999999,megatonnes
"Tobacco, unmanufactured",1975,production_quantity,5.418558,megatonnes
"Tobacco, unmanufactured",1976,production_quantity,5.732973,megatonnes
"Tobacco, unmanufactured",1977,production_quantity,5.582693,megatonnes
"Tobacco, unmanufactured",1978,production_quantity,5.987668,megatonnes
"Tobacco, unmanufactured",1979,production_quantity,5.434067,megatonnes
"Tobacco, unmanufactured",1980,production_quantity,5.2582949999999995,megatonnes
"Tobacco, unmanufactured",1981,production_quantity,5.9814680000000005,megatonnes
"Tobacco, unmanufactured",1982,production_quantity,6.948556,megatonnes
"Tobacco, unmanufactured",1983,production_quantity,5.987789,megatonnes
"Tobacco, unmanufactured",1984,production_quantity,6.554452,megatonnes
"Tobacco, unmanufactured",1985,production_quantity,7.049189,megatonnes
"Tobacco, unmanufactured",1986,production_quantity,6.007986,megatonnes
"Tobacco, unmanufactured",1987,production_quantity,6.17795,megatonnes
"Tobacco, unmanufactured",1988,production_quantity,6.839755,megatonnes
"Tobacco, unmanufactured",1989,production_quantity,7.0654,megatonnes
"Tobacco, unmanufactured",1990,production_quantity,7.137639999999999,megatonnes
"Tobacco, unmanufactured",1991,production_quantity,7.55518,megatonnes
"Tobacco, unmanufactured",1992,production_quantity,8.327278999999999,megatonnes
"Tobacco, unmanufactured",1993,production_quantity,8.339455000000001,megatonnes
"Tobacco, unmanufactured",1994,production_quantity,6.450918,megatonnes
"Tobacco, unmanufactured",1995,production_quantity,6.269783,megatonnes
"Tobacco, unmanufactured",1996,production_quantity,7.393387,megatonnes
"Tobacco, unmanufactured",1997,production_quantity,8.944164,megatonnes
"Tobacco, unmanufactured",1998,production_quantity,6.879339,megatonnes
"Tobacco, unmanufactured",1999,production_quantity,6.9707360000000005,megatonnes
"Tobacco, unmanufactured",2000,production_quantity,6.686423,megatonnes
"Tobacco, unmanufactured",2001,production_quantity,6.105217,megatonnes
"Tobacco, unmanufactured",2002,production_quantity,6.409562,megatonnes
"Tobacco, unmanufactured",2003,production_quantity,5.998473000000001,megatonnes
"Tobacco, unmanufactured",2004,production_quantity,6.558253999999999,megatonnes
"Tobacco, unmanufactured",2005,production_quantity,6.721310000000001,megatonnes
"Tobacco, unmanufactured",2006,production_quantity,6.542296,megatonnes
"Tobacco, unmanufactured",2007,production_quantity,6.165596,megatonnes
"Tobacco, unmanufactured",2008,production_quantity,6.647544,megatonnes
"Tobacco, unmanufactured",2009,production_quantity,7.142371000000001,megatonnes
"Tobacco, unmanufactured",2010,production_quantity,6.944875,megatonnes
"Tobacco, unmanufactured",2011,production_quantity,7.481169,megatonnes
"Tobacco, unmanufactured",2012,production_quantity,7.593955,megatonnes
"Tobacco, unmanufactured",2013,production_quantity,7.606741,megatonnes
"Tobacco, unmanufactured",2014,production_quantity,7.287346,megatonnes
"Tobacco, unmanufactured",2015,production_quantity,6.784625999999999,megatonnes
"Tobacco, unmanufactured",2016,production_quantity,6.361725,megatonnes
"Tobacco, unmanufactured",2017,production_quantity,6.512263,megatonnes
"Tobacco, unmanufactured",2018,production_quantity,6.094875,megatonnes
Tomatoes,1961,production_quantity,27.61754,megatonnes
Tomatoes,1962,production_quantity,29.132494,megatonnes
Tomatoes,1963,production_quantity,28.155077000000002,megatonnes
Tomatoes,1964,production_quantity,29.827033,megatonnes
Tomatoes,1965,production_quantity,30.460051,megatonnes
Tomatoes,1966,production_quantity,31.780649,megatonnes
Tomatoes,1967,production_quantity,33.460349,megatonnes
Tomatoes,1968,production_quantity,35.331354,megatonnes
Tomatoes,1969,production_quantity,34.562598,megatonnes
Tomatoes,1970,production_quantity,35.884496999999996,megatonnes
Tomatoes,1971,production_quantity,37.720586,megatonnes
Tomatoes,1972,production_quantity,38.448549,megatonnes
Tomatoes,1973,production_quantity,41.627884,megatonnes
Tomatoes,1974,production_quantity,44.778007,megatonnes
Tomatoes,1975,production_quantity,47.0472,megatonnes
Tomatoes,1976,production_quantity,45.037490999999996,megatonnes
Tomatoes,1977,production_quantity,47.082349,megatonnes
Tomatoes,1978,production_quantity,50.747993,megatonnes
Tomatoes,1979,production_quantity,54.842729000000006,megatonnes
Tomatoes,1980,production_quantity,52.650437,megatonnes
Tomatoes,1981,production_quantity,54.311347,megatonnes
Tomatoes,1982,production_quantity,57.581564,megatonnes
Tomatoes,1983,production_quantity,59.545387,megatonnes
Tomatoes,1984,production_quantity,64.081319,megatonnes
Tomatoes,1985,production_quantity,65.347924,megatonnes
Tomatoes,1986,production_quantity,65.224857,megatonnes
Tomatoes,1987,production_quantity,66.092451,megatonnes
Tomatoes,1988,production_quantity,67.380634,megatonnes
Tomatoes,1989,production_quantity,74.614548,megatonnes
Tomatoes,1990,production_quantity,76.309661,megatonnes
Tomatoes,1991,production_quantity,75.888906,megatonnes
Tomatoes,1992,production_quantity,73.72415,megatonnes
Tomatoes,1993,production_quantity,77.05345200000001,megatonnes
Tomatoes,1994,production_quantity,82.44790400000001,megatonnes
Tomatoes,1995,production_quantity,86.486032,megatonnes
Tomatoes,1996,production_quantity,92.680777,megatonnes
Tomatoes,1997,production_quantity,89.251706,megatonnes
Tomatoes,1998,production_quantity,95.084327,megatonnes
Tomatoes,1999,production_quantity,108.942532,megatonnes
Tomatoes,2000,production_quantity,109.260006,megatonnes
Tomatoes,2001,production_quantity,106.71523700000002,megatonnes
Tomatoes,2002,production_quantity,115.76175900000001,megatonnes
Tomatoes,2003,production_quantity,118.22636599999998,megatonnes
Tomatoes,2004,production_quantity,127.032087,megatonnes
Tomatoes,2005,production_quantity,128.36347,megatonnes
Tomatoes,2006,production_quantity,130.45213700000002,megatonnes
Tomatoes,2007,production_quantity,137.15546799999998,megatonnes
Tomatoes,2008,production_quantity,141.64813700000002,megatonnes
Tomatoes,2009,production_quantity,155.308602,megatonnes
Tomatoes,2010,production_quantity,153.314047,megatonnes
Tomatoes,2011,production_quantity,159.48908,megatonnes
Tomatoes,2012,production_quantity,163.211178,megatonnes
Tomatoes,2013,production_quantity,165.239541,megatonnes
Tomatoes,2014,production_quantity,174.78753,megatonnes
Tomatoes,2015,production_quantity,176.82343400000002,megatonnes
Tomatoes,2016,production_quantity,178.158747,megatonnes
Tomatoes,2017,production_quantity,180.945772,megatonnes
Tomatoes,2018,production_quantity,182.256458,megatonnes
Triticale,1961,production_quantity,0.0,megatonnes
Triticale,1962,production_quantity,0.0,megatonnes
Triticale,1963,production_quantity,0.0,megatonnes
Triticale,1964,production_quantity,0.0,megatonnes
Triticale,1965,production_quantity,0.0,megatonnes
Triticale,1966,production_quantity,0.0,megatonnes
Triticale,1967,production_quantity,0.0,megatonnes
Triticale,1968,production_quantity,0.0,megatonnes
Triticale,1969,production_quantity,0.0,megatonnes
Triticale,1970,production_quantity,0.0,megatonnes
Triticale,1971,production_quantity,0.0,megatonnes
Triticale,1972,production_quantity,0.0,megatonnes
Triticale,1973,production_quantity,0.0,megatonnes
Triticale,1974,production_quantity,0.0,megatonnes
Triticale,1975,production_quantity,0.0012,megatonnes
Triticale,1976,production_quantity,0.002309,megatonnes
Triticale,1977,production_quantity,0.023213,megatonnes
Triticale,1978,production_quantity,0.049669,megatonnes
Triticale,1979,production_quantity,0.099054,megatonnes
Triticale,1980,production_quantity,0.16721,megatonnes
Triticale,1981,production_quantity,0.10228,megatonnes
Triticale,1982,production_quantity,0.08644299999999999,megatonnes
Triticale,1983,production_quantity,0.192464,megatonnes
Triticale,1984,production_quantity,0.374508,megatonnes
Triticale,1985,production_quantity,0.59906,megatonnes
Triticale,1986,production_quantity,0.913235,megatonnes
Triticale,1987,production_quantity,2.062133,megatonnes
Triticale,1988,production_quantity,2.9045919999999996,megatonnes
Triticale,1989,production_quantity,3.8359120000000004,megatonnes
Triticale,1990,production_quantity,4.4531480000000006,megatonnes
Triticale,1991,production_quantity,4.74297,megatonnes
Triticale,1992,production_quantity,4.411529,megatonnes
Triticale,1993,production_quantity,4.977941,megatonnes
Triticale,1994,production_quantity,4.7595849999999995,megatonnes
Triticale,1995,production_quantity,6.193485,megatonnes
Triticale,1996,production_quantity,7.448345,megatonnes
Triticale,1997,production_quantity,7.933758,megatonnes
Triticale,1998,production_quantity,8.775242,megatonnes
Triticale,1999,production_quantity,8.311408,megatonnes
Triticale,2000,production_quantity,9.111412,megatonnes
Triticale,2001,production_quantity,10.825346000000001,megatonnes
Triticale,2002,production_quantity,11.962946,megatonnes
Triticale,2003,production_quantity,10.518879,megatonnes
Triticale,2004,production_quantity,14.240282999999998,megatonnes
Triticale,2005,production_quantity,13.312835,megatonnes
Triticale,2006,production_quantity,11.791219,megatonnes
Triticale,2007,production_quantity,12.123316,megatonnes
Triticale,2008,production_quantity,14.240338000000001,megatonnes
Triticale,2009,production_quantity,15.664682999999998,megatonnes
Triticale,2010,production_quantity,13.740409,megatonnes
Triticale,2011,production_quantity,13.556994,megatonnes
Triticale,2012,production_quantity,13.651765,megatonnes
Triticale,2013,production_quantity,14.463664000000001,megatonnes
Triticale,2014,production_quantity,16.982007,megatonnes
Triticale,2015,production_quantity,16.968110999999997,megatonnes
Triticale,2016,production_quantity,15.535409,megatonnes
Triticale,2017,production_quantity,15.515704000000001,megatonnes
Triticale,2018,production_quantity,12.802592,megatonnes
Tung nuts,1961,production_quantity,0.475624,megatonnes
Tung nuts,1962,production_quantity,0.367759,megatonnes
Tung nuts,1963,production_quantity,0.584471,megatonnes
Tung nuts,1964,production_quantity,0.632894,megatonnes
Tung nuts,1965,production_quantity,0.26350999999999997,megatonnes
Tung nuts,1966,production_quantity,0.598642,megatonnes
Tung nuts,1967,production_quantity,0.581462,megatonnes
Tung nuts,1968,production_quantity,0.626444,megatonnes
Tung nuts,1969,production_quantity,0.570297,megatonnes
Tung nuts,1970,production_quantity,0.6211909999999999,megatonnes
Tung nuts,1971,production_quantity,0.52669,megatonnes
Tung nuts,1972,production_quantity,0.673009,megatonnes
Tung nuts,1973,production_quantity,0.411887,megatonnes
Tung nuts,1974,production_quantity,0.655629,megatonnes
Tung nuts,1975,production_quantity,0.656158,megatonnes
Tung nuts,1976,production_quantity,0.567461,megatonnes
Tung nuts,1977,production_quantity,0.592866,megatonnes
Tung nuts,1978,production_quantity,0.582236,megatonnes
Tung nuts,1979,production_quantity,0.501476,megatonnes
Tung nuts,1980,production_quantity,0.488617,megatonnes
Tung nuts,1981,production_quantity,0.546207,megatonnes
Tung nuts,1982,production_quantity,0.5055810000000001,megatonnes
Tung nuts,1983,production_quantity,0.527374,megatonnes
Tung nuts,1984,production_quantity,0.506617,megatonnes
Tung nuts,1985,production_quantity,0.529725,megatonnes
Tung nuts,1986,production_quantity,0.462746,megatonnes
Tung nuts,1987,production_quantity,0.460045,megatonnes
Tung nuts,1988,production_quantity,0.481209,megatonnes
Tung nuts,1989,production_quantity,0.461017,megatonnes
Tung nuts,1990,production_quantity,0.48404200000000003,megatonnes
Tung nuts,1991,production_quantity,0.44459399999999993,megatonnes
Tung nuts,1992,production_quantity,0.5219,megatonnes
Tung nuts,1993,production_quantity,0.520443,megatonnes
Tung nuts,1994,production_quantity,0.490566,megatonnes
Tung nuts,1995,production_quantity,0.45956199999999997,megatonnes
Tung nuts,1996,production_quantity,0.462524,megatonnes
Tung nuts,1997,production_quantity,0.5312640000000001,megatonnes
Tung nuts,1998,production_quantity,0.49315600000000004,megatonnes
Tung nuts,1999,production_quantity,0.505369,megatonnes
Tung nuts,2000,production_quantity,0.499723,megatonnes
Tung nuts,2001,production_quantity,0.46909399999999996,megatonnes
Tung nuts,2002,production_quantity,0.430184,megatonnes
Tung nuts,2003,production_quantity,0.414761,megatonnes
Tung nuts,2004,production_quantity,0.439597,megatonnes
Tung nuts,2005,production_quantity,0.42985100000000004,megatonnes
Tung nuts,2006,production_quantity,0.44692200000000004,megatonnes
Tung nuts,2007,production_quantity,0.421496,megatonnes
Tung nuts,2008,production_quantity,0.43076499999999995,megatonnes
Tung nuts,2009,production_quantity,0.428667,megatonnes
Tung nuts,2010,production_quantity,0.495842,megatonnes
Tung nuts,2011,production_quantity,0.50062,megatonnes
Tung nuts,2012,production_quantity,0.49191599999999996,megatonnes
Tung nuts,2013,production_quantity,0.483372,megatonnes
Tung nuts,2014,production_quantity,0.481504,megatonnes
Tung nuts,2015,production_quantity,0.47863900000000004,megatonnes
Tung nuts,2016,production_quantity,0.47450200000000003,megatonnes
Tung nuts,2017,production_quantity,0.435697,megatonnes
Tung nuts,2018,production_quantity,0.41366899999999995,megatonnes
Vanilla,1961,production_quantity,0.0013800000000000002,megatonnes
Vanilla,1962,production_quantity,0.001199,megatonnes
Vanilla,1963,production_quantity,0.001685,megatonnes
Vanilla,1964,production_quantity,0.001627,megatonnes
Vanilla,1965,production_quantity,0.001749,megatonnes
Vanilla,1966,production_quantity,0.0019379999999999998,megatonnes
Vanilla,1967,production_quantity,0.001898,megatonnes
Vanilla,1968,production_quantity,0.001507,megatonnes
Vanilla,1969,production_quantity,0.001962,megatonnes
Vanilla,1970,production_quantity,0.001736,megatonnes
Vanilla,1971,production_quantity,0.002337,megatonnes
Vanilla,1972,production_quantity,0.002398,megatonnes
Vanilla,1973,production_quantity,0.002082,megatonnes
Vanilla,1974,production_quantity,0.002844,megatonnes
Vanilla,1975,production_quantity,0.003136,megatonnes
Vanilla,1976,production_quantity,0.001586,megatonnes
Vanilla,1977,production_quantity,0.001939,megatonnes
Vanilla,1978,production_quantity,0.001989,megatonnes
Vanilla,1979,production_quantity,0.0017399999999999998,megatonnes
Vanilla,1980,production_quantity,0.001983,megatonnes
Vanilla,1981,production_quantity,0.0023899999999999998,megatonnes
Vanilla,1982,production_quantity,0.0027949999999999997,megatonnes
Vanilla,1983,production_quantity,0.002811,megatonnes
Vanilla,1984,production_quantity,0.003243,megatonnes
Vanilla,1985,production_quantity,0.0030239999999999998,megatonnes
Vanilla,1986,production_quantity,0.002542,megatonnes
Vanilla,1987,production_quantity,0.004093,megatonnes
Vanilla,1988,production_quantity,0.004861,megatonnes
Vanilla,1989,production_quantity,0.004437,megatonnes
Vanilla,1990,production_quantity,0.003211,megatonnes
Vanilla,1991,production_quantity,0.003203,megatonnes
Vanilla,1992,production_quantity,0.003585,megatonnes
Vanilla,1993,production_quantity,0.004235,megatonnes
Vanilla,1994,production_quantity,0.0035689999999999997,megatonnes
Vanilla,1995,production_quantity,0.003889,megatonnes
Vanilla,1996,production_quantity,0.004115,megatonnes
Vanilla,1997,production_quantity,0.004007,megatonnes
Vanilla,1998,production_quantity,0.004573,megatonnes
Vanilla,1999,production_quantity,0.004340999999999999,megatonnes
Vanilla,2000,production_quantity,0.003988,megatonnes
Vanilla,2001,production_quantity,0.004739,megatonnes
Vanilla,2002,production_quantity,0.0053100000000000005,megatonnes
Vanilla,2003,production_quantity,0.0048259999999999996,megatonnes
Vanilla,2004,production_quantity,0.00584,megatonnes
Vanilla,2005,production_quantity,0.007499,megatonnes
Vanilla,2006,production_quantity,0.009059999999999999,megatonnes
Vanilla,2007,production_quantity,0.009349,megatonnes
Vanilla,2008,production_quantity,0.009323999999999999,megatonnes
Vanilla,2009,production_quantity,0.009198999999999999,megatonnes
Vanilla,2010,production_quantity,0.008289,megatonnes
Vanilla,2011,production_quantity,0.008634000000000001,megatonnes
Vanilla,2012,production_quantity,0.008085,megatonnes
Vanilla,2013,production_quantity,0.007633,megatonnes
Vanilla,2014,production_quantity,0.007098,megatonnes
Vanilla,2015,production_quantity,0.007253,megatonnes
Vanilla,2016,production_quantity,0.007278,megatonnes
Vanilla,2017,production_quantity,0.007717,megatonnes
Vanilla,2018,production_quantity,0.007575,megatonnes
"Vegetables, fresh nes",1961,production_quantity,62.307653,megatonnes
"Vegetables, fresh nes",1962,production_quantity,64.592714,megatonnes
"Vegetables, fresh nes",1963,production_quantity,64.037508,megatonnes
"Vegetables, fresh nes",1964,production_quantity,64.832246,megatonnes
"Vegetables, fresh nes",1965,production_quantity,65.82344300000001,megatonnes
"Vegetables, fresh nes",1966,production_quantity,67.194913,megatonnes
"Vegetables, fresh nes",1967,production_quantity,68.44251899999999,megatonnes
"Vegetables, fresh nes",1968,production_quantity,70.17185500000001,megatonnes
"Vegetables, fresh nes",1969,production_quantity,70.86314499999999,megatonnes
"Vegetables, fresh nes",1970,production_quantity,71.184818,megatonnes
"Vegetables, fresh nes",1971,production_quantity,74.364183,megatonnes
"Vegetables, fresh nes",1972,production_quantity,72.93881800000001,megatonnes
"Vegetables, fresh nes",1973,production_quantity,75.154503,megatonnes
"Vegetables, fresh nes",1974,production_quantity,76.237114,megatonnes
"Vegetables, fresh nes",1975,production_quantity,77.292417,megatonnes
"Vegetables, fresh nes",1976,production_quantity,79.409633,megatonnes
"Vegetables, fresh nes",1977,production_quantity,82.286726,megatonnes
"Vegetables, fresh nes",1978,production_quantity,86.583211,megatonnes
"Vegetables, fresh nes",1979,production_quantity,86.549111,megatonnes
"Vegetables, fresh nes",1980,production_quantity,85.600625,megatonnes
"Vegetables, fresh nes",1981,production_quantity,91.184516,megatonnes
"Vegetables, fresh nes",1982,production_quantity,95.987782,megatonnes
"Vegetables, fresh nes",1983,production_quantity,102.367375,megatonnes
"Vegetables, fresh nes",1984,production_quantity,112.35768799999998,megatonnes
