product,year,variable,harvested_t,units,area_harvested_ha,yield_t_per_ha
Coir,2007,production_quantity,1.08266,megatonnes,,
Areca nuts,2010,production_quantity,1.081506,megatonnes,871891.0,1.2404142260901878
String beans,1983,production_quantity,1.0808209999999998,megatonnes,159531.0,6.774990440729386
Figs,1990,production_quantity,1.080549,megatonnes,402583.0,2.6840403097001113
"Bastfibres, other",1973,production_quantity,1.080372,megatonnes,1210888.0,0.8922146391738955
Lupins,1985,production_quantity,1.08,megatonnes,993756.0,1.0867858911040538
"Walnuts, with shell",1996,production_quantity,1.078845,megatonnes,512058.0,2.106880470571693
Cereals nes,1975,production_quantity,1.078729,megatonnes,1480867.0,0.728444215449463
"Cherries, sour",1997,production_quantity,1.078693,megatonnes,224372.0,4.8076096839177795
Figs,1992,production_quantity,1.077047,megatonnes,328935.0,3.2743459954094276
"Chillies and peppers, dry",1962,production_quantity,1.077009,megatonnes,1199516.0,0.8978696407551046
"Anise, badian, fennel, coriander",2015,production_quantity,1.076816,megatonnes,1187818.0,0.9065496565972228
Chicory roots,2000,production_quantity,1.075849,megatonnes,33548.0,32.06894598783832
Spices nes,1994,production_quantity,1.074488,megatonnes,705506.0,1.523003347951683
Areca nuts,2008,production_quantity,1.074442,megatonnes,839945.0,1.2791813749709802
Lupins,1986,production_quantity,1.073797,megatonnes,1127148.0,0.952667262861665
Lupins,2014,production_quantity,1.071753,megatonnes,707472.0,1.5149051835266978
Spices nes,1997,production_quantity,1.070238,megatonnes,783769.0,1.3655018251551159
"Bastfibres, other",1979,production_quantity,1.069945,megatonnes,1102643.0,0.9703457964182424
Vetches,1993,production_quantity,1.069697,megatonnes,943541.0,1.1337048416549995
"Hazelnuts, with shell",2008,production_quantity,1.068186,megatonnes,590820.0,1.8079719711587285
Figs,2011,production_quantity,1.065975,megatonnes,309508.0,3.4440951445519987
Figs,2010,production_quantity,1.065235,megatonnes,308422.0,3.4538230087347856
"Vegetables, leguminous nes",2000,production_quantity,1.06399,megatonnes,196404.0,5.417354025376265
Artichokes,1965,production_quantity,1.063352,megatonnes,121125.0,8.778963880288957
Spices nes,1996,production_quantity,1.063338,megatonnes,721207.0,1.4743866878718592
Tea,1964,production_quantity,1.063199,megatonnes,1415496.0,0.7511140971080102
Figs,1994,production_quantity,1.06275,megatonnes,300836.0,3.532655666210161
String beans,1970,production_quantity,1.0627209999999998,megatonnes,189856.0,5.597510744985672
Figs,2016,production_quantity,1.062226,megatonnes,292029.0,3.6373990254392545
Figs,1998,production_quantity,1.061051,megatonnes,308521.0,3.439153250508069
"Onions, shallots, green",1963,production_quantity,1.061018,megatonnes,87803.0,12.084074576039542
Vetches,1994,production_quantity,1.061009,megatonnes,944362.0,1.1235193707497761
"Cow peas, dry",1967,production_quantity,1.05948,megatonnes,5519355.0,0.19195721239166533
"Walnuts, with shell",1995,production_quantity,1.057927,megatonnes,497051.0,2.128407346529833
"Chillies and peppers, dry",1965,production_quantity,1.057577,megatonnes,1230311.0,0.859601352828675
"Vegetables, leguminous nes",1986,production_quantity,1.057117,megatonnes,198821.0,5.316928292283008
Figs,2012,production_quantity,1.056979,megatonnes,307708.0,3.435006564665202
Areca nuts,2007,production_quantity,1.056485,megatonnes,816187.0,1.294415372947621
Figs,1996,production_quantity,1.0564639999999998,megatonnes,299592.0,3.5263424924564064
Coir,2008,production_quantity,1.055914,megatonnes,,
Figs,2008,production_quantity,1.055223,megatonnes,294558.0,3.582394638746868
String beans,1969,production_quantity,1.053693,megatonnes,194361.0,5.421319091793107
Cashewapple,1982,production_quantity,1.053663,megatonnes,274177.0,3.8430028777030896
Artichokes,1968,production_quantity,1.0533629999999998,megatonnes,121297.0,8.684163664394006
"Vegetables, leguminous nes",1998,production_quantity,1.053197,megatonnes,195735.0,5.3807290469256905
"Cashew nuts, with shell",1993,production_quantity,1.052973,megatonnes,2093831.0,0.5028930224072525
Persimmons,1968,production_quantity,1.050764,megatonnes,204668.0,5.133992612425978
Figs,1972,production_quantity,1.050334,megatonnes,412758.0,2.544672665339012
Figs,1987,production_quantity,1.050224,megatonnes,390058.0,2.6924816309369377
Lentils,1971,production_quantity,1.049423,megatonnes,1717837.0,0.610897890777763
String beans,1976,production_quantity,1.048871,megatonnes,191327.0,5.482085643949887
Tallowtree seed,2018,production_quantity,1.048526,megatonnes,424123.0,2.472221501781323
"Bastfibres, other",1981,production_quantity,1.047983,megatonnes,968275.0,1.0823195889597481
"Almonds, with shell",1995,production_quantity,1.04757,megatonnes,1486886.0,0.7045395544782854
Ginger,2000,production_quantity,1.046326,megatonnes,293699.0,3.562579375483063
Persimmons,1964,production_quantity,1.04566,megatonnes,139136.0,7.515380634774609
"Almonds, with shell",1982,production_quantity,1.045648,megatonnes,1258794.0,0.8306744391854425
Lentils,1973,production_quantity,1.044565,megatonnes,1875931.0,0.5568248512338674
"Walnuts, with shell",1994,production_quantity,1.044209,megatonnes,477851.0,2.1852188234407794
Figs,1993,production_quantity,1.04382,megatonnes,300145.0,3.4777191024338237
Coir,1996,production_quantity,1.04299,megatonnes,,
Vetches,2000,production_quantity,1.040755,megatonnes,948049.0,1.0977860848964558
Chestnut,2002,production_quantity,1.0405799999999998,megatonnes,348647.0,2.9846234156611127
Figs,1997,production_quantity,1.039923,megatonnes,300903.0,3.4560074176728044
"Bastfibres, other",1965,production_quantity,1.039717,megatonnes,1080479.0,0.9622741395251551
Tallowtree seed,2017,production_quantity,1.037651,megatonnes,420641.0,2.466832762379321
Ginger,1999,production_quantity,1.035879,megatonnes,298237.0,3.47334167122121
"Bastfibres, other",1986,production_quantity,1.035779,megatonnes,850535.0,1.217797033631773
Castor oil seed,1973,production_quantity,1.032381,megatonnes,1702711.0,0.6063160454122867
"Cherries, sour",1995,production_quantity,1.031934,megatonnes,229962.0,4.4874109635504995
Avocados,1970,production_quantity,1.029652,megatonnes,113730.0,9.053477534511563
Persimmons,1966,production_quantity,1.029482,megatonnes,179345.0,5.740232512754746
"Vegetables, leguminous nes",1988,production_quantity,1.028318,megatonnes,193126.0,5.324596377494486
Figs,2002,production_quantity,1.027594,megatonnes,299247.0,3.4339325039181676
Palm kernels,1962,production_quantity,1.027351,megatonnes,,
Figs,1975,production_quantity,1.027001,megatonnes,326953.0,3.1411273179937176
Figs,1988,production_quantity,1.02684,megatonnes,387935.0,2.64693827574207
Tallowtree seed,2016,production_quantity,1.026207,megatonnes,417439.0,2.4583400209371913
Areca nuts,2006,production_quantity,1.0251,megatonnes,807482.0,1.269501982706735
Maté,2001,production_quantity,1.024875,megatonnes,293233.0,3.4950875242554558
"Cow peas, dry",1966,production_quantity,1.024211,megatonnes,4505191.0,0.2273401948996169
"Vegetables, leguminous nes",1997,production_quantity,1.023785,megatonnes,195958.0,5.224512395513324
Coir,2006,production_quantity,1.02366,megatonnes,,
"Vegetables, leguminous nes",1996,production_quantity,1.023261,megatonnes,189463.0,5.400848714524736
Figs,2007,production_quantity,1.022166,megatonnes,351447.0,2.908449922747953
Oilseeds nes,1970,production_quantity,1.022141,megatonnes,864402.0,1.1824833815747766
Tea,1963,production_quantity,1.021949,megatonnes,1397016.0,0.7315227599397573
Vetches,1995,production_quantity,1.0212709999999998,megatonnes,1100537.0,0.9279751612167513
"Bastfibres, other",1980,production_quantity,1.020526,megatonnes,974620.0,1.047101434405204
Cashewapple,1978,production_quantity,1.020438,megatonnes,192329.0,5.305689729577963
"Cow peas, dry",1977,production_quantity,1.019818,megatonnes,3202992.0,0.31839542527736564
"Fruit, stone nes",2003,production_quantity,1.019364,megatonnes,271700.0,3.7517997791682
"Vegetables, leguminous nes",1992,production_quantity,1.018798,megatonnes,183952.0,5.5383904496825265
Palm kernels,1968,production_quantity,1.018778,megatonnes,,
Figs,1985,production_quantity,1.018362,megatonnes,380024.0,2.6797307538471253
Lentils,1965,production_quantity,1.017273,megatonnes,1734966.0,0.586335985834881
"Vegetables, leguminous nes",1990,production_quantity,1.017048,megatonnes,195249.0,5.208979303351105
Artichokes,1985,production_quantity,1.016894,megatonnes,111310.0,9.13569310933429
Maté,2017,production_quantity,1.016085,megatonnes,261776.0,3.8815055620072116
Figs,1991,production_quantity,1.015529,megatonnes,336531.0,3.017638791077196
Figs,2004,production_quantity,1.015397,megatonnes,306111.0,3.31708759240929
Maté,2016,production_quantity,1.015327,megatonnes,260870.0,3.8920803465327563
"Fruit, stone nes",2004,production_quantity,1.015131,megatonnes,296987.0,3.418099108715196
"Cashew nuts, with shell",1991,production_quantity,1.014589,megatonnes,1967688.0,0.5156249364736686
"Bastfibres, other",1977,production_quantity,1.013097,megatonnes,1111093.0,0.9118021623752466
Mushrooms and truffles,1976,production_quantity,1.012843,megatonnes,3993.0,253.6546456298522
Mushrooms and truffles,1974,production_quantity,1.012417,megatonnes,3906.0,259.1953405017921
Castor oil seed,1988,production_quantity,1.011344,megatonnes,1529248.0,0.6613341982464583
Coir,1995,production_quantity,1.01119,megatonnes,,
"Bastfibres, other",1984,production_quantity,1.010687,megatonnes,881821.0,1.1461362339976024
Lupins,2009,production_quantity,1.010606,megatonnes,822021.0,1.2294162801193642
Berries nes,2018,production_quantity,1.009912,megatonnes,136874.0,7.378406417581132
"Leeks, other alliaceous vegetables",1986,production_quantity,1.009465,megatonnes,63291.0,15.949582089080597
String beans,1966,production_quantity,1.00697,megatonnes,194124.0,5.187251447528383
Safflower seed,1975,production_quantity,1.006573,megatonnes,1287577.0,0.781757518191145
Lentils,1970,production_quantity,1.006534,megatonnes,1759228.0,0.5721452819077459
"Bastfibres, other",1967,production_quantity,1.006503,megatonnes,1087359.0,0.9256400140156102
Coir,2003,production_quantity,1.00635,megatonnes,,
Sugar crops nes,1972,production_quantity,1.005571,megatonnes,173244.0,5.804362633049341
Avocados,1969,production_quantity,1.005431,megatonnes,107324.0,9.36818418992956
Mushrooms and truffles,1975,production_quantity,1.004897,megatonnes,3874.0,259.3951987609705
Flax fibre and tow,1995,production_quantity,1.004891,megatonnes,625599.0,1.6062861353678635
Oilseeds nes,1969,production_quantity,1.002995,megatonnes,830267.0,1.2080391006748432
Lentils,1968,production_quantity,1.001806,megatonnes,1655226.0,0.6052381970800362
"Anise, badian, fennel, coriander",2014,production_quantity,1.000735,megatonnes,1137852.0,0.8794948727954074
Figs,1974,production_quantity,1.000552,megatonnes,320478.0,3.122061420752751
Lupins,2003,production_quantity,0.99858,megatonnes,1237744.0,0.8067742602670666
"Bastfibres, other",1974,production_quantity,0.998017,megatonnes,1163839.0,0.8575215300398079
Tallowtree seed,2015,production_quantity,0.997715,megatonnes,405244.0,2.462010541797041
Figs,2000,production_quantity,0.997044,megatonnes,277951.0,3.587121471050653
"Hazelnuts, with shell",2017,production_quantity,0.996715,megatonnes,933100.0,1.0681759725645696
Oilseeds nes,1968,production_quantity,0.996179,megatonnes,808417.0,1.2322588466101034
Persimmons,1973,production_quantity,0.995403,megatonnes,168507.0,5.907190799195286
Tallowtree seed,2013,production_quantity,0.995,megatonnes,405000.0,2.45679012345679
"Cherries, sour",1998,production_quantity,0.994937,megatonnes,227090.0,4.381245321238276
String beans,1965,production_quantity,0.994635,megatonnes,184162.0,5.400869886295761
Coir,2005,production_quantity,0.99455,megatonnes,,
Figs,2003,production_quantity,0.993106,megatonnes,304368.0,3.262846291331546
Persimmons,1982,production_quantity,0.992416,megatonnes,185947.0,5.337090676375526
Tallowtree seed,2014,production_quantity,0.992,megatonnes,402000.0,2.4676616915422884
"Cherries, sour",1994,production_quantity,0.991832,megatonnes,238569.0,4.157421961780449
Ginger,1998,production_quantity,0.991687,megatonnes,310796.0,3.1907971788568705
"Chillies and peppers, dry",1961,production_quantity,0.991649,megatonnes,1150425.0,0.8619849186170329
Mushrooms and truffles,1972,production_quantity,0.990938,megatonnes,4113.0,240.9282761974228
Maté,2015,production_quantity,0.990103,megatonnes,263650.0,3.7553688602313673
Persimmons,1961,production_quantity,0.990079,megatonnes,122381.0,8.090136540802902
Sugar crops nes,2014,production_quantity,0.989435,megatonnes,128401.0,7.705820048130466
Persimmons,1969,production_quantity,0.98898,megatonnes,169113.0,5.84804243316599
Kiwi fruit,1992,production_quantity,0.988368,megatonnes,64978.0,15.210809812551942
Chicory roots,2004,production_quantity,0.988096,megatonnes,28228.0,35.00410939492702
"Cherries, sour",1999,production_quantity,0.987603,megatonnes,215940.0,4.573506529591553
Persimmons,1978,production_quantity,0.987547,megatonnes,184202.0,5.361217576356391
Tea,1962,production_quantity,0.98735,megatonnes,1379866.0,0.7155404945117859
"Cherries, sour",1989,production_quantity,0.985895,megatonnes,198865.0,4.957609433535313
Figs,1983,production_quantity,0.985327,megatonnes,293594.0,3.3560869772543036
Tallowtree seed,2012,production_quantity,0.985,megatonnes,406779.0,2.421462268209519
Tea,1961,production_quantity,0.983785,megatonnes,1366126.0,0.7201275724201135
"Bastfibres, other",1975,production_quantity,0.983707,megatonnes,1092005.0,0.9008264614173012
Coir,1997,production_quantity,0.98361,megatonnes,,
Oilseeds nes,1965,production_quantity,0.983324,megatonnes,826026.0,1.1904274199601466
Sugar crops nes,1974,production_quantity,0.983218,megatonnes,176577.0,5.568211035412313
Mushrooms and truffles,1973,production_quantity,0.983146,megatonnes,3844.0,255.761186264308
Figs,1989,production_quantity,0.982412,megatonnes,395274.0,2.48539494123064
Vetches,2007,production_quantity,0.981549,megatonnes,677652.0,1.4484558445927997
"Onions, shallots, green",1962,production_quantity,0.981411,megatonnes,83296.0,11.782210430272762
Flax fibre and tow,1991,production_quantity,0.980724,megatonnes,860526.0,1.1396796842861228
Vetches,2008,production_quantity,0.980626,megatonnes,646156.0,1.5176304174224182
"Bastfibres, other",1983,production_quantity,0.979837,megatonnes,890279.0,1.1005954313198447
"Vegetables, leguminous nes",1985,production_quantity,0.979451,megatonnes,194692.0,5.0307716803977565
Persimmons,1965,production_quantity,0.978915,megatonnes,148491.0,6.592419742610663
Vetches,2015,production_quantity,0.978895,megatonnes,558728.0,1.7520063429790524
"Cow peas, dry",1973,production_quantity,0.978556,megatonnes,4829620.0,0.20261552668739985
"Cow peas, dry",1962,production_quantity,0.978189,megatonnes,2759787.0,0.3544436581518791
Castor oil seed,1983,production_quantity,0.978183,megatonnes,1492425.0,0.6554319312528267
Flax fibre and tow,2008,production_quantity,0.977827,megatonnes,323805.0,3.0198020413520483
"Vegetables, leguminous nes",1989,production_quantity,0.977336,megatonnes,195511.0,4.998879858422288
"Almonds, with shell",1986,production_quantity,0.976832,megatonnes,1378410.0,0.7086657815889322
Figs,1976,production_quantity,0.976656,megatonnes,315447.0,3.0961017223178535
Safflower seed,1977,production_quantity,0.976613,megatonnes,1325835.0,0.736602216716258
Kiwi fruit,1996,production_quantity,0.976191,megatonnes,56948.0,17.14179602444335
"Cherries, sour",2002,production_quantity,0.972333,megatonnes,231307.0,4.203647101038879
"Vegetables, leguminous nes",1991,production_quantity,0.971456,megatonnes,180420.0,5.384414144773307
Coir,1999,production_quantity,0.97099,megatonnes,,
Sugar crops nes,2006,production_quantity,0.9705,megatonnes,122334.0,7.933199274118397
Sugar crops nes,2015,production_quantity,0.968567,megatonnes,121770.0,7.954069146752073
Persimmons,1980,production_quantity,0.968198,megatonnes,154432.0,6.269413075010361
Persimmons,1963,production_quantity,0.965877,megatonnes,127838.0,7.555476462397722
Tallowtree seed,2009,production_quantity,0.965,megatonnes,400000.0,2.4125
Maté,2018,production_quantity,0.964909,megatonnes,260156.0,3.7089630836882486
Lupins,2008,production_quantity,0.964115,megatonnes,980504.0,0.983285126832731
"Vegetables, leguminous nes",1995,production_quantity,0.963806,megatonnes,175519.0,5.491177593308986
Berries nes,2017,production_quantity,0.963675,megatonnes,132428.0,7.276973147672698
Figs,1981,production_quantity,0.96159,megatonnes,290607.0,3.308901712622201
"Hazelnuts, with shell",2006,production_quantity,0.96159,megatonnes,566724.0,1.6967518580473036
Avocados,1968,production_quantity,0.960429,megatonnes,102385.0,9.380563559115105
Figs,1984,production_quantity,0.959221,megatonnes,285536.0,3.3593697467219545
Palm kernels,1967,production_quantity,0.95864,megatonnes,,
Maté,2014,production_quantity,0.95863,megatonnes,265729.0,3.6075475390341287
Figs,1973,production_quantity,0.95804,megatonnes,319074.0,3.0025636686160575
Tallowtree seed,2010,production_quantity,0.957274,megatonnes,397964.0,2.405428631735534
Lentils,1967,production_quantity,0.957159,megatonnes,1713630.0,0.5585563978221669
Oilseeds nes,1967,production_quantity,0.956964,megatonnes,781320.0,1.224804177545692
Areca nuts,2005,production_quantity,0.956756,megatonnes,780707.0,1.2254994511385193
Strawberries,1965,production_quantity,0.956733,megatonnes,117744.0,8.125535059111293
Safflower seed,1988,production_quantity,0.956729,megatonnes,1515881.0,0.6311372726487106
Sugar crops nes,2018,production_quantity,0.955262,megatonnes,118824.0,8.039301824547229
Berries nes,2016,production_quantity,0.954569,megatonnes,135312.0,7.0545775688778525
Oilseeds nes,1966,production_quantity,0.95434,megatonnes,784794.0,1.2160388586049333
Vetches,1981,production_quantity,0.953691,megatonnes,1002220.0,0.9515784957394584
"Cherries, sour",1988,production_quantity,0.953636,megatonnes,197997.0,4.816416410349651
Melonseed,2018,production_quantity,0.953605,megatonnes,1840829.0,0.5180301918320496
"Anise, badian, fennel, coriander",2011,production_quantity,0.95348,megatonnes,1084198.0,0.8794334614157193
Coir,2004,production_quantity,0.95321,megatonnes,,
Melonseed,2017,production_quantity,0.95286,megatonnes,1823729.0,0.522478942869253
"Vegetables, leguminous nes",1994,production_quantity,0.952087,megatonnes,185515.0,5.132129477400749
Chicory roots,2003,production_quantity,0.951901,megatonnes,28873.0,32.968551934333114
Lentils,1963,production_quantity,0.950664,megatonnes,1659219.0,0.572958723351167
Persimmons,1974,production_quantity,0.950249,megatonnes,200753.0,4.733423659920399
Tallowtree seed,2008,production_quantity,0.95,megatonnes,390000.0,2.4358974358974357
Tallowtree seed,2011,production_quantity,0.95,megatonnes,395000.0,2.4050632911392404
"Vegetables, leguminous nes",1993,production_quantity,0.949988,megatonnes,190884.0,4.976781710358123
Safflower seed,2016,production_quantity,0.949336,megatonnes,1173258.0,0.8091451326136281
Vetches,1998,production_quantity,0.949293,megatonnes,1038980.0,0.9136778378794587
Flax fibre and tow,1987,production_quantity,0.9488,megatonnes,1323116.0,0.7170950997493795
Kiwi fruit,1994,production_quantity,0.947498,megatonnes,61443.0,15.420763960093094
String beans,1964,production_quantity,0.947471,megatonnes,182357.0,5.1956930636060035
Chestnut,2001,production_quantity,0.946326,megatonnes,331427.0,2.855307503613164
Sugar crops nes,2013,production_quantity,0.946094,megatonnes,121528.0,7.7849878217365545
Castor oil seed,1982,production_quantity,0.945823,megatonnes,1635567.0,0.5782844726018561
Artichokes,1964,production_quantity,0.945747,megatonnes,114386.0,8.26803105275121
Lentils,1962,production_quantity,0.945263,megatonnes,1639156.0,0.576676655547123
Coir,2000,production_quantity,0.94509,megatonnes,,
Avocados,1967,production_quantity,0.945039,megatonnes,97540.0,9.688732827557924
Vetches,2012,production_quantity,0.945002,megatonnes,659799.0,1.432257399602
Kiwi fruit,1999,production_quantity,0.944581,megatonnes,54347.0,17.38055458442968
"Cashew nuts, with shell",1992,production_quantity,0.94416,megatonnes,1968170.0,0.4797146587947179
Sugar crops nes,2011,production_quantity,0.944122,megatonnes,118105.0,7.993920663816096
Sugar crops nes,2016,production_quantity,0.943013,megatonnes,119909.0,7.864405507509861
String beans,1963,production_quantity,0.94277,megatonnes,173380.0,5.437593724766409
Cashewapple,1986,production_quantity,0.942276,megatonnes,451095.0,2.088863764838892
Lentils,1966,production_quantity,0.941165,megatonnes,1687988.0,0.5575661675319967
Chestnut,2000,production_quantity,0.940911,megatonnes,318651.0,2.9527947503695264
"Cherries, sour",1985,production_quantity,0.940469,megatonnes,211778.0,4.440824825997034
Vetches,2011,production_quantity,0.939899,megatonnes,581561.0,1.616165802039683
Castor oil seed,1986,production_quantity,0.939142,megatonnes,1636832.0,0.5737558894254267
Figs,1982,production_quantity,0.938925,megatonnes,262250.0,3.5802669208770257
Vetches,2016,production_quantity,0.93735,megatonnes,532001.0,1.7619327783218452
"Hazelnuts, with shell",2015,production_quantity,0.937278,megatonnes,647961.0,1.4465037247612125
Nuts nes,2017,production_quantity,0.936338,megatonnes,707505.0,1.3234365834870425
Maté,2002,production_quantity,0.935115,megatonnes,289429.0,3.2308960055834075
Sugar crops nes,2017,production_quantity,0.934679,megatonnes,118287.0,7.901789714846094
Vetches,2018,production_quantity,0.93439,megatonnes,540762.0,1.7279135738088105
"Cow peas, dry",1972,production_quantity,0.934289,megatonnes,4190065.0,0.22297720918410574
Figs,1979,production_quantity,0.934222,megatonnes,304274.0,3.07033134608938
Nuts nes,2018,production_quantity,0.933904,megatonnes,714348.0,1.3073515989405724
String beans,1961,production_quantity,0.933539,megatonnes,174197.0,5.359099180812528
Sugar crops nes,1969,production_quantity,0.933255,megatonnes,164034.0,5.689399758586634
Lentils,1964,production_quantity,0.933217,megatonnes,1707830.0,0.5464343640760497
Vetches,2013,production_quantity,0.932831,megatonnes,553389.0,1.6856695742054866
Safflower seed,1984,production_quantity,0.93227,megatonnes,1287747.0,0.7239543171135324
"Bastfibres, other",1976,production_quantity,0.931706,megatonnes,992740.0,0.9385196526784455
Coir,1998,production_quantity,0.93112,megatonnes,,
Castor oil seed,1981,production_quantity,0.930124,megatonnes,1567602.0,0.593341932454794
"Almonds, with shell",1976,production_quantity,0.930057,megatonnes,1124258.0,0.8272629592139883
Safflower seed,1980,production_quantity,0.929999,megatonnes,1322348.0,0.7032936866845944
Sugar crops nes,2012,production_quantity,0.929217,megatonnes,119926.0,7.748253089405133
Figs,1980,production_quantity,0.928805,megatonnes,302348.0,3.071973355206583
"Walnuts, with shell",1992,production_quantity,0.92841,megatonnes,415963.0,2.2319533227714965
"Vegetables, leguminous nes",1984,production_quantity,0.927622,megatonnes,182081.0,5.0945568181194085
Figs,2001,production_quantity,0.927504,megatonnes,302639.0,3.064720673806086
Nuts nes,2015,production_quantity,0.9264,megatonnes,622118.0,1.4891065682073177
Spices nes,1995,production_quantity,0.92536,megatonnes,677243.0,1.3663633289675936
"Vegetables, leguminous nes",1981,production_quantity,0.925008,megatonnes,181207.0,5.104703460683086
"Bastfibres, other",1972,production_quantity,0.924967,megatonnes,1086874.0,0.8510342505202995
"Hazelnuts, with shell",2012,production_quantity,0.924338,megatonnes,601850.0,1.5358278640857357
"Anise, badian, fennel, coriander",2012,production_quantity,0.924025,megatonnes,1041163.0,0.8874931206737081
Persimmons,1977,production_quantity,0.923321,megatonnes,199491.0,4.6283842378854185
Vetches,2014,production_quantity,0.921161,megatonnes,543829.0,1.6938431014160702
Nuts nes,2016,production_quantity,0.920332,megatonnes,694873.0,1.324460728795046
Chicory roots,1999,production_quantity,0.92004,megatonnes,29824.0,30.848980686695278
Tallowtree seed,2007,production_quantity,0.92,megatonnes,385548.0,2.386213908514634
"Almonds, with shell",1980,production_quantity,0.919655,megatonnes,1221982.0,0.7525929187172969
"Walnuts, with shell",1989,production_quantity,0.919535,megatonnes,409058.0,2.247933055948056
Persimmons,1981,production_quantity,0.919207,megatonnes,160427.0,5.729752473087448
"Walnuts, with shell",1991,production_quantity,0.919163,megatonnes,413321.0,2.2238478083620237
Flax fibre and tow,1988,production_quantity,0.919099,megatonnes,1299273.0,0.7073948277228881
Sugar crops nes,2005,production_quantity,0.9187,megatonnes,120311.0,7.6360432545652515
Oilseeds nes,1976,production_quantity,0.918299,megatonnes,953265.0,0.9633197484435073
Areca nuts,2004,production_quantity,0.916245,megatonnes,699598.0,1.3096735553846637
Kiwi fruit,1995,production_quantity,0.915866,megatonnes,59553.0,15.379006934999076
Coir,2001,production_quantity,0.91559,megatonnes,,
Melonseed,2015,production_quantity,0.913918,megatonnes,1936902.0,0.4718452456551751
Kiwi fruit,1998,production_quantity,0.913542,megatonnes,53901.0,16.94851672510714
Triticale,1986,production_quantity,0.913235,megatonnes,364081.0,2.5083291904823377
Melonseed,2016,production_quantity,0.913109,megatonnes,1808534.0,0.5048890427274245
Strawberries,1964,production_quantity,0.912792,megatonnes,91306.0,9.997064815017634
"Bastfibres, other",1982,production_quantity,0.9122,megatonnes,885171.0,1.0305353428885493
Melonseed,2014,production_quantity,0.911827,megatonnes,1596107.0,0.5712818752126267
Persimmons,1970,production_quantity,0.911635,megatonnes,188611.0,4.833413745751838
Sugar crops nes,1973,production_quantity,0.911527,megatonnes,149679.0,6.089879007743237
Persimmons,1979,production_quantity,0.910503,megatonnes,143194.0,6.35852759193821
Castor oil seed,1967,production_quantity,0.910283,megatonnes,1485946.0,0.6125949395200094
Vetches,1979,production_quantity,0.909989,megatonnes,1010904.0,0.9001735080680262
Persimmons,1975,production_quantity,0.908607,megatonnes,188062.0,4.831422615945805
Flax fibre and tow,2007,production_quantity,0.908006,megatonnes,336918.0,2.695035587294238
Sugar crops nes,2007,production_quantity,0.90772,megatonnes,123944.0,7.323630026463564
"Anise, badian, fennel, coriander",2013,production_quantity,0.907375,megatonnes,1000635.0,0.9067991825191004
Vetches,2017,production_quantity,0.907337,megatonnes,554548.0,1.636173965103111
Persimmons,1972,production_quantity,0.907292,megatonnes,181623.0,4.995468635580296
Ginger,1997,production_quantity,0.906852,megatonnes,299306.0,3.0298490508041938
Nuts nes,2014,production_quantity,0.90564,megatonnes,589571.0,1.5360999777804538
"Almonds, with shell",1978,production_quantity,0.904525,megatonnes,1154579.0,0.7834240879142961
Coir,2002,production_quantity,0.90408,megatonnes,,
Kiwi fruit,1993,production_quantity,0.903988,megatonnes,60468.0,14.94985777601376
Chicory roots,2005,production_quantity,0.903703,megatonnes,27338.0,33.05666105786817
Safflower seed,1971,production_quantity,0.902395,megatonnes,1119143.0,0.8063268054216486
Kiwi fruit,1997,production_quantity,0.902199,megatonnes,54758.0,16.476113079367398
Vetches,1999,production_quantity,0.90167,megatonnes,1043493.0,0.8640882114206804
"Cherries, sour",1987,production_quantity,0.900293,megatonnes,188914.0,4.765623511227331
Sugar crops nes,2010,production_quantity,0.900118,megatonnes,107045.0,8.408781353636321
Tallowtree seed,2006,production_quantity,0.9,megatonnes,379765.0,2.3698866404223664
Sugar crops nes,2009,production_quantity,0.8998659999999999,megatonnes,114145.0,7.883534101362303
Persimmons,1976,production_quantity,0.8996860000000001,megatonnes,198338.0,4.536125200415453
"Bastfibres, other",1969,production_quantity,0.898993,megatonnes,1056889.0,0.8506030434605716
"Bastfibres, other",1970,production_quantity,0.897543,megatonnes,1079092.0,0.8317576258558121
Safflower seed,1985,production_quantity,0.8952180000000001,megatonnes,1391501.0,0.6433470044218438
"Bastfibres, other",1971,production_quantity,0.894136,megatonnes,1074591.0,0.8320709925916
String beans,1962,production_quantity,0.8937430000000001,megatonnes,168487.0,5.304522010600225
"Walnuts, with shell",1990,production_quantity,0.890515,megatonnes,410133.0,2.1712834617063246
Castor oil seed,1968,production_quantity,0.8903620000000001,megatonnes,1454520.0,0.6121345873552788
Tallowtree seed,2005,production_quantity,0.89,megatonnes,380000.0,2.3421052631578947
Figs,1977,production_quantity,0.889991,megatonnes,306319.0,2.9054384481537223
Chestnut,1999,production_quantity,0.8864770000000001,megatonnes,318358.0,2.7845287380873107
Pistachios,2014,production_quantity,0.8859389999999999,megatonnes,618901.0,1.43147126923369
"Bastfibres, other",1990,production_quantity,0.885343,megatonnes,664733.0,1.3318776110107367
Sugar crops nes,1968,production_quantity,0.8851,megatonnes,160400.0,5.518079800498753
Avocados,1966,production_quantity,0.8845379999999999,megatonnes,93189.0,9.491871358207513
Melonseed,2012,production_quantity,0.8819520000000001,megatonnes,1846734.0,0.4775739223948875
Sugar crops nes,2003,production_quantity,0.8793,megatonnes,117492.0,7.483913798386273
"Cherries, sour",1983,production_quantity,0.8786360000000001,megatonnes,89769.0,9.787744098742328
