Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2006","2006","hg/An","123","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2007","2007","hg/An","126","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2008","2008","hg/An","126","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2009","2009","hg/An","123","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2010","2010","hg/An","123","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2011","2011","hg/An","122","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2012","2012","hg/An","123","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2013","2013","hg/An","124","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2014","2014","hg/An","119","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2015","2015","hg/An","119","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2016","2016","hg/An","119","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2017","2017","hg/An","127","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2018","2018","hg/An","125","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2019","2019","hg/An","125","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2020","2020","hg/An","124","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1961","1961","hg/An","658","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1962","1962","hg/An","650","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1963","1963","hg/An","639","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1964","1964","hg/An","632","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1965","1965","hg/An","636","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1966","1966","hg/An","639","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1967","1967","hg/An","644","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1968","1968","hg/An","650","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1969","1969","hg/An","658","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1970","1970","hg/An","666","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1971","1971","hg/An","662","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1972","1972","hg/An","658","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1973","1973","hg/An","658","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1974","1974","hg/An","673","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1975","1975","hg/An","664","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1976","1976","hg/An","656","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1977","1977","hg/An","668","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1978","1978","hg/An","686","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1979","1979","hg/An","694","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1980","1980","hg/An","697","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1981","1981","hg/An","708","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1982","1982","hg/An","715","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1983","1983","hg/An","720","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1984","1984","hg/An","727","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1985","1985","hg/An","736","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1986","1986","hg/An","726","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1987","1987","hg/An","741","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1988","1988","hg/An","757","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1989","1989","hg/An","754","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1990","1990","hg/An","760","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1991","1991","hg/An","770","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1992","1992","hg/An","775","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1993","1993","hg/An","784","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1994","1994","hg/An","799","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1995","1995","hg/An","839","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1996","1996","hg/An","793","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1997","1997","hg/An","834","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1998","1998","hg/An","842","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","1999","1999","hg/An","834","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2000","2000","hg/An","817","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2001","2001","hg/An","824","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2002","2002","hg/An","822","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2003","2003","hg/An","816","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2004","2004","hg/An","815","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2005","2005","hg/An","823","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2006","2006","hg/An","818","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2007","2007","hg/An","785","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2008","2008","hg/An","797","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2009","2009","hg/An","804","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2010","2010","hg/An","788","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2011","2011","hg/An","790","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2012","2012","hg/An","792","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2013","2013","hg/An","793","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","hg/An","798","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2015","2015","hg/An","804","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2016","2016","hg/An","802","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2017","2017","hg/An","804","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2018","2018","hg/An","810","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2019","2019","hg/An","816","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2020","2020","hg/An","727","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1961","1961","hg/An","149","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1962","1962","hg/An","148","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1963","1963","hg/An","146","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1964","1964","hg/An","145","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1965","1965","hg/An","147","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1966","1966","hg/An","145","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1967","1967","hg/An","149","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1968","1968","hg/An","150","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1969","1969","hg/An","150","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1970","1970","hg/An","151","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1971","1971","hg/An","151","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1972","1972","hg/An","152","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1973","1973","hg/An","149","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1974","1974","hg/An","148","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1975","1975","hg/An","146","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1976","1976","hg/An","149","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1977","1977","hg/An","148","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1978","1978","hg/An","148","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1979","1979","hg/An","149","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1980","1980","hg/An","147","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1981","1981","hg/An","146","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1982","1982","hg/An","146","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1983","1983","hg/An","147","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1984","1984","hg/An","147","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1985","1985","hg/An","147","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1986","1986","hg/An","148","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1987","1987","hg/An","147","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1988","1988","hg/An","151","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1989","1989","hg/An","150","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1990","1990","hg/An","151","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1991","1991","hg/An","149","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1992","1992","hg/An","149","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1993","1993","hg/An","150","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1994","1994","hg/An","150","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1995","1995","hg/An","147","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1996","1996","hg/An","148","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1997","1997","hg/An","150","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1998","1998","hg/An","153","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","1999","1999","hg/An","153","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2000","2000","hg/An","152","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2001","2001","hg/An","153","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2002","2002","hg/An","149","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2003","2003","hg/An","150","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2004","2004","hg/An","153","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2005","2005","hg/An","154","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2006","2006","hg/An","154","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2007","2007","hg/An","157","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2008","2008","hg/An","158","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2009","2009","hg/An","161","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2010","2010","hg/An","162","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2011","2011","hg/An","165","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2012","2012","hg/An","163","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2013","2013","hg/An","163","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2014","2014","hg/An","162","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2015","2015","hg/An","165","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2016","2016","hg/An","170","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2017","2017","hg/An","166","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2018","2018","hg/An","165","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2019","2019","hg/An","164","E","Estimated value"
"QCL","Crops and livestock products","001","World","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2020","2020","hg/An","167","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1961","1961","0.1g/An","63415","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1962","1962","0.1g/An","62835","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1963","1963","0.1g/An","62960","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1964","1964","0.1g/An","63775","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1965","1965","0.1g/An","62993","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1966","1966","0.1g/An","63364","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1967","1967","0.1g/An","64252","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1968","1968","0.1g/An","63580","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1969","1969","0.1g/An","63858","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1970","1970","0.1g/An","62890","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1971","1971","0.1g/An","62035","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1972","1972","0.1g/An","61622","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1973","1973","0.1g/An","59970","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1974","1974","0.1g/An","58520","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1975","1975","0.1g/An","57897","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1976","1976","0.1g/An","58889","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1977","1977","0.1g/An","58961","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1978","1978","0.1g/An","58924","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1979","1979","0.1g/An","57700","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1980","1980","0.1g/An","58652","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1981","1981","0.1g/An","60380","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1982","1982","0.1g/An","60563","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1983","1983","0.1g/An","61088","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1984","1984","0.1g/An","62400","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1985","1985","0.1g/An","62323","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1986","1986","0.1g/An","62830","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1987","1987","0.1g/An","63000","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1988","1988","0.1g/An","65029","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1989","1989","0.1g/An","65827","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1990","1990","0.1g/An","66203","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1991","1991","0.1g/An","60985","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1992","1992","0.1g/An","62774","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1993","1993","0.1g/An","63938","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1994","1994","0.1g/An","64610","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1995","1995","0.1g/An","65060","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1996","1996","0.1g/An","66848","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1997","1997","0.1g/An","67916","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1998","1998","0.1g/An","69031","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","1999","1999","0.1g/An","70348","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2000","2000","0.1g/An","78635","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2001","2001","0.1g/An","81209","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2002","2002","0.1g/An","83557","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2003","2003","0.1g/An","82631","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2004","2004","0.1g/An","83655","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2005","2005","0.1g/An","84880","E","Estimated value"
"QCL","Crops and livestock products","001","World","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2006","2006","0.1g/An","85521","E","Estimated value"
