,region,year,consumption_exajoules
1379,Other Northern Africa,1977,0.22678031140815597
1380,Other Southern Africa,1977,0.002140117492168183
1381,Total Africa,1977,2.5239746619404473
1382,,1977,
1383,Australia,1977,1.3413627270000001
1384,Bangladesh,1977,0.052282102
1385,China,1977,3.4957501709999996
1386,China Hong Kong SAR,1977,0.252728606
1387,India,1977,1.134158528
1388,Indonesia,1977,0.593848263
1389,Japan,1977,10.869295023
1390,Malaysia,1977,0.23452896532558143
1391,New Zealand,1977,0.1928566235098827
1392,Pakistan,1977,0.183790585
1393,Philippines,1977,0.463366987
1394,Singapore,1977,0.36836688500000003
1395,South Korea,1977,0.804995906
1396,Sri Lanka,1977,0.0363056027
1397,Taiwan,1977,0.640774982
1398,Thailand,1977,0.419328417
1399,Vietnam,1977,0.03432119043433933
1400,Other Asia Pacific,1977,0.22023603164282998
1401,Total Asia Pacific,1977,21.338297595612627
1402,,1977,
1403,Total World,1977,126.7725481994161
1404,,1978,
1405,Canada,1978,3.7980150420000007
1406,Mexico,1978,1.8166299867740463
1407,US,1978,37.680827953374354
1408,Total North America,1978,43.295472982148404
1409,,1978,
1410,Argentina,1978,1.048424516
1411,Brazil,1978,2.244438508
1412,Chile,1978,0.22448565600000003
1413,Colombia,1978,0.31429286799999995
1414,Ecuador,1978,0.09422183600000002
1415,Peru,1978,0.25233718800000005
1416,Trinidad & Tobago,1978,0.11549790800000001
1417,Venezuela,1978,0.6844538247692781
1418,Central America,1978,0.2865522741782126
1419,Other Caribbean,1978,1.2216149359616406
1420,Other South America,1978,0.19749308560445447
1421,Total S. & Cent. America,1978,6.683812600513585
1422,,1978,
1423,Austria,1978,0.509650909
1424,Belgium,1978,1.188181878
1425,Bulgaria,1978,0.564472263
1426,Croatia,1978,
1427,Cyprus,1978,0.036160147000000004
1428,Czech Republic,1978,0.5196724939999999
1429,Denmark,1978,0.7110761560000002
1430,Estonia,1978,
1431,Finland,1978,0.536801955
1432,France,1978,5.097789227999999
1433,Germany,1978,6.805001186000001
1434,Greece,1978,0.49837206599999995
1435,Hungary,1978,0.529967192
1436,Iceland,1978,0.027743776000000005
1437,Ireland,1978,0.258816792
1438,Italy,1978,4.2720324640000005
1439,Latvia,1978,
1440,Lithuania,1978,
1441,Luxembourg,1978,0.060299883
1442,Netherlands,1978,1.6386603809378069
1443,North Macedonia,1978,
1444,Norway,1978,0.41996279100000006
1445,Poland,1978,0.728365927
1446,Portugal,1978,0.3144658407880001
1447,Romania,1978,0.784352562
1448,Slovakia,1978,0.29872288700000005
1449,Slovenia,1978,
1450,Spain,1978,1.98463836
1451,Sweden,1978,1.4006217617329662
1452,Switzerland,1978,0.5789490140000001
1453,Turkey,1978,0.7238683539999999
1454,Ukraine,1978,
1455,United Kingdom,1978,4.043731323
1456,Other Europe,1978,0.7502283491889998
1457,Total Europe,1978,35.28260593964778
1458,,1978,
1459,Azerbaijan,1978,
1460,Belarus,1978,
1461,Kazakhstan,1978,
1462,Russian Federation,1978,
1463,Turkmenistan,1978,
1464,USSR,1978,16.880779465970733
1465,Uzbekistan,1978,
1466,Other CIS,1978,0.0
1467,Total CIS,1978,16.880779465970733
1468,,1978,
1469,Iran,1978,1.2387708360469885
1470,Iraq,1978,0.18018452865874615
1471,Israel,1978,0.289934079
1472,Kuwait,1978,0.18497480300000002
1473,Oman,1978,0.049021025
1474,Qatar,1978,0.017354917999999997
1475,Saudi Arabia,1978,1.19305522811823
1476,United Arab Emirates,1978,0.06556864000000001
1477,Other Middle East,1978,0.4685138164990803
1478,Total Middle East,1978,3.687377874323045
1479,,1978,
1480,Algeria,1978,0.196588601
1481,Egypt,1978,0.4561129789999999
1482,Morocco,1978,0.159862636
1483,South Africa,1978,0.532142595
1484,Eastern Africa,1978,0.37781033691065585
1485,Middle Africa,1978,0.15996746619503474
1486,Western Africa,1978,0.5236733497520056
1487,Other Northern Africa,1978,0.24866314394338396
1488,Other Southern Africa,1978,0.002532120250221792
1489,Total Africa,1978,2.6573532280513015
1490,,1978,
1491,Australia,1978,1.3511304582484691
1492,Bangladesh,1978,0.05565643700000001
1493,China,1978,3.87589276
1494,China Hong Kong SAR,1978,0.26265133300000004
1495,India,1978,1.2325482580000002
1496,Indonesia,1978,0.6553937930000001
1497,Japan,1978,11.243372670000001
1498,Malaysia,1978,0.25398920274418607
1499,New Zealand,1978,0.18475980787014373
1500,Pakistan,1978,0.193915967
1501,Philippines,1978,0.47785751000000004
1502,Singapore,1978,0.379152141
1503,South Korea,1978,0.9205124720000001
1504,Sri Lanka,1978,0.042232685279999994
1505,Taiwan,1978,0.750932373
1506,Thailand,1978,0.47000806500000003
1507,Vietnam,1978,0.041606774820356573
1508,Other Asia Pacific,1978,0.2537408602216929
1509,Total Asia Pacific,1978,22.645353568184852
1510,,1978,
1511,Total World,1978,131.13275565883973
1512,,1979,
1513,Canada,1979,3.954854518
1514,Mexico,1979,1.949552318469551
1515,US,1979,36.890951547018936
1516,Total North America,1979,42.795358383488484
1517,,1979,
1518,Argentina,1979,1.108975094
1519,Brazil,1979,2.3585001660000002
1520,Chile,1979,0.22656825399999997
1521,Colombia,1979,0.33332012399999994
1522,Ecuador,1979,0.10034464899999998
1523,Peru,1979,0.263129943
1524,Trinidad & Tobago,1979,0.08890036300000001
1525,Venezuela,1979,0.7343773455263101
1526,Central America,1979,0.2866490445939367
1527,Other Caribbean,1979,1.2587481436952297
1528,Other South America,1979,0.20795569852450302
1529,Total S. & Cent. America,1979,6.967468825339981
1530,,1979,
1531,Austria,1979,0.5306715389999999
1532,Belgium,1979,1.180862454
1533,Bulgaria,1979,0.581615747
1534,Croatia,1979,
1535,Cyprus,1979,0.0366942
1536,Czech Republic,1979,0.528155441
1537,Denmark,1979,0.6801758840000001
1538,Estonia,1979,
1539,Finland,1979,0.5683781770000002
1540,France,1979,5.0711113260000005
1541,Germany,1979,7.019830766
1542,Greece,1979,0.527131649
1543,Hungary,1979,0.4993552950000001
1544,Iceland,1979,0.026937947
1545,Ireland,1979,0.271662673
1546,Italy,1979,4.413400423000001
1547,Latvia,1979,
1548,Lithuania,1979,
1549,Luxembourg,1979,0.05589078100000001
1550,Netherlands,1979,1.7655905207129834
1551,North Macedonia,1979,
1552,Norway,1979,0.41764994100000014
1553,Poland,1979,0.7426704519999999
1554,Portugal,1979,0.336346310958
1555,Romania,1979,0.834346056
1556,Slovakia,1979,0.30360539799999997
1557,Slovenia,1979,
1558,Spain,1979,2.1035039220000002
1559,Sweden,1979,1.5078472007695742
1560,Switzerland,1979,0.554891039
1561,Turkey,1979,0.644736647
1562,Ukraine,1979,
1563,United Kingdom,1979,4.08000919
1564,Other Europe,1979,0.8043469599930001
1565,Total Europe,1979,36.087417939433564
1566,,1979,
1567,Azerbaijan,1979,
1568,Belarus,1979,
1569,Kazakhstan,1979,
1570,Russian Federation,1979,
1571,Turkmenistan,1979,
1572,USSR,1979,17.176836854844133
1573,Uzbekistan,1979,
1574,Other CIS,1979,0.0
1575,Total CIS,1979,17.176836854844133
1576,,1979,
1577,Iran,1979,1.3023828287484003
1578,Iraq,1979,0.2171847458840871
1579,Israel,1979,0.318031313
1580,Kuwait,1979,0.206664075
1581,Oman,1979,0.050701417
1582,Qatar,1979,0.018789718
1583,Saudi Arabia,1979,1.4422618324442968
1584,United Arab Emirates,1979,0.0894981
1585,Other Middle East,1979,0.5432438215051202
1586,Total Middle East,1979,4.188757851581904
1587,,1979,
1588,Algeria,1979,0.235147022
1589,Egypt,1979,0.500182112
1590,Morocco,1979,0.18130102800000003
1591,South Africa,1979,0.504323569
1592,Eastern Africa,1979,0.3849683965667162
1593,Middle Africa,1979,0.16331197850121493
1594,Western Africa,1979,0.5906393328865572
1595,Other Northern Africa,1979,0.271193697617126
1596,Other Southern Africa,1979,0.0026053975421887108
1597,Total Africa,1979,2.8336725341138025
1598,,1979,
1599,Australia,1979,1.374507235712786
1600,Bangladesh,1979,0.061604412
1601,China,1979,3.88547828
1602,China Hong Kong SAR,1979,0.26897918100000007
1603,India,1979,1.330101921
1604,Indonesia,1979,0.7148480940000002
1605,Japan,1979,11.364265878000003
1606,Malaysia,1979,0.3085052615813954
1607,New Zealand,1979,0.18655184025544186
1608,Pakistan,1979,0.20715706499999997
1609,Philippines,1979,0.49309419900000007
1610,Singapore,1979,0.40437172300000007
1611,South Korea,1979,1.035663376
1612,Sri Lanka,1979,0.043449877240000004
1613,Taiwan,1979,0.7545236350000002
1614,Thailand,1979,0.476170497
1615,Vietnam,1979,0.048075589150751566
1616,Other Asia Pacific,1979,0.27976899285597345
1617,Total Asia Pacific,1979,23.23711705779635
1618,,1979,
1619,Total World,1979,133.2866294465982
1620,,1980,
1621,Canada,1980,3.8938535610000002
1622,Mexico,1980,2.1732098126909505
1623,US,1980,34.18009973542216
1624,Total North America,1980,40.24716310911311
1625,,1980,
1626,Argentina,1980,1.0377299720000002
1627,Brazil,1980,2.2775403880000007
1628,Chile,1980,0.22930841400000002
1629,Colombia,1980,0.31830043748317405
1630,Ecuador,1980,0.128704224
1631,Peru,1980,0.28350784500000004
1632,Trinidad & Tobago,1980,0.070325117
1633,Venezuela,1980,0.8889399451358377
1634,Central America,1980,0.2693013085596096
1635,Other Caribbean,1980,1.4221172962684576
1636,Other South America,1980,0.20266810769336419
1637,Total S. & Cent. America,1980,7.128443055140444
1638,,1980,
1639,Austria,1980,0.5179948160000001
1640,Belgium,1980,1.09142165
1641,Bulgaria,1980,0.594073875
1642,Croatia,1980,
1643,Cyprus,1980,0.037003194
1644,Czech Republic,1980,0.491203917
1645,Denmark,1980,0.5807925700000001
1646,Estonia,1980,
1647,Finland,1980,0.5473049190000001
1648,France,1980,4.712449064000001
1649,Germany,1980,6.351637798
1650,Greece,1980,0.5219020409999999
1651,Hungary,1980,0.4854265660000001
1652,Iceland,1980,0.025063743999999995
1653,Ireland,1980,0.24469808200000004
1654,Italy,1980,4.189972492999999
1655,Latvia,1980,
1656,Lithuania,1980,
1657,Luxembourg,1980,0.04675762600000001
1658,Netherlands,1980,1.6512316719859237
1659,North Macedonia,1980,
1660,Norway,1980,0.40350419000000004
1661,Poland,1980,0.7334964939999998
1662,Portugal,1980,0.360046014204
1663,Romania,1980,0.7898089290000001
1664,Slovakia,1980,0.28236014600000003
1665,Slovenia,1980,
1666,Spain,1980,2.2272061169999997
1667,Sweden,1980,1.330654203960874
1668,Switzerland,1980,0.5544716510000001
1669,Turkey,1980,0.6577260450000001
1670,Ukraine,1980,
1671,United Kingdom,1980,3.488846264
1672,Other Europe,1980,0.7383415635010001
1673,Total Europe,1980,33.6553956446518
1674,,1980,
1675,Azerbaijan,1980,
1676,Belarus,1980,
1677,Kazakhstan,1980,
1678,Russian Federation,1980,
1679,Turkmenistan,1980,
1680,USSR,1980,18.00612622547926
1681,Uzbekistan,1980,
1682,Other CIS,1980,0.0
1683,Total CIS,1980,18.00612622547926
1684,,1980,
1685,Iran,1980,1.1985909808842528
1686,Iraq,1980,0.2914193075167981
1687,Israel,1980,0.340250296
1688,Kuwait,1980,0.177956918
1689,Oman,1980,0.038151145
1690,Qatar,1980,0.030686771
1691,Saudi Arabia,1980,1.1792279935623722
1692,United Arab Emirates,1980,0.217113221
1693,Other Middle East,1980,0.5343201812525582
1694,Total Middle East,1980,4.007716814215981
1695,,1980,
1696,Algeria,1980,0.23832874800000006
1697,Egypt,1980,0.560338428
1698,Morocco,1980,0.18368049700000003
1699,South Africa,1980,0.5186597860000001
1700,Eastern Africa,1980,0.3988878963065884
1701,Middle Africa,1980,0.16301792968096715
1702,Western Africa,1980,0.6283487460704313
1703,Other Northern Africa,1980,0.3045473893316096
1704,Other Southern Africa,1980,0.0025408273838214484
1705,Total Africa,1980,2.998350247773417
1706,,1980,
1707,Australia,1980,1.3182663473326646
1708,Bangladesh,1980,0.06944761
1709,China,1980,3.642195796573194
1710,China Hong Kong SAR,1980,0.27494123200000004
1711,India,1980,1.3565382360000002
1712,Indonesia,1980,0.7998960540000002
1713,Japan,1980,10.217099688000001
1714,Malaysia,1980,0.34882274713953487
1715,New Zealand,1980,0.17915721862134842
1716,Pakistan,1980,0.21636879100000003
1717,Philippines,1980,0.4623996449999999
1718,Singapore,1980,0.40153147800000005
1719,South Korea,1980,1.025937154
1720,Sri Lanka,1980,0.043802612170000005
1721,Taiwan,1980,0.7839656570000001
1722,Thailand,1980,0.49564499700000003
1723,Vietnam,1980,0.08389153755912138
1724,Other Asia Pacific,1980,0.31483612904127745
1725,Total Asia Pacific,1980,22.03474293043714
1726,,1980,
1727,Total World,1980,128.07793802681118
1728,,1981,
1729,Canada,1981,3.6433331
1730,Mexico,1981,2.3790979718059195
1731,US,1981,31.89098295934244
1732,Total North America,1981,37.91341403114836
1733,,1981,
1734,Argentina,1981,0.9620413659999999
1735,Brazil,1981,2.172989371
1736,Chile,1981,0.23685230100000002
1737,Colombia,1981,0.3260939800446219
1738,Ecuador,1981,0.143858598
1739,Peru,1981,0.289392201
1740,Trinidad & Tobago,1981,0.069698216
1741,Venezuela,1981,0.9418984905866007
1742,Central America,1981,0.2671913368194307
1743,Other Caribbean,1981,1.4364149311843337
1744,Other South America,1981,0.19470763852433035
1745,Total S. & Cent. America,1981,7.041138430159316
1746,,1981,
1747,Austria,1981,0.470271189
1748,Belgium,1981,1.000371434
1749,Bulgaria,1981,0.5295090550000001
1750,Croatia,1981,
1751,Cyprus,1981,0.035482297
1752,Czech Republic,1981,0.48438921600000007
1753,Denmark,1981,0.547082442
1754,Estonia,1981,
1755,Finland,1981,0.5235069410000001
1756,France,1981,4.254253842000001
1757,Germany,1981,5.764983849999999
1758,Greece,1981,0.5070311399999999
1759,Hungary,1981,0.46383314300000006
1760,Iceland,1981,0.024462948999999998
1761,Ireland,1981,0.217383442
1762,Italy,1981,4.09944503
1763,Latvia,1981,
1764,Lithuania,1981,
1765,Luxembourg,1981,0.044934756
1766,Netherlands,1981,1.5367245980118167
1767,North Macedonia,1981,
1768,Norway,1981,0.375060629
1769,Poland,1981,0.687730115
1770,Portugal,1981,0.38163986697299995
1771,Romania,1981,0.708018624
1772,Slovakia,1981,0.278444272
1773,Slovenia,1981,
1774,Spain,1981,2.15654011
1775,Sweden,1981,1.1968480352028075
1776,Switzerland,1981,0.513087764
1777,Turkey,1981,0.6481051919999999
1778,Ukraine,1981,
1779,United Kingdom,1981,3.23017229
1780,Other Europe,1981,0.680492315642
1781,Total Europe,1981,31.35980453782963
1782,,1981,
1783,Azerbaijan,1981,
1784,Belarus,1981,
1785,Kazakhstan,1981,
1786,Russian Federation,1981,
1787,Turkmenistan,1981,
1788,USSR,1981,18.163119092077416
1789,Uzbekistan,1981,
1790,Other CIS,1981,0.0
1791,Total CIS,1981,18.163119092077416
1792,,1981,
1793,Iran,1981,1.190461862307432
1794,Iraq,1981,0.3126317994716834
1795,Israel,1981,0.34617487900000005
1796,Kuwait,1981,0.241528547
1797,Oman,1981,0.037485351
1798,Qatar,1981,0.033492197
1799,Saudi Arabia,1981,1.4167827252758391
1800,United Arab Emirates,1981,0.23758174600000004
1801,Other Middle East,1981,0.5728863612941104
1802,Total Middle East,1981,4.3890254683490655
1803,,1981,
1804,Algeria,1981,0.25676306200000004
1805,Egypt,1981,0.644970931
1806,Morocco,1981,0.18063705300000002
1807,South Africa,1981,0.5620125770000002
1808,Eastern Africa,1981,0.38669159034809414
1809,Middle Africa,1981,0.17319593175580505
1810,Western Africa,1981,0.637013939530454
1811,Other Northern Africa,1981,0.3404146331940915
1812,Other Southern Africa,1981,0.009258514232499532
1813,Total Africa,1981,3.1909582320609444
1814,,1981,
1815,Australia,1981,1.2756359737358272
1816,Bangladesh,1981,0.07161458899999999
1817,China,1981,3.4574629764602194
1818,China Hong Kong SAR,1981,0.29160769899999994
1819,India,1981,1.4603590230000003
1820,Indonesia,1981,0.8930167800000001
1821,Japan,1981,9.661495068999999
1822,Malaysia,1981,0.37215624851162793
1823,New Zealand,1981,0.169548216602699
1824,Pakistan,1981,0.229632101
1825,Philippines,1981,0.43466194999999996
1826,Singapore,1981,0.46190232800000003
1827,South Korea,1981,1.015728403
1828,Sri Lanka,1981,0.051705110610000014
1829,Taiwan,1981,0.6901570400000001
1830,Thailand,1981,0.473050333
1831,Vietnam,1981,0.07298853540266717
1832,Other Asia Pacific,1981,0.32486781194569164
1833,Total Asia Pacific,1981,21.40759018826873
1834,,1981,
1835,Total World,1981,123.46504997989348
1836,,1982,
1837,Canada,1982,3.2659357250000007
1838,Mexico,1982,2.4633839751172455
1839,US,1982,30.194698859879097
1840,Total North America,1982,35.92401855999634
1841,,1982,
1842,Argentina,1982,0.922755709
1843,Brazil,1982,2.202736441
1844,Chile,1982,0.210145613
1845,Colombia,1982,0.33456470201311145
1846,Ecuador,1982,0.157112792
1847,Peru,1982,0.28218391200000004
1848,Trinidad & Tobago,1982,0.077309659
1849,Venezuela,1982,0.9309031120587311
1850,Central America,1982,0.2673379428835826
1851,Other Caribbean,1982,1.2462384153378818
1852,Other South America,1982,0.18298276855750376
1853,Total S. & Cent. America,1982,6.814271066850809
1854,,1982,
1855,Austria,1982,0.44604284800000005
1856,Belgium,1982,0.9472496170000001
1857,Bulgaria,1982,0.5131147500000001
1858,Croatia,1982,
1859,Cyprus,1982,0.042529650999999995
1860,Czech Republic,1982,0.4436772260000001
1861,Denmark,1982,0.471304441
1862,Estonia,1982,
1863,Finland,1982,0.484560277
1864,France,1982,3.9398266440000005
1865,Germany,1982,5.449887267000001
1866,Greece,1982,0.509438868
1867,Hungary,1982,0.4393804600000001
1868,Iceland,1982,0.02235602
1869,Ireland,1982,0.190288497
1870,Italy,1982,3.892702790000001
1871,Latvia,1982,
1872,Lithuania,1982,
1873,Luxembourg,1982,0.044447520000000004
1874,Netherlands,1982,1.3430437397453978
1875,North Macedonia,1982,
1876,Norway,1982,0.36040417099999994
1877,Poland,1982,0.6493574190000001
1878,Portugal,1982,0.3996387929210001
1879,Romania,1982,0.697507973
1880,Slovakia,1982,0.2550527
1881,Slovenia,1982,
1882,Spain,1982,2.038633106
1883,Sweden,1982,1.1126447477798798
1884,Switzerland,1982,0.4847674660000001
1885,Turkey,1982,0.6936403290000002
1886,Ukraine,1982,
1887,United Kingdom,1982,3.267356918
1888,Other Europe,1982,0.696686232408
1889,Total Europe,1982,29.83554047085428
1890,,1982,
1891,Azerbaijan,1982,
1892,Belarus,1982,
1893,Kazakhstan,1982,
1894,Russian Federation,1982,
1895,Turkmenistan,1982,
1896,USSR,1982,18.030522445981134
1897,Uzbekistan,1982,
1898,Other CIS,1982,0.0
1899,Total CIS,1982,18.030522445981134
1900,,1982,
1901,Iran,1982,1.2962424909927428
1902,Iraq,1982,0.325823117558323
1903,Israel,1982,0.33521542800000004
1904,Kuwait,1982,0.27611697700000004
1905,Oman,1982,0.055980898
1906,Qatar,1982,0.04689691000000001
1907,Saudi Arabia,1982,1.5768599494446227
1908,United Arab Emirates,1982,0.263881183
1909,Other Middle East,1982,0.6453301125698769
1910,Total Middle East,1982,4.822347066565565
1911,,1982,
1912,Algeria,1982,0.27206430400000003
1913,Egypt,1982,0.7334977469999999
1914,Morocco,1982,0.190121898
1915,South Africa,1982,0.569683672
1916,Eastern Africa,1982,0.37305730635715895
1917,Middle Africa,1982,0.16050287122154927
1918,Western Africa,1982,0.6737672976919786
1919,Other Northern Africa,1982,0.3681255298505091
1920,Other Southern Africa,1982,0.009122614232499531
1921,Total Africa,1982,3.349943240353696
1922,,1982,
1923,Australia,1982,1.281516492038696
1924,Bangladesh,1982,0.07063675899999998
1925,China,1982,3.4233077381178303
1926,China Hong Kong SAR,1982,0.284189216
1927,India,1982,1.5215628159999999
1928,Indonesia,1982,0.9281361340000001
1929,Japan,1982,8.996754909
1930,Malaysia,1982,0.38935200593023256
1931,New Zealand,1982,0.1695346110966273
1932,Pakistan,1982,0.25267786700000006
1933,Philippines,1982,0.418280472
1934,Singapore,1982,0.44954885400000005
1935,South Korea,1982,1.008246229
1936,Sri Lanka,1982,0.057952238100000004
1937,Taiwan,1982,0.6636198160000001
1938,Thailand,1982,0.43006538099999997
1939,Vietnam,1982,0.07419987169211997
1940,Other Asia Pacific,1982,0.3162441742382447
1941,Total Asia Pacific,1982,20.735825584213746
1942,,1982,
1943,Total World,1982,119.5124684348156
1944,,1983,
1945,Canada,1983,3.059220848
1946,Mexico,1983,2.4001838577922587
1947,US,1983,30.01126597251955
1948,Total North America,1983,35.470670678311805
1949,,1983,
1950,Argentina,1983,0.9393764689999999
1951,Brazil,1983,2.091214647
1952,Chile,1983,0.204117605
1953,Colombia,1983,0.34606153952562957
1954,Ecuador,1983,0.14393569900000003
1955,Peru,1983,0.248911019
1956,Trinidad & Tobago,1983,0.06720835400000001
1957,Venezuela,1983,0.9090468967838896
1958,Central America,1983,0.2637334281432674
1959,Other Caribbean,1983,1.1871520148929087
1960,Other South America,1983,0.15894363322673477
1961,Total S. & Cent. America,1983,6.559701305572429
1962,,1983,
1963,Austria,1983,0.43228722399999997
1964,Belgium,1983,0.859519823
1965,Bulgaria,1983,0.495525707
1966,Croatia,1983,
1967,Cyprus,1983,0.044750447
1968,Czech Republic,1983,0.43442341200000006
1969,Denmark,1983,0.44586955900000014
1970,Estonia,1983,
1971,Finland,1983,0.45002074699999994
1972,France,1983,3.845417285000001
1973,Germany,1983,5.33681315
1974,Greece,1983,0.48887196
1975,Hungary,1983,0.416629948
1976,Iceland,1983,0.021721402
1977,Ireland,1983,0.17281637
1978,Italy,1983,3.792371186
1979,Latvia,1983,
1980,Lithuania,1983,
1981,Luxembourg,1983,0.042330845
1982,Netherlands,1983,1.2727241846937245
1983,North Macedonia,1983,
1984,Norway,1983,0.353924156
1985,Poland,1983,0.6712115590000001
1986,Portugal,1983,0.4033403203739999
1987,Romania,1983,0.6231944
1988,Slovakia,1983,0.249702225
1989,Slovenia,1983,
1990,Spain,1983,2.0427513
1991,Sweden,1983,0.9671709309484128
1992,Switzerland,1983,0.5304045339999999
1993,Turkey,1983,0.729422609
1994,Ukraine,1983,
1995,United Kingdom,1983,3.1419761
1996,Other Europe,1983,0.742313579331
1997,Total Europe,1983,29.007504963347138
1998,,1983,
1999,Azerbaijan,1983,
2000,Belarus,1983,
2001,Kazakhstan,1983,
2002,Russian Federation,1983,
2003,Turkmenistan,1983,
2004,USSR,1983,17.76714580394491
2005,Uzbekistan,1983,
2006,Other CIS,1983,0.0
2007,Total CIS,1983,17.76714580394491
2008,,1983,
2009,Iran,1983,1.5770910368392468
2010,Iraq,1983,0.3707789185348849
2011,Israel,1983,0.31687743500000004
2012,Kuwait,1983,0.3054525
2013,Oman,1983,0.043205171
2014,Qatar,1983,0.051463446
2015,Saudi Arabia,1983,1.7515225426322538
2016,United Arab Emirates,1983,0.26523025100000003
2017,Other Middle East,1983,0.69583553483253
2018,Total Middle East,1983,5.377456835838917
2019,,1983,
2020,Algeria,1983,0.30561271600000006
2021,Egypt,1983,0.807773061
2022,Morocco,1983,0.19206620900000002
2023,South Africa,1983,0.5755100160000001
2024,Eastern Africa,1983,0.3696769392773413
2025,Middle Africa,1983,0.18278284822154928
2026,Western Africa,1983,0.6318782660317804
2027,Other Northern Africa,1983,0.3893703698505092
2028,Other Southern Africa,1983,0.009057704232499533
2029,Total Africa,1983,3.463728129613679
2030,,1983,
2031,Australia,1983,1.25936535209591
2032,Bangladesh,1983,0.063170981
2033,China,1983,3.4988801417492317
2034,China Hong Kong SAR,1983,0.25306822800000006
2035,India,1983,1.5996706020000002
2036,Indonesia,1983,0.9101312629999999
2037,Japan,1983,8.99819693
2038,Malaysia,1983,0.4169025671395349
2039,New Zealand,1983,0.1629845389701211
2040,Pakistan,1983,0.278442435
2041,Philippines,1983,0.43748853
2042,Singapore,1983,0.47618509800000003
2043,South Korea,1983,1.054911847
2044,Sri Lanka,1983,0.06340737864000001
2045,Taiwan,1983,0.679327133
2046,Thailand,1983,0.48171064100000005
2047,Vietnam,1983,0.08488836823238802
2048,Other Asia Pacific,1983,0.32241999742998173
2049,Total Asia Pacific,1983,21.041152032257166
2050,,1983,
2051,Total World,1983,118.68735974888607
2052,,1984,
2053,Canada,1984,3.0932198459999993
2054,Mexico,1984,2.540631377242459
2055,US,1984,31.088300884263745
2056,Total North America,1984,36.722152107506204
2057,,1984,
2058,Argentina,1984,0.8855559370000001
2059,Brazil,1984,2.1167881280000005
2060,Chile,1984,0.204217982
2061,Colombia,1984,0.3441774825407504
2062,Ecuador,1984,0.14466558800000007
2063,Peru,1984,0.257031135
2064,Trinidad & Tobago,1984,0.05748944600000001
2065,Venezuela,1984,0.8530316136804953
2066,Central America,1984,0.2577642085092882
2067,Other Caribbean,1984,1.2628505425115704
2068,Other South America,1984,0.1588157465547309
2069,Total S. & Cent. America,1984,6.542387809796836
2070,,1984,
2071,Austria,1984,0.4204744729999999
2072,Belgium,1984,0.8316434920000002
2073,Bulgaria,1984,0.47584417400000006
2074,Croatia,1984,
2075,Cyprus,1984,0.04540496000000001
2076,Czech Republic,1984,0.461801816
2077,Denmark,1984,0.44076998800000006
2078,Estonia,1984,
2079,Finland,1984,0.456313638
2080,France,1984,3.707660937000001
2081,Germany,1984,5.319205202999999
2082,Greece,1984,0.500986925
2083,Hungary,1984,0.436287616
2084,Iceland,1984,0.022665129999999995
2085,Ireland,1984,0.16994594799999999
2086,Italy,1984,3.618316698
2087,Latvia,1984,
2088,Lithuania,1984,
2089,Luxembourg,1984,0.042405673
2090,Netherlands,1984,1.2564247712320904
2091,North Macedonia,1984,
2092,Norway,1984,0.367848828
2093,Poland,1984,0.6889515689999999
2094,Portugal,1984,0.402498179389
2095,Romania,1984,0.596531785
2096,Slovakia,1984,0.265479763
2097,Slovenia,1984,
2098,Spain,1984,1.9266514790000002
2099,Sweden,1984,0.9241420681933853
2100,Switzerland,1984,0.5134619560000001
2101,Turkey,1984,0.7258912340000002
2102,Ukraine,1984,
2103,United Kingdom,1984,3.8622320990000003
2104,Other Europe,1984,0.698548233705
2105,Total Europe,1984,29.17838863651948
2106,,1984,
2107,Azerbaijan,1984,
2108,Belarus,1984,
2109,Kazakhstan,1984,
2110,Russian Federation,1984,
2111,Turkmenistan,1984,
2112,USSR,1984,17.76970657973457
2113,Uzbekistan,1984,
2114,Other CIS,1984,0.0
2115,Total CIS,1984,17.76970657973457
2116,,1984,
2117,Iran,1984,1.7065604099285598
2118,Iraq,1984,0.40474887630501777
2119,Israel,1984,0.2952787050000001
2120,Kuwait,1984,0.32305225
2121,Oman,1984,0.070153541
2122,Qatar,1984,0.05786161199999999
2123,Saudi Arabia,1984,1.9527230152528334
2124,United Arab Emirates,1984,0.30363725399999997
2125,Other Middle East,1984,0.7526705468429248
2126,Total Middle East,1984,5.866686210329335
2127,,1984,
2128,Algeria,1984,0.3384072229999999
2129,Egypt,1984,0.870274587
2130,Morocco,1984,0.19974023200000002
2131,South Africa,1984,0.626603677
2132,Eastern Africa,1984,0.37568283685380593
2133,Middle Africa,1984,0.16496568549289808
2134,Western Africa,1984,0.5773297016813324
2135,Other Northern Africa,1984,0.37528403254599013
2136,Other Southern Africa,1984,0.00920716638382145
2137,Total Africa,1984,3.537495141957848
2138,,1984,
2139,Australia,1984,1.3192780739337817
2140,Bangladesh,1984,0.06365538999999999
2141,China,1984,3.6280666666351196
2142,China Hong Kong SAR,1984,0.23454019099999998
2143,India,1984,1.717441312
2144,Indonesia,1984,0.9583736110000001
2145,Japan,1984,9.519493509999998
2146,Malaysia,1984,0.40969955937209307
2147,New Zealand,1984,0.1654289482863124
2148,Pakistan,1984,0.30193437200000006
2149,Philippines,1984,0.35810437200000006
2150,Singapore,1984,0.500559829
2151,South Korea,1984,1.059445169
2152,Sri Lanka,1984,0.053416387010000003
2153,Taiwan,1984,0.6624788519999999
2154,Thailand,1984,0.502024338
