,region,year,consumption_exajoules
3834,,2000,
3835,Azerbaijan,2000,0.0
3836,Belarus,2000,0.0
3837,Kazakhstan,2000,0.0
3838,Russian Federation,2000,0.0
3839,Turkmenistan,2000,0.0
3840,USSR,2000,
3841,Uzbekistan,2000,0.0
3842,Other CIS,2000,0.0
3843,Total CIS,2000,0.0
3844,,2000,
3845,Iran,2000,0.0
3846,Iraq,2000,0.0
3847,Israel,2000,0.0
3848,Kuwait,2000,0.0
3849,Oman,2000,0.0
3850,Qatar,2000,0.0
3851,Saudi Arabia,2000,0.0
3852,United Arab Emirates,2000,0.0
3853,Other Middle East,2000,0.0
3854,Total Middle East,2000,0.0
3855,,2000,
3856,Algeria,2000,0.0
3857,Egypt,2000,2.0000000000000003e-06
3858,Morocco,2000,0.0
3859,South Africa,2000,9.300000000000001e-05
3860,Eastern Africa,2000,0.0
3861,Middle Africa,2000,0.0
3862,Western Africa,2000,2.4410000026226046e-05
3863,Other Northern Africa,2000,1.1999999999999999e-05
3864,Other Southern Africa,2000,0.0
3865,Total Africa,2000,0.00013141000002622605
3866,,2000,
3867,Australia,2000,0.0004675000000000001
3868,Bangladesh,2000,0.0
3869,China,2000,0.00021999999999999998
3870,China Hong Kong SAR,2000,0.0
3871,India,2000,7.070707070707072e-05
3872,Indonesia,2000,0.0
3873,Japan,2000,0.003440617191780822
3874,Malaysia,2000,0.0
3875,New Zealand,2000,0.0
3876,Pakistan,2000,0.0
3877,Philippines,2000,0.0
3878,Singapore,2000,0.0
3879,South Korea,2000,5.2839999999999996e-05
3880,Sri Lanka,2000,4.32e-06
3881,Taiwan,2000,1.2e-06
3882,Thailand,2000,0.0
3883,Vietnam,2000,0.0
3884,Other Asia Pacific,2000,2.7659999825656414e-05
3885,Total Asia Pacific,2000,0.004284844262313551
3886,,2000,
3887,Total World,2000,0.01120230396685847
3888,,2001,
3889,Canada,2001,0.00019451811346548193
3890,Mexico,2001,7.948051948051946e-05
3891,US,2001,0.005706215031845409
3892,Total North America,2001,0.00598021366479141
3893,,2001,
3894,Argentina,2001,4.272077922077921e-07
3895,Brazil,2001,0.0
3896,Chile,2001,0.0
3897,Colombia,2001,2.6514204545454542e-05
3898,Ecuador,2001,0.0
3899,Peru,2001,0.0
3900,Trinidad & Tobago,2001,6.308766233766233e-06
3901,Venezuela,2001,0.0
3902,Central America,2001,6.855194633463761e-07
3903,Other Caribbean,2001,3.2189610188270547e-06
3904,Other South America,2001,8.146753246753246e-07
3905,Total S. & Cent. America,2001,3.796933437827733e-05
3906,,2001,
3907,Austria,2001,4.967532467532467e-05
3908,Belgium,2001,0.0
3909,Bulgaria,2001,0.0
3910,Croatia,2001,0.0
3911,Cyprus,2001,0.0
3912,Czech Republic,2001,0.0
3913,Denmark,2001,1.192207792207792e-05
3914,Estonia,2001,0.0
3915,Finland,2001,1.6889610389610384e-05
3916,France,2001,6.120496753246753e-05
3917,Germany,2001,0.000755064935064935
3918,Greece,2001,0.0
3919,Hungary,2001,0.0
3920,Iceland,2001,0.0
3921,Ireland,2001,0.0
3922,Italy,2001,0.00018876623376623376
3923,Latvia,2001,0.0
3924,Lithuania,2001,0.0
3925,Luxembourg,2001,4.57012987012987e-07
3926,Netherlands,2001,0.00012975194805194803
3927,North Macedonia,2001,0.0
3928,Norway,2001,5.2655844155844154e-05
3929,Poland,2001,0.0
3930,Portugal,2001,1.5896103896103897e-05
3931,Romania,2001,0.0
3932,Slovakia,2001,0.0
3933,Slovenia,2001,0.0
3934,Spain,2001,0.00023844155844155845
3935,Sweden,2001,1.9870129870129866e-05
3936,Switzerland,2001,0.00012915584415584415
3937,Turkey,2001,0.0
3938,Ukraine,2001,0.0
3939,United Kingdom,2001,1.9870129870129866e-05
3940,Other Europe,2001,1.3511688311688314e-06
3941,Total Europe,2001,0.0016909728896103893
3942,,2001,
3943,Azerbaijan,2001,0.0
3944,Belarus,2001,0.0
3945,Kazakhstan,2001,0.0
3946,Russian Federation,2001,0.0
3947,Turkmenistan,2001,0.0
3948,USSR,2001,
3949,Uzbekistan,2001,0.0
3950,Other CIS,2001,0.0
3951,Total CIS,2001,0.0
3952,,2001,
3953,Iran,2001,0.0
3954,Iraq,2001,0.0
3955,Israel,2001,0.0
3956,Kuwait,2001,0.0
3957,Oman,2001,0.0
3958,Qatar,2001,0.0
3959,Saudi Arabia,2001,0.0
3960,United Arab Emirates,2001,0.0
3961,Other Middle East,2001,0.0
3962,Total Middle East,2001,0.0
3963,,2001,
3964,Algeria,2001,0.0
3965,Egypt,2001,8.94155844155844e-06
3966,Morocco,2001,0.0
3967,South Africa,2001,0.00010729870129870131
3968,Eastern Africa,2001,1.7287012489585134e-06
3969,Middle Africa,2001,4.76883121028349e-07
3970,Western Africa,2001,3.0182727264288763e-05
3971,Other Northern Africa,2001,1.3909090909090909e-05
3972,Other Southern Africa,2001,0.0
3973,Total Africa,2001,0.00016253766228362628
3974,,2001,
3975,Australia,2001,0.0005379837662337662
3976,Bangladesh,2001,0.0
3977,China,2001,0.00030798701298701296
3978,China Hong Kong SAR,2001,0.0
3979,India,2001,0.00011038961038961039
3980,Indonesia,2001,0.0
3981,Japan,2001,0.004964941593132894
3982,Malaysia,2001,0.0
3983,New Zealand,2001,0.0
3984,Pakistan,2001,0.0
3985,Philippines,2001,0.0
3986,Singapore,2001,0.0
3987,South Korea,2001,6.143844155844155e-05
3988,Sri Lanka,2001,8.972317402597403e-06
3989,Taiwan,2001,2.6228571428571424e-06
3990,Thailand,2001,0.0
3991,Vietnam,2001,0.0
3992,Other Asia Pacific,2001,5.1215260090531845e-05
3993,Total Asia Pacific,2001,0.006045550858937711
3994,,2001,
3995,Total World,2001,0.013917244410001412
3996,,2002,
3997,Canada,2002,0.00022443463497453308
3998,Mexico,2002,7.896774193548387e-05
3999,US,2002,0.00593835048011322
4000,Total North America,2002,0.006241752857023237
4001,,2002,
4002,Argentina,2002,4.6393548387096765e-07
4003,Brazil,2002,0.0
4004,Chile,2002,0.0
4005,Colombia,2002,4.591233870967741e-05
4006,Ecuador,2002,0.0
4007,Peru,2002,0.0
4008,Trinidad & Tobago,2002,9.525483870967743e-06
4009,Venezuela,2002,0.0
4010,Central America,2002,1.15490321286263e-06
4011,Other Caribbean,2002,3.3561290381416193e-06
4012,Other South America,2002,1.0759354838709678e-06
4013,Total S. & Cent. America,2002,6.148872579939134e-05
4014,,2002,
4015,Austria,2002,8.883870967741936e-05
4016,Belgium,2002,0.0
4017,Bulgaria,2002,0.0
4018,Croatia,2002,0.0
4019,Cyprus,2002,0.0
4020,Czech Republic,2002,0.0
4021,Denmark,2002,1.2640322580645161e-05
4022,Estonia,2002,0.0
4023,Finland,2002,1.8754838709677416e-05
4024,France,2002,7.011792580645161e-05
4025,Germany,2002,0.0015990967741935482
4026,Greece,2002,0.0
4027,Hungary,2002,0.0
4028,Iceland,2002,0.0
4029,Ireland,2002,0.0
4030,Italy,2002,0.00020729032258064514
4031,Latvia,2002,0.0
4032,Lithuania,2002,0.0
4033,Luxembourg,2002,5.823870967741934e-07
4034,Netherlands,2002,0.00016820129032258063
4035,North Macedonia,2002,0.0
4036,Norway,2002,5.231612903225806e-05
4037,Poland,2002,0.0
4038,Portugal,2002,1.7767741935483866e-05
4039,Romania,2002,0.0
4040,Slovakia,2002,0.0
4041,Slovenia,2002,0.0
4042,Spain,2002,0.0002961290322580645
4043,Sweden,2002,1.9741935483870967e-05
4044,Switzerland,2002,0.00014806451612903225
4045,Turkey,2002,0.0
4046,Ukraine,2002,0.0
4047,United Kingdom,2002,2.961290322580645e-05
4048,Other Europe,2002,2.6849032258064517e-06
4049,Total Europe,2002,0.002731839732258064
4050,,2002,
4051,Azerbaijan,2002,0.0
4052,Belarus,2002,0.0
4053,Kazakhstan,2002,0.0
4054,Russian Federation,2002,0.0
4055,Turkmenistan,2002,0.0
4056,USSR,2002,
4057,Uzbekistan,2002,0.0
4058,Other CIS,2002,0.0
4059,Total CIS,2002,0.0
4060,,2002,
4061,Iran,2002,0.0
4062,Iraq,2002,0.0
4063,Israel,2002,0.0
4064,Kuwait,2002,0.0
4065,Oman,2002,0.0
4066,Qatar,2002,0.0
4067,Saudi Arabia,2002,0.0
4068,United Arab Emirates,2002,0.0
4069,Other Middle East,2002,0.0
4070,Total Middle East,2002,0.0
4071,,2002,
4072,Algeria,2002,0.0
4073,Egypt,2002,9.870967741935483e-06
4074,Morocco,2002,9.970674486803521e-07
4075,South Africa,2002,0.00012240000000000002
4076,Eastern Africa,2002,3.4252258346926783e-06
4077,Middle Africa,2002,3.9977418001621e-06
4078,Western Africa,2002,3.57131611061673e-05
4079,Other Northern Africa,2002,1.5793548387096773e-05
4080,Other Southern Africa,2002,0.0
4081,Total Africa,2002,0.0001921977123187347
4082,,2002,
4083,Australia,2002,0.0005754774193548386
4084,Bangladesh,2002,9.870967741935483e-07
4085,China,2002,0.0004738064516129032
4086,China Hong Kong SAR,2002,0.0
4087,India,2002,0.00012961876832844578
4088,Indonesia,2002,0.0
4089,Japan,2002,0.006856571612903225
4090,Malaysia,2002,0.0
4091,New Zealand,2002,0.0
4092,Pakistan,2002,0.0
4093,Philippines,2002,0.0
4094,Singapore,2002,0.0
4095,South Korea,2002,6.953109677419354e-05
4096,Sri Lanka,2002,1.4817428129032257e-05
4097,Taiwan,2002,3.435096774193549e-06
4098,Thailand,2002,0.0
4099,Vietnam,2002,0.0
4100,Other Asia Pacific,2002,5.98871611194053e-05
4101,Total Asia Pacific,2002,0.008184132131770435
4102,,2002,
4103,Total World,2002,0.017411411159169856
4104,,2003,
4105,Canada,2003,0.00022351214574898781
4106,Mexico,2003,7.846153846153845e-05
4107,US,2003,0.005989109660773238
4108,Total North America,2003,0.006291083344983764
4109,,2003,
4110,Argentina,2003,6.374999999999998e-07
4111,Brazil,2003,0.0
4112,Chile,2003,0.0
4113,Colombia,2003,6.281826923076921e-05
4114,Ecuador,2003,0.0
4115,Peru,2003,0.0
4116,Trinidad & Tobago,2003,1.4691923076923074e-05
4117,Venezuela,2003,0.0
4118,Central America,2003,1.8928846516288242e-06
4119,Other Caribbean,2003,3.334615390461225e-06
4120,Other South America,2003,1.3632692307692306e-06
4121,Total S. & Cent. America,2003,8.473846158055156e-05
4122,,2003,
4123,Austria,2003,0.00014711538461538462
4124,Belgium,2003,0.0
4125,Bulgaria,2003,0.0
4126,Croatia,2003,0.0
4127,Cyprus,2003,0.0
4128,Czech Republic,2003,0.0
4129,Denmark,2003,1.4902243589743586e-05
4130,Estonia,2003,0.0
4131,Finland,2003,2.0596153846153848e-05
4132,France,2003,7.617928846153846e-05
4133,Germany,2003,0.0030698076923076916
4134,Greece,2003,0.0
4135,Hungary,2003,0.0
4136,Iceland,2003,0.0
4137,Ireland,2003,0.0
4138,Italy,2003,0.00023538461538461536
4139,Latvia,2003,0.0
4140,Lithuania,2003,0.0
4141,Luxembourg,2003,1.3720961538461538e-05
4142,Netherlands,2003,0.00030148846153846146
4143,North Macedonia,2003,0.0
4144,Norway,2003,6.08076923076923e-05
4145,Poland,2003,0.0
4146,Portugal,2003,2.55e-05
4147,Romania,2003,0.0
4148,Slovakia,2003,0.0
4149,Slovenia,2003,0.0
4150,Spain,2003,0.00040211538461538455
4151,Sweden,2003,1.9615384615384613e-05
4152,Switzerland,2003,0.00017653846153846157
4153,Turkey,2003,0.0
4154,Ukraine,2003,0.0
4155,United Kingdom,2003,2.942307692307692e-05
4156,Other Europe,2003,3.648461538461539e-06
4157,Total Europe,2003,0.0045968432628205125
4158,,2003,
4159,Azerbaijan,2003,0.0
4160,Belarus,2003,0.0
4161,Kazakhstan,2003,0.0
4162,Russian Federation,2003,0.0
4163,Turkmenistan,2003,0.0
4164,USSR,2003,
4165,Uzbekistan,2003,0.0
4166,Other CIS,2003,0.0
4167,Total CIS,2003,0.0
4168,,2003,
4169,Iran,2003,0.0
4170,Iraq,2003,0.0
4171,Israel,2003,0.0
4172,Kuwait,2003,0.0
4173,Oman,2003,0.0
4174,Qatar,2003,0.0
4175,Saudi Arabia,2003,0.0
4176,United Arab Emirates,2003,0.0
4177,Other Middle East,2003,0.0
4178,Total Middle East,2003,0.0
4179,,2003,
4180,Algeria,2003,0.0
4181,Egypt,2003,9.807692307692307e-06
4182,Morocco,2003,9.906759906759906e-07
4183,South Africa,2003,0.00013632692307692307
4184,Eastern Africa,2003,3.4032692588292632e-06
4185,Middle Africa,2003,5.7571154185212574e-06
4186,Western Africa,2003,4.9783846144492804e-05
4187,Other Northern Africa,2003,1.9791923076923072e-05
4188,Other Southern Africa,2003,0.0
4189,Total Africa,2003,0.00022586144527405772
4190,,2003,
4191,Australia,2003,0.0006198461538461538
4192,Bangladesh,2003,8.826923076923077e-06
4193,China,2003,0.0006276923076923076
4194,China Hong Kong SAR,2003,0.0
4195,India,2003,0.0001585081585081585
4196,Indonesia,2003,0.0
4197,Japan,2003,0.009356097115384612
4198,Malaysia,2003,0.0
4199,New Zealand,2003,0.0
4200,Pakistan,2003,0.0
4201,Philippines,2003,0.0
4202,Singapore,2003,0.0
4203,South Korea,2003,7.602923076923075e-05
4204,Sri Lanka,2003,2.357761384615384e-05
4205,Taiwan,2003,4.521346153846152e-06
4206,Thailand,2003,0.0
4207,Vietnam,2003,0.0
4208,Other Asia Pacific,2003,7.588211546733402e-05
4209,Total Asia Pacific,2003,0.010950980964744719
4210,,2003,
4211,Total World,2003,0.022149507479403606
4212,,2004,
4213,Canada,2004,0.00013899765336909147
4214,Mexico,2004,8.770700636942676e-05
4215,US,2004,0.006803456240773934
4216,Total North America,2004,0.0070301609005124525
4217,,2004,
4218,Argentina,2004,6.821656050955413e-07
4219,Brazil,2004,0.0
4220,Chile,2004,0.0
4221,Colombia,2004,7.749134281476306e-05
4222,Ecuador,2004,0.0
4223,Peru,2004,0.0
4224,Trinidad & Tobago,2004,2.1195859872611458e-05
4225,Venezuela,2004,0.0
4226,Central America,2004,2.3485986935864586e-06
4227,Other Caribbean,2004,4.434076444738229e-06
4228,Other South America,2004,2.0659872611464965e-06
4229,Total S. & Cent. America,2004,0.00010821803069194124
4230,,2004,
4231,Austria,2004,0.00017541401273885352
4232,Belgium,2004,9.745222929936305e-06
4233,Bulgaria,2004,0.0
4234,Croatia,2004,0.0
4235,Cyprus,2004,3.898089171974522e-06
4236,Czech Republic,2004,9.745222929936306e-07
4237,Denmark,2004,1.792038216560509e-05
4238,Estonia,2004,0.0
4239,Finland,2004,2.3388535031847128e-05
4240,France,2004,8.232748738853502e-05
4241,Germany,2004,0.005428089171974522
4242,Greece,2004,9.745222929936305e-06
4243,Hungary,2004,0.0
4244,Iceland,2004,0.0
4245,Ireland,2004,0.0
4246,Italy,2004,0.0002826114649681528
4247,Latvia,2004,0.0
4248,Lithuania,2004,0.0
4249,Luxembourg,2004,8.964630573248405e-05
4250,Netherlands,2004,0.00032295668789808913
4251,North Macedonia,2004,0.0
4252,Norway,2004,6.042038216560509e-05
4253,Poland,2004,0.0
4254,Portugal,2004,2.8261146496815278e-05
4255,Romania,2004,0.0
4256,Slovakia,2004,0.0
4257,Slovenia,2004,0.0
4258,Spain,2004,0.0005457324840764331
4259,Sweden,2004,1.949044585987261e-05
4260,Switzerland,2004,0.00017541401273885352
4261,Turkey,2004,0.0
4262,Ukraine,2004,0.0
4263,United Kingdom,2004,3.898089171974522e-05
4264,Other Europe,2004,4.599745222929936e-06
4265,Total Europe,2004,0.007319616213503185
4266,,2004,
4267,Azerbaijan,2004,0.0
4268,Belarus,2004,0.0
4269,Kazakhstan,2004,0.0
4270,Russian Federation,2004,0.0
4271,Turkmenistan,2004,0.0
4272,USSR,2004,
4273,Uzbekistan,2004,0.0
4274,Other CIS,2004,0.0
4275,Total CIS,2004,0.0
4276,,2004,
4277,Iran,2004,0.0
4278,Iraq,2004,0.0
4279,Israel,2004,0.0
4280,Kuwait,2004,0.0
4281,Oman,2004,0.0
4282,Qatar,2004,0.0
4283,Saudi Arabia,2004,0.0
4284,United Arab Emirates,2004,0.0
4285,Other Middle East,2004,0.0
4286,Total Middle East,2004,0.0
4287,,2004,
4288,Algeria,2004,0.0
4289,Egypt,2004,9.745222929936305e-06
4290,Morocco,2004,9.843659525188187e-07
4291,South Africa,2004,0.0001510509554140127
4292,Eastern Africa,2004,5.077261416016109e-06
4293,Middle Africa,2004,8.127515752793875e-06
4294,Western Africa,2004,6.424050850579573e-05
4295,Other Northern Africa,2004,2.741331210191082e-05
4296,Other Southern Africa,2004,9.745222929936306e-07
4297,Total Africa,2004,0.00026761366436597796
4298,,2004,
4299,Australia,2004,0.0007109140127388533
4300,Bangladesh,2004,1.8515923566878975e-05
4301,China,2004,0.0007406369426751589
4302,China Hong Kong SAR,2004,0.0
4303,India,2004,0.00017718587145338735
4304,Indonesia,2004,0.0
4305,Japan,2004,0.012392241074077303
4306,Malaysia,2004,0.0
4307,New Zealand,2004,0.0
4308,Pakistan,2004,0.0
4309,Philippines,2004,0.0
4310,Singapore,2004,0.0
4311,South Korea,2004,9.620484076433119e-05
4312,Sri Lanka,2004,3.4489045605095534e-05
4313,Taiwan,2004,5.691210191082801e-06
4314,Thailand,2004,0.0
4315,Vietnam,2004,0.0
4316,Other Asia Pacific,2004,8.903235686041367e-05
4317,Total Asia Pacific,2004,0.014264911277932505
4318,,2004,
4319,Total World,2004,0.02899052008700606
4320,,2005,
4321,Canada,2005,0.00017889073950699526
4322,Mexico,2005,8.715189873417721e-05
4323,US,2005,0.007252012464746781
4324,Total North America,2005,0.007518055102987953
4325,,2005,
4326,Argentina,2005,7.84367088607595e-07
4327,Brazil,2005,0.0
4328,Chile,2005,0.0
4329,Colombia,2005,9.229628164556959e-05
4330,Ecuador,2005,1.1997843607594933e-07
4331,Peru,2005,0.0
4332,Trinidad & Tobago,2005,2.2649810126582273e-05
4333,Venezuela,2005,0.0
4334,Central America,2005,6.563291196958927e-06
4335,Other Caribbean,2005,4.898070518990961e-05
4336,Other South America,2005,2.3627848101265813e-06
4337,Total S. & Cent. America,2005,0.00017375721849383056
4338,,2005,
4339,Austria,2005,0.00020353236550632906
4340,Belgium,2005,9.683544303797465e-06
4341,Bulgaria,2005,0.0
4342,Croatia,2005,0.0
4343,Cyprus,2005,5.480886075949365e-06
4344,Czech Republic,2005,6.584810126582278e-07
4345,Denmark,2005,2.092721518987341e-05
4346,Estonia,2005,0.0
4347,Finland,2005,2.5177215189873414e-05
4348,France,2005,0.00010168457468354425
4349,Germany,2005,0.012414303797468352
4350,Greece,2005,9.683544303797465e-06
4351,Hungary,2005,0.0
4352,Iceland,2005,0.0
4353,Ireland,2005,0.0
4354,Italy,2005,0.0003001898734177214
4355,Latvia,2005,0.0
4356,Lithuania,2005,0.0
4357,Luxembourg,2005,0.00017137936708860757
4358,Netherlands,2005,0.0003311675316455695
4359,North Macedonia,2005,0.0
4360,Norway,2005,6.00379746835443e-05
4361,Poland,2005,0.0
4362,Portugal,2005,3.6797468354430366e-05
4363,Romania,2005,0.0
4364,Slovakia,2005,0.0
4365,Slovenia,2005,0.0
4366,Spain,2005,0.000397025316455696
4367,Sweden,2005,1.936708860759493e-05
4368,Switzerland,2005,0.00020335443037974678
4369,Turkey,2005,0.0
4370,Ukraine,2005,0.0
4371,United Kingdom,2005,7.746835443037972e-05
4372,Other Europe,2005,5.5389873417721505e-06
4373,Total Europe,2005,0.014393458016139237
4374,,2005,
4375,Azerbaijan,2005,0.0
4376,Belarus,2005,0.0
4377,Kazakhstan,2005,0.0
4378,Russian Federation,2005,0.0
4379,Turkmenistan,2005,0.0
4380,USSR,2005,
4381,Uzbekistan,2005,0.0
4382,Other CIS,2005,0.0
4383,Total CIS,2005,0.0
4384,,2005,
4385,Iran,2005,0.0
4386,Iraq,2005,0.0
4387,Israel,2005,0.0
4388,Kuwait,2005,0.0
4389,Oman,2005,0.0
4390,Qatar,2005,0.0
4391,Saudi Arabia,2005,0.0
4392,United Arab Emirates,2005,0.0
4393,Other Middle East,2005,0.0
4394,Total Middle East,2005,0.0
4395,,2005,
4396,Algeria,2005,0.0
4397,Egypt,2005,9.683544303797465e-06
4398,Morocco,2005,9.781357882623706e-07
4399,South Africa,2005,0.00016462025316455692
4400,Eastern Africa,2005,1.1610570167423799e-05
4401,Middle Africa,2005,1.216253182103362e-05
4402,Western Africa,2005,7.758455690712065e-05
4403,Other Northern Africa,2005,3.4938227848101257e-05
4404,Other Southern Africa,2005,1.9367088607594933e-06
4405,Total Africa,2005,0.0003135145288610556
4406,,2005,
4407,Australia,2005,0.0008139018987341769
4408,Bangladesh,2005,3.292405063291138e-05
4409,China,2005,0.0008134177215189871
4410,China Hong Kong SAR,2005,0.0
4411,India,2005,0.00017606444188722668
4412,Indonesia,2005,0.0
4413,Japan,2005,0.015785032981836304
4414,Malaysia,2005,0.0
4415,New Zealand,2005,0.0
4416,Pakistan,2005,0.0
4417,Philippines,2005,1.4689936708860754e-05
4418,Singapore,2005,0.0
4419,South Korea,2005,0.0001394333544303797
4420,Sri Lanka,2005,4.469281063291137e-05
4421,Taiwan,2005,9.296202531645565e-06
4422,Thailand,2005,0.0
4423,Vietnam,2005,0.0
4424,Other Asia Pacific,2005,0.00010970487392239694
4425,Total Asia Pacific,2005,0.017939158272835796
4426,,2005,
4427,Total World,2005,0.040337943139317885
4428,,2006,
4429,Canada,2006,0.000218282025819265
4430,Mexico,2006,9.62264150943396e-05
4431,US,2006,0.00793321482698471
4432,Total North America,2006,0.008247723267898317
4433,,2006,
4434,Argentina,2006,8.660377358490563e-07
4435,Brazil,2006,0.0
4436,Chile,2006,0.0
4437,Colombia,2006,0.0
4438,Ecuador,2006,1.4313679245283012e-07
4439,Peru,2006,0.0
4440,Trinidad & Tobago,2006,2.5846415094339617e-05
4441,Venezuela,2006,0.0
4442,Central America,2006,6.589371119655151e-06
4443,Other Caribbean,2006,4.247692903043613e-05
4444,Other South America,2006,2.7905660377358484e-06
4445,Total S. & Cent. America,2006,7.871245581046863e-05
4446,,2006,
4447,Austria,2006,0.00021542087264150934
4448,Belgium,2006,1.924528301886792e-05
4449,Bulgaria,2006,0.0
4450,Croatia,2006,0.0
4451,Cyprus,2006,9.641886792452826e-06
4452,Czech Republic,2006,1.6358490566037733e-06
4453,Denmark,2006,2.1303459119496845e-05
4454,Estonia,2006,0.0
4455,Finland,2006,3.2716981132075455e-05
4456,France,2006,0.00011456765094339618
4457,Germany,2006,0.021362264150943392
4458,Greece,2006,9.62264150943396e-06
4459,Hungary,2006,0.0
4460,Iceland,2006,0.0
4461,Ireland,2006,0.0
4462,Italy,2006,0.0003367924528301886
4463,Latvia,2006,0.0
4464,Lithuania,2006,0.0
4465,Luxembourg,2006,0.00020317245283018863
4466,Netherlands,2006,0.0003389383018867923
4467,North Macedonia,2006,0.0
4468,Norway,2006,6.83207547169811e-05
4469,Poland,2006,0.0
4470,Portugal,2006,4.81132075471698e-05
4471,Romania,2006,0.0
4472,Slovakia,2006,0.0
4473,Slovenia,2006,0.0
4474,Spain,2006,0.0011450943396226411
4475,Sweden,2006,1.924528301886792e-05
4476,Switzerland,2006,0.00023094339622641501
4477,Turkey,2006,0.0
4478,Ukraine,2006,0.0
4479,United Kingdom,2006,0.00010584905660377353
4480,Other Europe,2006,5.504150943396225e-06
4481,Total Europe,2006,0.02428839217138364
4482,,2006,
4483,Azerbaijan,2006,0.0
4484,Belarus,2006,0.0
4485,Kazakhstan,2006,0.0
4486,Russian Federation,2006,0.0
4487,Turkmenistan,2006,0.0
4488,USSR,2006,
4489,Uzbekistan,2006,0.0
4490,Other CIS,2006,0.0
4491,Total CIS,2006,0.0
4492,,2006,
4493,Iran,2006,9.62264150943396e-07
4494,Iraq,2006,0.0
4495,Israel,2006,0.0
4496,Kuwait,2006,0.0
4497,Oman,2006,0.0
4498,Qatar,2006,0.0
4499,Saudi Arabia,2006,0.0
4500,United Arab Emirates,2006,0.0
4501,Other Middle East,2006,0.0
4502,Total Middle East,2006,9.62264150943396e-07
4503,,2006,
4504,Algeria,2006,0.0
4505,Egypt,2006,9.62264150943396e-06
4506,Morocco,2006,9.719839908519152e-07
4507,South Africa,2006,0.00017898113207547167
4508,Eastern Africa,2006,4.606358472671148e-05
4509,Middle Africa,2006,1.5752264298920356e-05
4510,Western Africa,2006,9.554320528256299e-05
4511,Other Northern Africa,2006,4.2368490566037714e-05
4512,Other Southern Africa,2006,1.924528301886792e-06
4513,Total Africa,2006,0.0003912278307518768
4514,,2006,
4515,Australia,2006,0.0009382075471698109
4516,Bangladesh,2006,5.196226415094338e-05
4517,China,2006,0.0009141509433962261
4518,China Hong Kong SAR,2006,0.0
4519,India,2006,6.928301886792451e-05
4520,Indonesia,2006,0.0
4521,Japan,2006,0.019203232075471692
4522,Malaysia,2006,0.0
4523,New Zealand,2006,0.0
4524,Pakistan,2006,0.0
4525,Philippines,2006,1.3240754716981126e-05
4526,Singapore,2006,0.0
4527,South Korea,2006,0.0002985135849056603
4528,Sri Lanka,2006,5.1835052830188664e-05
4529,Taiwan,2006,1.4020188679245279e-05
4530,Thailand,2006,0.00035103396226415085
4531,Vietnam,2006,0.0
4532,Other Asia Pacific,2006,0.0001410294345062085
4533,Total Asia Pacific,2006,0.022046508826959025
4534,,2006,
4535,Total World,2006,0.05505352681695428
4536,,2007,
4537,Canada,2007,0.0002768092105263158
4538,Mexico,2007,8.606249999999997e-05
4539,US,2007,0.010474862893092091
4540,Total North America,2007,0.010837734603618407
4541,,2007,
4542,Argentina,2007,1.0413562499999994e-06
4543,Brazil,2007,0.0
4544,Chile,2007,0.0
4545,Colombia,2007,0.0
4546,Ecuador,2007,1.736741249999999e-07
4547,Peru,2007,0.0
4548,Trinidad & Tobago,2007,2.7549562499999985e-05
4549,Venezuela,2007,0.0
4550,Central America,2007,7.466187700629232e-06
4551,Other Caribbean,2007,5.9718875017669026e-05
4552,Other South America,2007,3.7389374999999983e-06
4553,Total S. & Cent. America,2007,9.968859309329825e-05
4554,,2007,
4555,Austria,2007,0.00023177946093749997
4556,Belgium,2007,5.737499999999998e-05
4557,Bulgaria,2007,0.0
4558,Croatia,2007,0.0
4559,Cyprus,2007,1.6571812499999994e-05
4560,Czech Republic,2007,1.6772624999999994e-05
4561,Denmark,2007,2.3853124999999992e-05
4562,Estonia,2007,0.0
4563,Finland,2007,3.633749999999998e-05
4564,France,2007,0.00017212499999999994
4565,Germany,2007,0.02940468749999999
4566,Greece,2007,9.562499999999997e-06
4567,Hungary,2007,0.0
4568,Iceland,2007,0.0
4569,Ireland,2007,0.0
4570,Italy,2007,0.0003729374999999998
4571,Latvia,2007,0.0
4572,Lithuania,2007,0.0
4573,Luxembourg,2007,0.0001998658124999999
4574,Netherlands,2007,0.00034149599999999984
4575,North Macedonia,2007,0.0
4576,Norway,2007,6.789374999999998e-05
4577,Poland,2007,0.0
4578,Portugal,2007,0.0002294999999999999
4579,Romania,2007,0.0
4580,Slovakia,2007,0.0
4581,Slovenia,2007,0.0
4582,Spain,2007,0.004857749999999998
4583,Sweden,2007,2.868749999999999e-05
4584,Switzerland,2007,0.0002773124999999999
4585,Turkey,2007,0.0
4586,Ukraine,2007,0.0
4587,United Kingdom,2007,0.00013387499999999993
4588,Other Europe,2007,9.294749999999998e-06
4589,Total Europe,2007,0.036487677335937475
4590,,2007,
4591,Azerbaijan,2007,0.0
4592,Belarus,2007,0.0
4593,Kazakhstan,2007,0.0
4594,Russian Federation,2007,0.0
4595,Turkmenistan,2007,0.0
4596,USSR,2007,
4597,Uzbekistan,2007,0.0
4598,Other CIS,2007,0.0
4599,Total CIS,2007,0.0
4600,,2007,
4601,Iran,2007,9.562499999999997e-07
4602,Iraq,2007,0.0
4603,Israel,2007,0.0
4604,Kuwait,2007,0.0
4605,Oman,2007,0.0
4606,Qatar,2007,0.0
